seed,fold,model,arm,condition,client,n,accuracy,f1,auroc
0,3,MLP-FedProx-mu0.01,arm3,natural,0,56,0.7321,0.7059,0.8084
0,3,MLP-FedProx-mu0.01,arm3,natural,1,66,0.8182,0.7391,0.8772
0,3,MLP-FedProx-mu0.01,arm3,natural,2,24,0.875,0.9302,0.8409
0,3,MLP-FedProx-mu0.01,arm3,natural,3,38,0.7105,0.8136,0.6687
0,4,MLP-FedProx-mu0.01,arm3,100,global,184,0.7772,0.7853,0.8343
0,4,MLP-FedProx-mu0.01,arm3,100,0,36,0.8611,0.8649,0.8889
0,4,MLP-FedProx-mu0.01,arm3,100,1,44,0.7727,0.8,0.8462
0,4,MLP-FedProx-mu0.01,arm3,100,2,55,0.7455,0.7308,0.8369
0,4,MLP-FedProx-mu0.01,arm3,100,3,49,0.7551,0.7692,0.796
0,4,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7554,0.7716,0.8325
0,4,MLP-FedProx-mu0.01,arm3,1.0,0,39,0.8718,0.8936,0.9778
0,4,MLP-FedProx-mu0.01,arm3,1.0,1,65,0.7385,0.7848,0.7927
0,4,MLP-FedProx-mu0.01,arm3,1.0,2,54,0.7037,0.6522,0.7747
0,4,MLP-FedProx-mu0.01,arm3,1.0,3,26,0.7308,0.72,0.8485
0,4,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7663,0.7839,0.8209
0,4,MLP-FedProx-mu0.01,arm3,0.5,0,59,0.7966,0.6667,0.8394
0,4,MLP-FedProx-mu0.01,arm3,0.5,1,74,0.7432,0.8455,0.939
0,4,MLP-FedProx-mu0.01,arm3,0.5,2,34,0.8235,0.8,0.8429
0,4,MLP-FedProx-mu0.01,arm3,0.5,3,17,0.6471,0.4,0.7667
0,4,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.7391,0.7818,0.8195
0,4,MLP-FedProx-mu0.01,arm3,0.1,0,60,0.65,0.0,nan
0,4,MLP-FedProx-mu0.01,arm3,0.1,1,102,0.8431,0.9149,nan
0,4,MLP-FedProx-mu0.01,arm3,0.1,2,13,0.5385,0.0,nan
0,4,MLP-FedProx-mu0.01,arm3,0.1,3,9,0.4444,0.0,nan
0,4,MLP-FedProx-mu0.01,arm3,natural,global,184,0.7609,0.7982,0.8262
0,4,MLP-FedProx-mu0.01,arm3,natural,0,63,0.7778,0.7083,0.8359
0,4,MLP-FedProx-mu0.01,arm3,natural,1,50,0.62,0.6415,0.8144
0,4,MLP-FedProx-mu0.01,arm3,natural,2,28,0.7857,0.875,0.7467
0,4,MLP-FedProx-mu0.01,arm3,natural,3,43,0.8837,0.9275,0.8121
1,0,MLP-FedProx-mu0.01,arm3,100,global,184,0.7609,0.78,0.8329
1,0,MLP-FedProx-mu0.01,arm3,100,0,45,0.7111,0.7234,0.753
1,0,MLP-FedProx-mu0.01,arm3,100,1,48,0.8333,0.8462,0.9214
1,0,MLP-FedProx-mu0.01,arm3,100,2,42,0.7143,0.7391,0.8182
1,0,MLP-FedProx-mu0.01,arm3,100,3,49,0.7755,0.8,0.8302
1,0,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7554,0.7926,0.837
1,0,MLP-FedProx-mu0.01,arm3,1.0,0,67,0.7463,0.7018,0.8498
1,0,MLP-FedProx-mu0.01,arm3,1.0,1,52,0.8269,0.9011,0.99
1,0,MLP-FedProx-mu0.01,arm3,1.0,2,25,0.72,0.8108,0.7857
1,0,MLP-FedProx-mu0.01,arm3,1.0,3,40,0.7,0.625,0.9267
1,0,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7663,0.8,0.837
1,0,MLP-FedProx-mu0.01,arm3,0.5,0,40,0.65,0.6667,0.7877
1,0,MLP-FedProx-mu0.01,arm3,0.5,1,53,0.8491,0.871,0.9077
1,0,MLP-FedProx-mu0.01,arm3,0.5,2,51,0.7059,0.5946,0.8291
1,0,MLP-FedProx-mu0.01,arm3,0.5,3,40,0.85,0.9189,nan
1,0,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.5489,0.7088,0.7921
1,0,MLP-FedProx-mu0.01,arm3,0.1,0,19,0.2105,0.3478,0.8833
1,0,MLP-FedProx-mu0.01,arm3,0.1,1,34,0.5294,0.6923,0.8507
1,0,MLP-FedProx-mu0.01,arm3,0.1,2,55,0.0545,0.1034,0.6667
1,0,MLP-FedProx-mu0.01,arm3,0.1,3,76,1.0,1.0,nan
1,0,MLP-FedProx-mu0.01,arm3,natural,global,184,0.7609,0.8018,0.8314
1,0,MLP-FedProx-mu0.01,arm3,natural,0,55,0.7818,0.75,0.8824
1,0,MLP-FedProx-mu0.01,arm3,natural,1,58,0.7586,0.75,0.8571
1,0,MLP-FedProx-mu0.01,arm3,natural,2,25,0.84,0.9091,0.7879
1,0,MLP-FedProx-mu0.01,arm3,natural,3,46,0.6957,0.8108,0.5915
1,1,MLP-FedProx-mu0.01,arm3,100,global,184,0.7609,0.78,0.8231
1,1,MLP-FedProx-mu0.01,arm3,100,0,30,0.8333,0.8148,0.914
1,1,MLP-FedProx-mu0.01,arm3,100,1,53,0.7736,0.7857,0.8079
1,1,MLP-FedProx-mu0.01,arm3,100,2,52,0.7115,0.7368,0.7751
1,1,MLP-FedProx-mu0.01,arm3,100,3,49,0.7551,0.8,0.831
1,1,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7228,0.7773,0.8324
1,1,MLP-FedProx-mu0.01,arm3,1.0,0,55,0.6727,0.6087,0.8702
1,1,MLP-FedProx-mu0.01,arm3,1.0,1,60,0.8167,0.8972,0.6784
1,1,MLP-FedProx-mu0.01,arm3,1.0,2,25,0.8,0.8718,0.9127
1,1,MLP-FedProx-mu0.01,arm3,1.0,3,44,0.6136,0.5405,0.865
1,1,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7717,0.8056,0.8269
1,1,MLP-FedProx-mu0.01,arm3,0.5,0,25,0.8,0.8,0.9091
1,1,MLP-FedProx-mu0.01,arm3,0.5,1,55,0.7818,0.7857,0.787
1,1,MLP-FedProx-mu0.01,arm3,0.5,2,55,0.6545,0.5581,0.8153
1,1,MLP-FedProx-mu0.01,arm3,0.5,3,49,0.8776,0.9348,nan
1,1,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.5543,0.7133,0.8094
1,1,MLP-FedProx-mu0.01,arm3,0.1,0,12,0.25,0.4,0.8889
1,1,MLP-FedProx-mu0.01,arm3,0.1,1,31,0.3226,0.4878,0.8571
1,1,MLP-FedProx-mu0.01,arm3,0.1,2,53,0.0189,0.037,0.5962
1,1,MLP-FedProx-mu0.01,arm3,0.1,3,88,1.0,1.0,nan
1,1,MLP-FedProx-mu0.01,arm3,natural,global,184,0.7228,0.7773,0.8358
1,1,MLP-FedProx-mu0.01,arm3,natural,0,61,0.7377,0.75,0.8312
1,1,MLP-FedProx-mu0.01,arm3,natural,1,63,0.6825,0.6774,0.85
1,1,MLP-FedProx-mu0.01,arm3,natural,2,26,0.8077,0.8936,0.8
1,1,MLP-FedProx-mu0.01,arm3,natural,3,34,0.7059,0.8214,0.6899
1,2,MLP-FedProx-mu0.01,arm3,100,global,184,0.8098,0.8276,0.8731
1,2,MLP-FedProx-mu0.01,arm3,100,0,44,0.8182,0.8095,0.8492
1,2,MLP-FedProx-mu0.01,arm3,100,1,38,0.8947,0.9091,0.944
1,2,MLP-FedProx-mu0.01,arm3,100,2,49,0.8367,0.8519,0.931
1,2,MLP-FedProx-mu0.01,arm3,100,3,53,0.717,0.7619,0.8014
1,2,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7989,0.8295,0.8736
1,2,MLP-FedProx-mu0.01,arm3,1.0,0,63,0.7619,0.6939,0.8209
1,2,MLP-FedProx-mu0.01,arm3,1.0,1,56,0.875,0.9333,0.6182
1,2,MLP-FedProx-mu0.01,arm3,1.0,2,22,0.8636,0.8966,0.9429
1,2,MLP-FedProx-mu0.01,arm3,1.0,3,43,0.7209,0.6471,0.9119
1,2,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.8261,0.8476,0.8692
1,2,MLP-FedProx-mu0.01,arm3,0.5,0,39,0.8205,0.8108,0.8316
1,2,MLP-FedProx-mu0.01,arm3,0.5,1,42,0.8333,0.8372,0.9474
1,2,MLP-FedProx-mu0.01,arm3,0.5,2,55,0.7818,0.7,0.8817
1,2,MLP-FedProx-mu0.01,arm3,0.5,3,48,0.875,0.9333,nan
1,2,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.5543,0.7133,0.7983
1,2,MLP-FedProx-mu0.01,arm3,0.1,0,18,0.2222,0.3636,0.7857
1,2,MLP-FedProx-mu0.01,arm3,0.1,1,36,0.4722,0.6415,0.6811
1,2,MLP-FedProx-mu0.01,arm3,0.1,2,50,0.02,0.0392,0.5306
1,2,MLP-FedProx-mu0.01,arm3,0.1,3,80,1.0,1.0,nan
1,2,MLP-FedProx-mu0.01,arm3,natural,global,184,0.8152,0.8426,0.8651
1,2,MLP-FedProx-mu0.01,arm3,natural,0,61,0.8197,0.8197,0.8591
1,2,MLP-FedProx-mu0.01,arm3,natural,1,61,0.7377,0.68,0.8559
1,2,MLP-FedProx-mu0.01,arm3,natural,2,30,0.9,0.9455,0.9464
1,2,MLP-FedProx-mu0.01,arm3,natural,3,32,0.875,0.92,0.8229
1,3,MLP-FedProx-mu0.01,arm3,100,global,184,0.7663,0.8037,0.8344
1,3,MLP-FedProx-mu0.01,arm3,100,0,41,0.8293,0.8372,0.8548
1,3,MLP-FedProx-mu0.01,arm3,100,1,40,0.775,0.8085,0.8133
1,3,MLP-FedProx-mu0.01,arm3,100,2,59,0.7627,0.8158,0.8635
1,3,MLP-FedProx-mu0.01,arm3,100,3,44,0.7045,0.7547,0.7937
1,3,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7663,0.8018,0.8271
1,3,MLP-FedProx-mu0.01,arm3,1.0,0,60,0.8,0.76,0.8876
1,3,MLP-FedProx-mu0.01,arm3,1.0,1,60,0.8333,0.9091,0.6949
1,3,MLP-FedProx-mu0.01,arm3,1.0,2,18,0.7222,0.8148,0.8154
1,3,MLP-FedProx-mu0.01,arm3,1.0,3,46,0.6522,0.4667,0.8388
1,3,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7391,0.7692,0.8246
1,3,MLP-FedProx-mu0.01,arm3,0.5,0,39,0.8462,0.8421,0.8974
1,3,MLP-FedProx-mu0.01,arm3,0.5,1,40,0.675,0.6667,0.7419
1,3,MLP-FedProx-mu0.01,arm3,0.5,2,58,0.6207,0.5,0.8166
1,3,MLP-FedProx-mu0.01,arm3,0.5,3,47,0.8511,0.9195,nan
1,3,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.5543,0.7133,0.8122
1,3,MLP-FedProx-mu0.01,arm3,0.1,0,13,0.2308,0.375,0.7667
1,3,MLP-FedProx-mu0.01,arm3,0.1,1,35,0.5143,0.6792,0.7908
1,3,MLP-FedProx-mu0.01,arm3,0.1,2,58,0.0517,0.0984,0.8727
1,3,MLP-FedProx-mu0.01,arm3,0.1,3,78,1.0,1.0,nan
1,3,MLP-FedProx-mu0.01,arm3,natural,global,184,0.7554,0.7926,0.8271
1,3,MLP-FedProx-mu0.01,arm3,natural,0,64,0.7031,0.6885,0.7901
1,3,MLP-FedProx-mu0.01,arm3,natural,1,53,0.7358,0.6818,0.8065
1,3,MLP-FedProx-mu0.01,arm3,natural,2,18,0.8889,0.9412,0.8235
1,3,MLP-FedProx-mu0.01,arm3,natural,3,49,0.7959,0.8718,0.7252
1,4,MLP-FedProx-mu0.01,arm3,100,global,184,0.75,0.7653,0.87
1,4,MLP-FedProx-mu0.01,arm3,100,0,37,0.6486,0.6977,0.7647
1,4,MLP-FedProx-mu0.01,arm3,100,1,39,0.7692,0.7568,0.8895
1,4,MLP-FedProx-mu0.01,arm3,100,2,47,0.766,0.7755,0.8828
1,4,MLP-FedProx-mu0.01,arm3,100,3,61,0.7869,0.806,0.893
1,4,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7772,0.8178,0.8675
1,4,MLP-FedProx-mu0.01,arm3,1.0,0,60,0.6833,0.6667,0.8457
1,4,MLP-FedProx-mu0.01,arm3,1.0,1,50,0.88,0.9362,0.8776
1,4,MLP-FedProx-mu0.01,arm3,1.0,2,25,0.88,0.9143,0.9286
1,4,MLP-FedProx-mu0.01,arm3,1.0,3,49,0.7347,0.6667,0.9209
1,4,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7717,0.8073,0.8682
1,4,MLP-FedProx-mu0.01,arm3,0.5,0,31,0.6129,0.6667,0.7185
1,4,MLP-FedProx-mu0.01,arm3,0.5,1,46,0.8261,0.8462,0.9034
1,4,MLP-FedProx-mu0.01,arm3,0.5,2,55,0.7273,0.5714,0.8681
1,4,MLP-FedProx-mu0.01,arm3,0.5,3,52,0.8654,0.9263,0.9804
1,4,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.5543,0.7133,0.7787
1,4,MLP-FedProx-mu0.01,arm3,0.1,0,14,0.2857,0.4444,0.5
1,4,MLP-FedProx-mu0.01,arm3,0.1,1,33,0.4848,0.6531,0.7868
1,4,MLP-FedProx-mu0.01,arm3,0.1,2,55,0.0,0.0,nan
1,4,MLP-FedProx-mu0.01,arm3,0.1,3,82,1.0,1.0,nan
1,4,MLP-FedProx-mu0.01,arm3,natural,global,184,0.7935,0.8288,0.8742
1,4,MLP-FedProx-mu0.01,arm3,natural,0,62,0.8065,0.8,0.8942
1,4,MLP-FedProx-mu0.01,arm3,natural,1,59,0.7797,0.7547,0.9103
1,4,MLP-FedProx-mu0.01,arm3,natural,2,24,0.7917,0.8837,0.5217
1,4,MLP-FedProx-mu0.01,arm3,natural,3,39,0.7949,0.8788,0.7889
2,0,MLP-FedProx-mu0.01,arm3,100,global,184,0.7826,0.8095,0.8575
2,0,MLP-FedProx-mu0.01,arm3,100,0,44,0.7273,0.7,0.8063
2,0,MLP-FedProx-mu0.01,arm3,100,1,59,0.7966,0.8286,0.8694
2,0,MLP-FedProx-mu0.01,arm3,100,2,36,0.8056,0.8205,0.8483
2,0,MLP-FedProx-mu0.01,arm3,100,3,45,0.8,0.8525,0.8739
2,0,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7826,0.8077,0.8564
2,0,MLP-FedProx-mu0.01,arm3,1.0,0,16,0.6875,0.2857,0.75
2,0,MLP-FedProx-mu0.01,arm3,1.0,1,28,0.8214,0.7059,0.932
2,0,MLP-FedProx-mu0.01,arm3,1.0,2,117,0.7778,0.8267,0.8253
2,0,MLP-FedProx-mu0.01,arm3,1.0,3,23,0.8261,0.8824,0.875
2,0,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7663,0.7882,0.8414
2,0,MLP-FedProx-mu0.01,arm3,0.5,0,33,0.7879,0.0,nan
2,0,MLP-FedProx-mu0.01,arm3,0.5,1,65,0.7077,0.6122,0.741
2,0,MLP-FedProx-mu0.01,arm3,0.5,2,46,0.8043,0.8916,nan
2,0,MLP-FedProx-mu0.01,arm3,0.5,3,40,0.8,0.875,0.8355
2,0,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.7391,0.7838,0.8295
2,0,MLP-FedProx-mu0.01,arm3,0.1,0,32,0.6875,0.0,nan
2,0,MLP-FedProx-mu0.01,arm3,0.1,1,67,0.5672,0.4314,0.6936
2,0,MLP-FedProx-mu0.01,arm3,0.1,2,55,0.8545,0.9216,nan
2,0,MLP-FedProx-mu0.01,arm3,0.1,3,30,0.9667,0.9831,nan
2,0,MLP-FedProx-mu0.01,arm3,natural,global,184,0.75,0.7946,0.8498
2,0,MLP-FedProx-mu0.01,arm3,natural,0,60,0.7667,0.7586,0.8721
2,0,MLP-FedProx-mu0.01,arm3,natural,1,64,0.75,0.7576,0.8749
2,0,MLP-FedProx-mu0.01,arm3,natural,2,23,0.913,0.9545,0.5455
2,0,MLP-FedProx-mu0.01,arm3,natural,3,37,0.6216,0.75,0.6817
2,1,MLP-FedProx-mu0.01,arm3,100,global,184,0.7826,0.802,0.8644
2,1,MLP-FedProx-mu0.01,arm3,100,0,34,0.7941,0.8293,0.8902
2,1,MLP-FedProx-mu0.01,arm3,100,1,55,0.7455,0.75,0.8687
2,1,MLP-FedProx-mu0.01,arm3,100,2,46,0.7826,0.8148,0.8495
2,1,MLP-FedProx-mu0.01,arm3,100,3,49,0.8163,0.8235,0.8779
2,1,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7826,0.8077,0.8691
2,1,MLP-FedProx-mu0.01,arm3,1.0,0,9,0.7778,0.6667,0.9286
2,1,MLP-FedProx-mu0.01,arm3,1.0,1,29,0.8621,0.7143,0.9667
2,1,MLP-FedProx-mu0.01,arm3,1.0,2,119,0.7395,0.8,0.808
2,1,MLP-FedProx-mu0.01,arm3,1.0,3,27,0.8889,0.9091,0.9647
2,1,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7609,0.7843,0.8656
2,1,MLP-FedProx-mu0.01,arm3,0.5,0,30,0.7667,0.0,nan
2,1,MLP-FedProx-mu0.01,arm3,0.5,1,67,0.7164,0.6545,0.8379
2,1,MLP-FedProx-mu0.01,arm3,0.5,2,47,0.7872,0.8718,0.9545
2,1,MLP-FedProx-mu0.01,arm3,0.5,3,40,0.8,0.875,0.9371
2,1,MLP-FedProx-mu0.01,arm3,0.1,global,184,0.7283,0.6914,0.8387
2,1,MLP-FedProx-mu0.01,arm3,0.1,0,18,0.9444,0.0,nan
2,1,MLP-FedProx-mu0.01,arm3,0.1,1,77,0.8701,0.5833,0.8685
2,1,MLP-FedProx-mu0.01,arm3,0.1,2,59,0.5424,0.7033,nan
2,1,MLP-FedProx-mu0.01,arm3,0.1,3,30,0.6,0.7391,0.9655
2,1,MLP-FedProx-mu0.01,arm3,natural,global,184,0.7717,0.8073,0.8712
2,1,MLP-FedProx-mu0.01,arm3,natural,0,57,0.7544,0.7812,0.8639
2,1,MLP-FedProx-mu0.01,arm3,natural,1,59,0.7797,0.6829,0.9106
2,1,MLP-FedProx-mu0.01,arm3,natural,2,26,0.8077,0.8889,1.0
2,1,MLP-FedProx-mu0.01,arm3,natural,3,42,0.7619,0.8529,0.6936
2,2,MLP-FedProx-mu0.01,arm3,100,global,184,0.7554,0.7716,0.841
2,2,MLP-FedProx-mu0.01,arm3,100,0,40,0.8,0.84,0.9011
2,2,MLP-FedProx-mu0.01,arm3,100,1,53,0.7547,0.7797,0.8416
2,2,MLP-FedProx-mu0.01,arm3,100,2,44,0.7273,0.7273,0.8385
2,2,MLP-FedProx-mu0.01,arm3,100,3,47,0.7447,0.7273,0.8018
2,2,MLP-FedProx-mu0.01,arm3,1.0,global,184,0.7609,0.7822,0.8447
2,2,MLP-FedProx-mu0.01,arm3,1.0,0,13,0.6923,0.6,0.75
2,2,MLP-FedProx-mu0.01,arm3,1.0,1,33,0.7879,0.72,0.8651
2,2,MLP-FedProx-mu0.01,arm3,1.0,2,106,0.7358,0.7778,0.8341
2,2,MLP-FedProx-mu0.01,arm3,1.0,3,32,0.8438,0.878,0.8615
2,2,MLP-FedProx-mu0.01,arm3,0.5,global,184,0.7609,0.7684,0.8338
2,2,MLP-FedProx-mu0.01,arm3,0.5,0,29,0.8276,0.0,nan
