seed,fold,model,condition,round,mean_pairwise_l2
0,0,MLP-FedProx-mu0.01,0.1,9,1.144856
0,0,MLP-FedProx-mu0.01,0.1,10,0.992486
0,0,MLP-FedProx-mu0.01,0.1,11,1.07701
0,0,MLP-FedProx-mu0.01,0.1,12,1.073518
0,0,MLP-FedProx-mu0.01,0.1,13,1.006804
0,0,MLP-FedProx-mu0.01,0.1,14,1.136918
0,0,MLP-FedProx-mu0.01,0.1,15,1.004428
0,0,MLP-FedProx-mu0.01,0.1,16,1.173618
0,0,MLP-FedProx-mu0.01,0.1,17,0.973049
0,0,MLP-FedProx-mu0.01,0.1,18,1.242428
0,0,MLP-FedProx-mu0.01,0.1,19,0.984415
0,0,MLP-FedProx-mu0.01,natural,0,0.744401
0,0,MLP-FedProx-mu0.01,natural,1,0.633982
0,0,MLP-FedProx-mu0.01,natural,2,0.582005
0,0,MLP-FedProx-mu0.01,natural,3,0.551999
0,0,MLP-FedProx-mu0.01,natural,4,0.533052
0,0,MLP-FedProx-mu0.01,natural,5,0.51667
0,0,MLP-FedProx-mu0.01,natural,6,0.509901
0,0,MLP-FedProx-mu0.01,natural,7,0.513561
0,0,MLP-FedProx-mu0.01,natural,8,0.51251
0,0,MLP-FedProx-mu0.01,natural,9,0.50862
0,0,MLP-FedProx-mu0.01,natural,10,0.500065
0,0,MLP-FedProx-mu0.01,natural,11,0.502466
0,0,MLP-FedProx-mu0.01,natural,12,0.480377
0,0,MLP-FedProx-mu0.01,natural,13,0.4771
0,0,MLP-FedProx-mu0.01,natural,14,0.482164
0,0,MLP-FedProx-mu0.01,natural,15,0.451056
0,0,MLP-FedProx-mu0.01,natural,16,0.473178
0,0,MLP-FedProx-mu0.01,natural,17,0.454035
0,0,MLP-FedProx-mu0.01,natural,18,0.466348
0,0,MLP-FedProx-mu0.01,natural,19,0.453163
0,1,MLP-FedProx-mu0.01,100,0,0.116537
0,1,MLP-FedProx-mu0.01,100,1,0.10189
0,1,MLP-FedProx-mu0.01,100,2,0.117001
0,1,MLP-FedProx-mu0.01,100,3,0.14488
0,1,MLP-FedProx-mu0.01,100,4,0.180298
0,1,MLP-FedProx-mu0.01,100,5,0.218664
0,1,MLP-FedProx-mu0.01,100,6,0.260939
0,1,MLP-FedProx-mu0.01,100,7,0.280669
0,1,MLP-FedProx-mu0.01,100,8,0.290596
0,1,MLP-FedProx-mu0.01,100,9,0.289497
0,1,MLP-FedProx-mu0.01,100,10,0.291295
0,1,MLP-FedProx-mu0.01,100,11,0.288782
0,1,MLP-FedProx-mu0.01,100,12,0.288544
0,1,MLP-FedProx-mu0.01,100,13,0.286841
0,1,MLP-FedProx-mu0.01,100,14,0.28601
0,1,MLP-FedProx-mu0.01,100,15,0.284917
0,1,MLP-FedProx-mu0.01,100,16,0.28413
0,1,MLP-FedProx-mu0.01,100,17,0.283435
0,1,MLP-FedProx-mu0.01,100,18,0.282942
0,1,MLP-FedProx-mu0.01,100,19,0.282647
0,1,MLP-FedProx-mu0.01,1.0,0,0.267435
0,1,MLP-FedProx-mu0.01,1.0,1,0.239323
0,1,MLP-FedProx-mu0.01,1.0,2,0.235921
0,1,MLP-FedProx-mu0.01,1.0,3,0.247811
0,1,MLP-FedProx-mu0.01,1.0,4,0.275022
0,1,MLP-FedProx-mu0.01,1.0,5,0.310256
0,1,MLP-FedProx-mu0.01,1.0,6,0.334415
0,1,MLP-FedProx-mu0.01,1.0,7,0.34645
0,1,MLP-FedProx-mu0.01,1.0,8,0.352977
0,1,MLP-FedProx-mu0.01,1.0,9,0.355323
0,1,MLP-FedProx-mu0.01,1.0,10,0.356949
0,1,MLP-FedProx-mu0.01,1.0,11,0.356823
0,1,MLP-FedProx-mu0.01,1.0,12,0.35689
0,1,MLP-FedProx-mu0.01,1.0,13,0.356128
0,1,MLP-FedProx-mu0.01,1.0,14,0.355433
0,1,MLP-FedProx-mu0.01,1.0,15,0.354414
0,1,MLP-FedProx-mu0.01,1.0,16,0.353324
0,1,MLP-FedProx-mu0.01,1.0,17,0.352091
0,1,MLP-FedProx-mu0.01,1.0,18,0.350753
0,1,MLP-FedProx-mu0.01,1.0,19,0.3493
0,1,MLP-FedProx-mu0.01,0.5,0,0.813798
0,1,MLP-FedProx-mu0.01,0.5,1,0.711986
0,1,MLP-FedProx-mu0.01,0.5,2,0.661095
0,1,MLP-FedProx-mu0.01,0.5,3,0.64011
0,1,MLP-FedProx-mu0.01,0.5,4,0.6409
0,1,MLP-FedProx-mu0.01,0.5,5,0.643814
0,1,MLP-FedProx-mu0.01,0.5,6,0.644304
0,1,MLP-FedProx-mu0.01,0.5,7,0.643538
0,1,MLP-FedProx-mu0.01,0.5,8,0.642532
0,1,MLP-FedProx-mu0.01,0.5,9,0.642127
0,1,MLP-FedProx-mu0.01,0.5,10,0.642438
0,1,MLP-FedProx-mu0.01,0.5,11,0.643161
0,1,MLP-FedProx-mu0.01,0.5,12,0.64368
0,1,MLP-FedProx-mu0.01,0.5,13,0.642965
0,1,MLP-FedProx-mu0.01,0.5,14,0.639682
0,1,MLP-FedProx-mu0.01,0.5,15,0.634122
0,1,MLP-FedProx-mu0.01,0.5,16,0.628295
0,1,MLP-FedProx-mu0.01,0.5,17,0.621925
0,1,MLP-FedProx-mu0.01,0.5,18,0.612708
0,1,MLP-FedProx-mu0.01,0.5,19,0.60924
0,1,MLP-FedProx-mu0.01,0.1,0,1.000061
0,1,MLP-FedProx-mu0.01,0.1,1,1.069866
0,1,MLP-FedProx-mu0.01,0.1,2,1.194416
0,1,MLP-FedProx-mu0.01,0.1,3,1.266679
0,1,MLP-FedProx-mu0.01,0.1,4,1.306644
0,1,MLP-FedProx-mu0.01,0.1,5,1.259211
0,1,MLP-FedProx-mu0.01,0.1,6,1.003749
0,1,MLP-FedProx-mu0.01,0.1,7,1.170997
0,1,MLP-FedProx-mu0.01,0.1,8,0.913234
0,1,MLP-FedProx-mu0.01,0.1,9,1.156683
0,1,MLP-FedProx-mu0.01,0.1,10,1.1393
0,1,MLP-FedProx-mu0.01,0.1,11,1.187408
0,1,MLP-FedProx-mu0.01,0.1,12,0.91789
0,1,MLP-FedProx-mu0.01,0.1,13,1.095684
0,1,MLP-FedProx-mu0.01,0.1,14,1.151608
0,1,MLP-FedProx-mu0.01,0.1,15,0.981991
0,1,MLP-FedProx-mu0.01,0.1,16,1.159133
0,1,MLP-FedProx-mu0.01,0.1,17,1.008221
0,1,MLP-FedProx-mu0.01,0.1,18,1.159451
0,1,MLP-FedProx-mu0.01,0.1,19,0.989192
0,1,MLP-FedProx-mu0.01,natural,0,0.723174
0,1,MLP-FedProx-mu0.01,natural,1,0.608403
0,1,MLP-FedProx-mu0.01,natural,2,0.548796
0,1,MLP-FedProx-mu0.01,natural,3,0.512497
0,1,MLP-FedProx-mu0.01,natural,4,0.491145
0,1,MLP-FedProx-mu0.01,natural,5,0.477917
0,1,MLP-FedProx-mu0.01,natural,6,0.473527
0,1,MLP-FedProx-mu0.01,natural,7,0.472341
0,1,MLP-FedProx-mu0.01,natural,8,0.469972
0,1,MLP-FedProx-mu0.01,natural,9,0.466989
0,1,MLP-FedProx-mu0.01,natural,10,0.464052
0,1,MLP-FedProx-mu0.01,natural,11,0.461214
0,1,MLP-FedProx-mu0.01,natural,12,0.458752
0,1,MLP-FedProx-mu0.01,natural,13,0.456515
0,1,MLP-FedProx-mu0.01,natural,14,0.454512
0,1,MLP-FedProx-mu0.01,natural,15,0.452815
0,1,MLP-FedProx-mu0.01,natural,16,0.451223
0,1,MLP-FedProx-mu0.01,natural,17,0.449931
0,1,MLP-FedProx-mu0.01,natural,18,0.448698
0,1,MLP-FedProx-mu0.01,natural,19,0.44769
0,2,MLP-FedProx-mu0.01,100,0,0.163244
0,2,MLP-FedProx-mu0.01,100,1,0.144574
0,2,MLP-FedProx-mu0.01,100,2,0.15524
0,2,MLP-FedProx-mu0.01,100,3,0.173629
0,2,MLP-FedProx-mu0.01,100,4,0.201974
0,2,MLP-FedProx-mu0.01,100,5,0.237024
0,2,MLP-FedProx-mu0.01,100,6,0.263223
0,2,MLP-FedProx-mu0.01,100,7,0.285345
0,2,MLP-FedProx-mu0.01,100,8,0.280494
0,2,MLP-FedProx-mu0.01,100,9,0.305639
0,2,MLP-FedProx-mu0.01,100,10,0.256288
0,2,MLP-FedProx-mu0.01,100,11,0.297275
0,2,MLP-FedProx-mu0.01,100,12,0.227163
0,2,MLP-FedProx-mu0.01,100,13,0.278807
0,2,MLP-FedProx-mu0.01,100,14,0.226295
0,2,MLP-FedProx-mu0.01,100,15,0.276763
0,2,MLP-FedProx-mu0.01,100,16,0.230819
0,2,MLP-FedProx-mu0.01,100,17,0.278394
0,2,MLP-FedProx-mu0.01,100,18,0.235659
0,2,MLP-FedProx-mu0.01,100,19,0.282291
0,2,MLP-FedProx-mu0.01,1.0,0,0.236678
0,2,MLP-FedProx-mu0.01,1.0,1,0.204841
0,2,MLP-FedProx-mu0.01,1.0,2,0.206374
0,2,MLP-FedProx-mu0.01,1.0,3,0.223864
0,2,MLP-FedProx-mu0.01,1.0,4,0.258691
0,2,MLP-FedProx-mu0.01,1.0,5,0.298496
0,2,MLP-FedProx-mu0.01,1.0,6,0.335511
0,2,MLP-FedProx-mu0.01,1.0,7,0.327871
0,2,MLP-FedProx-mu0.01,1.0,8,0.329147
0,2,MLP-FedProx-mu0.01,1.0,9,0.357457
0,2,MLP-FedProx-mu0.01,1.0,10,0.310507
0,2,MLP-FedProx-mu0.01,1.0,11,0.328588
0,2,MLP-FedProx-mu0.01,1.0,12,0.31491
0,2,MLP-FedProx-mu0.01,1.0,13,0.313968
0,2,MLP-FedProx-mu0.01,1.0,14,0.317606
0,2,MLP-FedProx-mu0.01,1.0,15,0.309491
0,2,MLP-FedProx-mu0.01,1.0,16,0.318096
0,2,MLP-FedProx-mu0.01,1.0,17,0.307573
0,2,MLP-FedProx-mu0.01,1.0,18,0.317989
0,2,MLP-FedProx-mu0.01,1.0,19,0.307212
0,2,MLP-FedProx-mu0.01,0.5,0,0.856836
0,2,MLP-FedProx-mu0.01,0.5,1,0.748477
0,2,MLP-FedProx-mu0.01,0.5,2,0.667943
0,2,MLP-FedProx-mu0.01,0.5,3,0.636934
0,2,MLP-FedProx-mu0.01,0.5,4,0.620005
0,2,MLP-FedProx-mu0.01,0.5,5,0.611769
0,2,MLP-FedProx-mu0.01,0.5,6,0.607328
0,2,MLP-FedProx-mu0.01,0.5,7,0.605984
0,2,MLP-FedProx-mu0.01,0.5,8,0.607736
0,2,MLP-FedProx-mu0.01,0.5,9,0.611679
0,2,MLP-FedProx-mu0.01,0.5,10,0.61633
0,2,MLP-FedProx-mu0.01,0.5,11,0.620626
0,2,MLP-FedProx-mu0.01,0.5,12,0.623861
0,2,MLP-FedProx-mu0.01,0.5,13,0.62561
0,2,MLP-FedProx-mu0.01,0.5,14,0.625942
0,2,MLP-FedProx-mu0.01,0.5,15,0.625582
0,2,MLP-FedProx-mu0.01,0.5,16,0.625516
0,2,MLP-FedProx-mu0.01,0.5,17,0.626364
0,2,MLP-FedProx-mu0.01,0.5,18,0.628282
0,2,MLP-FedProx-mu0.01,0.5,19,0.631399
0,2,MLP-FedProx-mu0.01,0.1,0,1.007575
0,2,MLP-FedProx-mu0.01,0.1,1,1.07209
0,2,MLP-FedProx-mu0.01,0.1,2,1.187987
0,2,MLP-FedProx-mu0.01,0.1,3,1.272521
0,2,MLP-FedProx-mu0.01,0.1,4,1.277129
0,2,MLP-FedProx-mu0.01,0.1,5,1.319832
0,2,MLP-FedProx-mu0.01,0.1,6,0.906439
0,2,MLP-FedProx-mu0.01,0.1,7,1.17258
0,2,MLP-FedProx-mu0.01,0.1,8,1.199516
0,2,MLP-FedProx-mu0.01,0.1,9,1.394724
0,2,MLP-FedProx-mu0.01,0.1,10,1.017028
0,2,MLP-FedProx-mu0.01,0.1,11,1.044849
0,2,MLP-FedProx-mu0.01,0.1,12,1.055849
0,2,MLP-FedProx-mu0.01,0.1,13,1.102685
0,2,MLP-FedProx-mu0.01,0.1,14,1.161608
0,2,MLP-FedProx-mu0.01,0.1,15,0.953947
0,2,MLP-FedProx-mu0.01,0.1,16,1.107313
0,2,MLP-FedProx-mu0.01,0.1,17,1.121225
0,2,MLP-FedProx-mu0.01,0.1,18,1.17002
0,2,MLP-FedProx-mu0.01,0.1,19,1.122492
0,2,MLP-FedProx-mu0.01,natural,0,0.735333
0,2,MLP-FedProx-mu0.01,natural,1,0.616947
0,2,MLP-FedProx-mu0.01,natural,2,0.56255
0,2,MLP-FedProx-mu0.01,natural,3,0.529057
0,2,MLP-FedProx-mu0.01,natural,4,0.505928
0,2,MLP-FedProx-mu0.01,natural,5,0.488713
0,2,MLP-FedProx-mu0.01,natural,6,0.480565
0,2,MLP-FedProx-mu0.01,natural,7,0.48143
0,2,MLP-FedProx-mu0.01,natural,8,0.484079
0,2,MLP-FedProx-mu0.01,natural,9,0.483558
0,2,MLP-FedProx-mu0.01,natural,10,0.480727
0,2,MLP-FedProx-mu0.01,natural,11,0.476889
0,2,MLP-FedProx-mu0.01,natural,12,0.472903
0,2,MLP-FedProx-mu0.01,natural,13,0.469048
0,2,MLP-FedProx-mu0.01,natural,14,0.465418
0,2,MLP-FedProx-mu0.01,natural,15,0.461995
0,2,MLP-FedProx-mu0.01,natural,16,0.458765
0,2,MLP-FedProx-mu0.01,natural,17,0.455713
0,2,MLP-FedProx-mu0.01,natural,18,0.452837
0,2,MLP-FedProx-mu0.01,natural,19,0.450146
0,3,MLP-FedProx-mu0.01,100,0,0.185396
0,3,MLP-FedProx-mu0.01,100,1,0.168942
0,3,MLP-FedProx-mu0.01,100,2,0.167441
0,3,MLP-FedProx-mu0.01,100,3,0.177626
0,3,MLP-FedProx-mu0.01,100,4,0.203738
0,3,MLP-FedProx-mu0.01,100,5,0.244259
0,3,MLP-FedProx-mu0.01,100,6,0.279708
0,3,MLP-FedProx-mu0.01,100,7,0.300463
0,3,MLP-FedProx-mu0.01,100,8,0.301215
0,3,MLP-FedProx-mu0.01,100,9,0.30518
0,3,MLP-FedProx-mu0.01,100,10,0.283447
0,3,MLP-FedProx-mu0.01,100,11,0.296625
0,3,MLP-FedProx-mu0.01,100,12,0.250588
0,3,MLP-FedProx-mu0.01,100,13,0.284494
0,3,MLP-FedProx-mu0.01,100,14,0.21503
0,3,MLP-FedProx-mu0.01,100,15,0.268162
0,3,MLP-FedProx-mu0.01,100,16,0.199077
0,3,MLP-FedProx-mu0.01,100,17,0.256579
0,3,MLP-FedProx-mu0.01,100,18,0.199798
0,3,MLP-FedProx-mu0.01,100,19,0.252263
0,3,MLP-FedProx-mu0.01,1.0,0,0.234209
0,3,MLP-FedProx-mu0.01,1.0,1,0.205466
0,3,MLP-FedProx-mu0.01,1.0,2,0.200539
0,3,MLP-FedProx-mu0.01,1.0,3,0.206813
0,3,MLP-FedProx-mu0.01,1.0,4,0.229044
0,3,MLP-FedProx-mu0.01,1.0,5,0.270701
0,3,MLP-FedProx-mu0.01,1.0,6,0.309054
0,3,MLP-FedProx-mu0.01,1.0,7,0.322214
0,3,MLP-FedProx-mu0.01,1.0,8,0.324492
0,3,MLP-FedProx-mu0.01,1.0,9,0.322345
0,3,MLP-FedProx-mu0.01,1.0,10,0.318896
0,3,MLP-FedProx-mu0.01,1.0,11,0.315104
0,3,MLP-FedProx-mu0.01,1.0,12,0.311266
0,3,MLP-FedProx-mu0.01,1.0,13,0.307586
0,3,MLP-FedProx-mu0.01,1.0,14,0.304127
0,3,MLP-FedProx-mu0.01,1.0,15,0.300898
0,3,MLP-FedProx-mu0.01,1.0,16,0.297939
0,3,MLP-FedProx-mu0.01,1.0,17,0.295218
0,3,MLP-FedProx-mu0.01,1.0,18,0.292742
0,3,MLP-FedProx-mu0.01,1.0,19,0.290487
0,3,MLP-FedProx-mu0.01,0.5,0,0.818464
0,3,MLP-FedProx-mu0.01,0.5,1,0.697358
0,3,MLP-FedProx-mu0.01,0.5,2,0.629152
0,3,MLP-FedProx-mu0.01,0.5,3,0.602548
0,3,MLP-FedProx-mu0.01,0.5,4,0.596804
0,3,MLP-FedProx-mu0.01,0.5,5,0.596698
0,3,MLP-FedProx-mu0.01,0.5,6,0.595593
0,3,MLP-FedProx-mu0.01,0.5,7,0.593594
0,3,MLP-FedProx-mu0.01,0.5,8,0.592774
0,3,MLP-FedProx-mu0.01,0.5,9,0.591411
0,3,MLP-FedProx-mu0.01,0.5,10,0.58871
0,3,MLP-FedProx-mu0.01,0.5,11,0.585599
0,3,MLP-FedProx-mu0.01,0.5,12,0.583229
0,3,MLP-FedProx-mu0.01,0.5,13,0.581224
0,3,MLP-FedProx-mu0.01,0.5,14,0.579225
0,3,MLP-FedProx-mu0.01,0.5,15,0.577118
0,3,MLP-FedProx-mu0.01,0.5,16,0.574906
0,3,MLP-FedProx-mu0.01,0.5,17,0.572843
0,3,MLP-FedProx-mu0.01,0.5,18,0.571544
0,3,MLP-FedProx-mu0.01,0.5,19,0.571863
0,3,MLP-FedProx-mu0.01,0.1,0,1.004297
0,3,MLP-FedProx-mu0.01,0.1,1,1.07285
0,3,MLP-FedProx-mu0.01,0.1,2,1.20031
0,3,MLP-FedProx-mu0.01,0.1,3,1.275976
0,3,MLP-FedProx-mu0.01,0.1,4,1.299099
0,3,MLP-FedProx-mu0.01,0.1,5,1.27294
0,3,MLP-FedProx-mu0.01,0.1,6,0.990398
0,3,MLP-FedProx-mu0.01,0.1,7,1.11525
0,3,MLP-FedProx-mu0.01,0.1,8,1.118819
0,3,MLP-FedProx-mu0.01,0.1,9,1.163802
0,3,MLP-FedProx-mu0.01,0.1,10,1.025915
0,3,MLP-FedProx-mu0.01,0.1,11,1.001136
0,3,MLP-FedProx-mu0.01,0.1,12,1.167973
0,3,MLP-FedProx-mu0.01,0.1,13,0.958012
0,3,MLP-FedProx-mu0.01,0.1,14,1.197929
0,3,MLP-FedProx-mu0.01,0.1,15,0.959898
0,3,MLP-FedProx-mu0.01,0.1,16,1.230351
0,3,MLP-FedProx-mu0.01,0.1,17,1.012048
0,3,MLP-FedProx-mu0.01,0.1,18,1.252335
0,3,MLP-FedProx-mu0.01,0.1,19,1.015743
0,3,MLP-FedProx-mu0.01,natural,0,0.73925
0,3,MLP-FedProx-mu0.01,natural,1,0.625018
0,3,MLP-FedProx-mu0.01,natural,2,0.569333
0,3,MLP-FedProx-mu0.01,natural,3,0.537319
0,3,MLP-FedProx-mu0.01,natural,4,0.520498
0,3,MLP-FedProx-mu0.01,natural,5,0.50822
0,3,MLP-FedProx-mu0.01,natural,6,0.503329
0,3,MLP-FedProx-mu0.01,natural,7,0.512387
0,3,MLP-FedProx-mu0.01,natural,8,0.525417
0,3,MLP-FedProx-mu0.01,natural,9,0.530625
0,3,MLP-FedProx-mu0.01,natural,10,0.5286
0,3,MLP-FedProx-mu0.01,natural,11,0.523507
0,3,MLP-FedProx-mu0.01,natural,12,0.515514
0,3,MLP-FedProx-mu0.01,natural,13,0.509521
0,3,MLP-FedProx-mu0.01,natural,14,0.500712
0,3,MLP-FedProx-mu0.01,natural,15,0.497028
0,3,MLP-FedProx-mu0.01,natural,16,0.488065
0,3,MLP-FedProx-mu0.01,natural,17,0.487088
0,3,MLP-FedProx-mu0.01,natural,18,0.47819
0,3,MLP-FedProx-mu0.01,natural,19,0.479069
0,4,MLP-FedProx-mu0.01,100,0,0.158663
0,4,MLP-FedProx-mu0.01,100,1,0.144687
0,4,MLP-FedProx-mu0.01,100,2,0.148066
0,4,MLP-FedProx-mu0.01,100,3,0.164306
0,4,MLP-FedProx-mu0.01,100,4,0.191647
0,4,MLP-FedProx-mu0.01,100,5,0.221793
0,4,MLP-FedProx-mu0.01,100,6,0.247222
0,4,MLP-FedProx-mu0.01,100,7,0.265826
0,4,MLP-FedProx-mu0.01,100,8,0.274723
0,4,MLP-FedProx-mu0.01,100,9,0.280204
0,4,MLP-FedProx-mu0.01,100,10,0.275842
0,4,MLP-FedProx-mu0.01,100,11,0.280878
0,4,MLP-FedProx-mu0.01,100,12,0.264705
0,4,MLP-FedProx-mu0.01,100,13,0.279877
0,4,MLP-FedProx-mu0.01,100,14,0.245049
0,4,MLP-FedProx-mu0.01,100,15,0.273966
0,4,MLP-FedProx-mu0.01,100,16,0.228277
0,4,MLP-FedProx-mu0.01,100,17,0.263946
0,4,MLP-FedProx-mu0.01,100,18,0.226421
0,4,MLP-FedProx-mu0.01,100,19,0.258439
0,4,MLP-FedProx-mu0.01,1.0,0,0.236723
0,4,MLP-FedProx-mu0.01,1.0,1,0.197836
0,4,MLP-FedProx-mu0.01,1.0,2,0.196348
0,4,MLP-FedProx-mu0.01,1.0,3,0.211277
0,4,MLP-FedProx-mu0.01,1.0,4,0.237166
0,4,MLP-FedProx-mu0.01,1.0,5,0.265639
0,4,MLP-FedProx-mu0.01,1.0,6,0.289352
0,4,MLP-FedProx-mu0.01,1.0,7,0.303171
0,4,MLP-FedProx-mu0.01,1.0,8,0.308228
0,4,MLP-FedProx-mu0.01,1.0,9,0.308805
0,4,MLP-FedProx-mu0.01,1.0,10,0.307559
0,4,MLP-FedProx-mu0.01,1.0,11,0.305722
0,4,MLP-FedProx-mu0.01,1.0,12,0.303739
0,4,MLP-FedProx-mu0.01,1.0,13,0.301791
0,4,MLP-FedProx-mu0.01,1.0,14,0.299924
0,4,MLP-FedProx-mu0.01,1.0,15,0.298158
0,4,MLP-FedProx-mu0.01,1.0,16,0.296491
0,4,MLP-FedProx-mu0.01,1.0,17,0.294927
0,4,MLP-FedProx-mu0.01,1.0,18,0.293463
0,4,MLP-FedProx-mu0.01,1.0,19,0.2921
0,4,MLP-FedProx-mu0.01,0.5,0,0.789024
0,4,MLP-FedProx-mu0.01,0.5,1,0.692976
0,4,MLP-FedProx-mu0.01,0.5,2,0.634855
0,4,MLP-FedProx-mu0.01,0.5,3,0.617865
0,4,MLP-FedProx-mu0.01,0.5,4,0.623926
0,4,MLP-FedProx-mu0.01,0.5,5,0.638458
0,4,MLP-FedProx-mu0.01,0.5,6,0.645105
0,4,MLP-FedProx-mu0.01,0.5,7,0.647128
0,4,MLP-FedProx-mu0.01,0.5,8,0.644788
0,4,MLP-FedProx-mu0.01,0.5,9,0.639704
0,4,MLP-FedProx-mu0.01,0.5,10,0.633265
0,4,MLP-FedProx-mu0.01,0.5,11,0.627277
0,4,MLP-FedProx-mu0.01,0.5,12,0.622262
0,4,MLP-FedProx-mu0.01,0.5,13,0.617914
0,4,MLP-FedProx-mu0.01,0.5,14,0.613705
0,4,MLP-FedProx-mu0.01,0.5,15,0.609274
0,4,MLP-FedProx-mu0.01,0.5,16,0.604434
0,4,MLP-FedProx-mu0.01,0.5,17,0.599135
0,4,MLP-FedProx-mu0.01,0.5,18,0.593477
0,4,MLP-FedProx-mu0.01,0.5,19,0.587785
0,4,MLP-FedProx-mu0.01,0.1,0,1.007502
0,4,MLP-FedProx-mu0.01,0.1,1,1.076541
0,4,MLP-FedProx-mu0.01,0.1,2,1.210833
0,4,MLP-FedProx-mu0.01,0.1,3,1.291367
0,4,MLP-FedProx-mu0.01,0.1,4,1.308108
0,4,MLP-FedProx-mu0.01,0.1,5,1.272537
0,4,MLP-FedProx-mu0.01,0.1,6,0.925628
0,4,MLP-FedProx-mu0.01,0.1,7,1.145729
0,4,MLP-FedProx-mu0.01,0.1,8,1.127244
0,4,MLP-FedProx-mu0.01,0.1,9,1.19736
0,4,MLP-FedProx-mu0.01,0.1,10,1.005778
0,4,MLP-FedProx-mu0.01,0.1,11,1.025909
0,4,MLP-FedProx-mu0.01,0.1,12,1.114457
0,4,MLP-FedProx-mu0.01,0.1,13,0.928091
