seed,fold,model,arm,condition,client,n,accuracy,f1,auroc
3,0,weak-MLP,arm2,100,3,49,0.6939,0.7826,0.6246
3,0,weak-MLP,arm2,1.0,global,184,0.663,0.7459,0.6465
3,0,weak-MLP,arm2,1.0,0,14,0.7857,0.8571,0.8222
3,0,weak-MLP,arm2,1.0,1,54,0.6852,0.7848,0.5912
3,0,weak-MLP,arm2,1.0,2,68,0.6765,0.7556,0.6649
3,0,weak-MLP,arm2,1.0,3,48,0.5833,0.6296,0.6286
3,0,weak-MLP,arm2,0.5,global,184,0.663,0.7459,0.6465
3,0,weak-MLP,arm2,0.5,0,40,0.875,0.9333,nan
3,0,weak-MLP,arm2,0.5,1,33,0.4545,0.4,0.4691
3,0,weak-MLP,arm2,0.5,2,53,0.6604,0.7273,0.7243
3,0,weak-MLP,arm2,0.5,3,58,0.6379,0.7123,0.6321
3,0,weak-MLP,arm2,0.1,global,184,0.663,0.7459,0.6465
3,0,weak-MLP,arm2,0.1,0,36,0.9167,0.9565,nan
3,0,weak-MLP,arm2,0.1,1,50,0.42,0.0645,0.9184
3,0,weak-MLP,arm2,0.1,2,87,0.7586,0.8444,0.6576
3,0,weak-MLP,arm2,0.1,3,11,0.1818,0.0,nan
3,0,weak-MLP,arm2,natural,global,184,0.663,0.7459,0.6465
3,0,weak-MLP,arm2,natural,0,73,0.6575,0.6988,0.7636
3,0,weak-MLP,arm2,natural,1,54,0.5741,0.623,0.6508
3,0,weak-MLP,arm2,natural,2,19,0.7895,0.8824,0.7778
3,0,weak-MLP,arm2,natural,3,38,0.7368,0.8485,0.4598
3,1,weak-MLP,arm2,100,global,184,0.6087,0.712,0.5172
3,1,weak-MLP,arm2,100,0,46,0.6304,0.7302,0.4781
3,1,weak-MLP,arm2,100,1,33,0.3939,0.4118,0.4435
3,1,weak-MLP,arm2,100,2,55,0.6727,0.7692,0.6106
3,1,weak-MLP,arm2,100,3,50,0.66,0.7733,0.4581
3,1,weak-MLP,arm2,1.0,global,184,0.6087,0.712,0.5172
3,1,weak-MLP,arm2,1.0,0,18,0.8333,0.8889,0.7538
3,1,weak-MLP,arm2,1.0,1,53,0.5472,0.6667,0.39
3,1,weak-MLP,arm2,1.0,2,65,0.6462,0.7473,0.6105
3,1,weak-MLP,arm2,1.0,3,48,0.5417,0.6333,0.5245
3,1,weak-MLP,arm2,0.5,global,184,0.6087,0.712,0.5172
3,1,weak-MLP,arm2,0.5,0,36,0.8611,0.9254,nan
3,1,weak-MLP,arm2,0.5,1,38,0.3421,0.1935,0.5333
3,1,weak-MLP,arm2,0.5,2,46,0.587,0.6885,0.6286
3,1,weak-MLP,arm2,0.5,3,64,0.6406,0.7473,0.5294
3,1,weak-MLP,arm2,0.1,global,184,0.6087,0.712,0.5172
3,1,weak-MLP,arm2,0.1,0,30,0.9,0.9474,nan
3,1,weak-MLP,arm2,0.1,1,50,0.26,0.0,0.0408
3,1,weak-MLP,arm2,0.1,2,90,0.7556,0.8472,0.5914
3,1,weak-MLP,arm2,0.1,3,14,0.2857,0.1667,0.7692
3,1,weak-MLP,arm2,natural,global,184,0.6087,0.712,0.5172
3,1,weak-MLP,arm2,natural,0,66,0.5303,0.6076,0.4507
3,1,weak-MLP,arm2,natural,1,53,0.5849,0.6333,0.6525
3,1,weak-MLP,arm2,natural,2,24,0.7917,0.8837,0.4127
3,1,weak-MLP,arm2,natural,3,41,0.6585,0.7941,0.4533
3,2,weak-MLP,arm2,100,global,184,0.625,0.7273,0.5691
3,2,weak-MLP,arm2,100,0,40,0.6,0.6923,0.401
3,2,weak-MLP,arm2,100,1,43,0.6047,0.7119,0.6429
3,2,weak-MLP,arm2,100,2,50,0.58,0.6667,0.62
3,2,weak-MLP,arm2,100,3,51,0.7059,0.8101,0.5927
3,2,weak-MLP,arm2,1.0,global,184,0.625,0.7273,0.5691
3,2,weak-MLP,arm2,1.0,0,15,0.8667,0.9091,0.6
3,2,weak-MLP,arm2,1.0,1,50,0.64,0.75,0.4319
3,2,weak-MLP,arm2,1.0,2,69,0.6232,0.74,0.5871
3,2,weak-MLP,arm2,1.0,3,50,0.54,0.6102,0.657
3,2,weak-MLP,arm2,0.5,global,184,0.625,0.7273,0.5691
3,2,weak-MLP,arm2,0.5,0,39,0.8974,0.9459,nan
3,2,weak-MLP,arm2,0.5,1,32,0.3438,0.2222,0.5517
3,2,weak-MLP,arm2,0.5,2,46,0.5652,0.6774,0.5227
3,2,weak-MLP,arm2,0.5,3,67,0.6418,0.7333,0.6978
3,2,weak-MLP,arm2,0.1,global,184,0.625,0.7273,0.5691
3,2,weak-MLP,arm2,0.1,0,30,0.9,0.9474,nan
3,2,weak-MLP,arm2,0.1,1,46,0.2609,0.0,nan
3,2,weak-MLP,arm2,0.1,2,96,0.7604,0.8497,0.6649
3,2,weak-MLP,arm2,0.1,3,12,0.25,0.0,nan
3,2,weak-MLP,arm2,natural,global,184,0.625,0.7273,0.5691
3,2,weak-MLP,arm2,natural,0,49,0.5918,0.6552,0.62
3,2,weak-MLP,arm2,natural,1,71,0.493,0.55,0.5843
3,2,weak-MLP,arm2,natural,2,24,0.875,0.9333,0.25
3,2,weak-MLP,arm2,natural,3,40,0.75,0.8571,0.7025
3,3,weak-MLP,arm2,100,global,184,0.6902,0.7673,0.5838
3,3,weak-MLP,arm2,100,0,39,0.6154,0.6667,0.627
3,3,weak-MLP,arm2,100,1,42,0.619,0.7333,0.4306
3,3,weak-MLP,arm2,100,2,40,0.775,0.8364,0.6484
3,3,weak-MLP,arm2,100,3,63,0.7302,0.8,0.6255
3,3,weak-MLP,arm2,1.0,global,184,0.6902,0.7673,0.5838
3,3,weak-MLP,arm2,1.0,0,19,0.5789,0.6923,0.4432
3,3,weak-MLP,arm2,1.0,1,53,0.7736,0.85,0.5784
3,3,weak-MLP,arm2,1.0,2,59,0.7288,0.8095,0.5061
3,3,weak-MLP,arm2,1.0,3,53,0.6038,0.6182,0.6905
3,3,weak-MLP,arm2,0.5,global,184,0.6902,0.7673,0.5838
3,3,weak-MLP,arm2,0.5,0,40,0.875,0.9333,nan
3,3,weak-MLP,arm2,0.5,1,31,0.4516,0.3704,0.5077
3,3,weak-MLP,arm2,0.5,2,42,0.6905,0.7636,0.475
3,3,weak-MLP,arm2,0.5,3,71,0.6901,0.75,0.6532
3,3,weak-MLP,arm2,0.1,global,184,0.6902,0.7673,0.5838
3,3,weak-MLP,arm2,0.1,0,36,0.8889,0.9412,nan
3,3,weak-MLP,arm2,0.1,1,42,0.4048,0.0741,0.9512
3,3,weak-MLP,arm2,0.1,2,85,0.8235,0.8905,0.6246
3,3,weak-MLP,arm2,0.1,3,21,0.381,0.0,nan
3,3,weak-MLP,arm2,natural,global,184,0.6902,0.7673,0.5838
3,3,weak-MLP,arm2,natural,0,58,0.6552,0.697,0.644
3,3,weak-MLP,arm2,natural,1,60,0.55,0.5574,0.6804
3,3,weak-MLP,arm2,natural,2,32,0.9375,0.9677,nan
3,3,weak-MLP,arm2,natural,3,34,0.7647,0.8571,0.4083
3,4,weak-MLP,arm2,100,global,184,0.6576,0.749,0.5496
3,4,weak-MLP,arm2,100,0,30,0.6667,0.75,0.5311
3,4,weak-MLP,arm2,100,1,53,0.6226,0.7059,0.5527
3,4,weak-MLP,arm2,100,2,43,0.6047,0.7119,0.4372
3,4,weak-MLP,arm2,100,3,58,0.7241,0.8095,0.6495
3,4,weak-MLP,arm2,1.0,global,184,0.6576,0.749,0.5496
3,4,weak-MLP,arm2,1.0,0,6,0.8333,0.8571,0.875
3,4,weak-MLP,arm2,1.0,1,51,0.6275,0.7532,0.3893
3,4,weak-MLP,arm2,1.0,2,68,0.6765,0.7556,0.5498
3,4,weak-MLP,arm2,1.0,3,59,0.6441,0.7273,0.6613
3,4,weak-MLP,arm2,0.5,global,184,0.6576,0.749,0.5496
3,4,weak-MLP,arm2,0.5,0,37,0.8649,0.9275,nan
3,4,weak-MLP,arm2,0.5,1,32,0.4688,0.3704,0.5371
3,4,weak-MLP,arm2,0.5,2,53,0.6226,0.7222,0.4786
3,4,weak-MLP,arm2,0.5,3,62,0.6613,0.747,0.6275
3,4,weak-MLP,arm2,0.1,global,184,0.6576,0.749,0.5496
3,4,weak-MLP,arm2,0.1,0,30,0.8667,0.9286,nan
3,4,weak-MLP,arm2,0.1,1,41,0.3415,0.0,nan
3,4,weak-MLP,arm2,0.1,2,95,0.7789,0.8662,0.506
3,4,weak-MLP,arm2,0.1,3,18,0.3889,0.0,nan
3,4,weak-MLP,arm2,natural,global,184,0.6576,0.749,0.5496
3,4,weak-MLP,arm2,natural,0,57,0.5789,0.625,0.5619
3,4,weak-MLP,arm2,natural,1,56,0.5357,0.5667,0.6401
3,4,weak-MLP,arm2,natural,2,24,0.8333,0.9091,0.5682
3,4,weak-MLP,arm2,natural,3,47,0.8085,0.8916,0.4108
4,0,weak-MLP,arm2,100,global,184,0.5489,0.7088,0.7388
4,0,weak-MLP,arm2,100,0,55,0.5636,0.7209,0.8118
4,0,weak-MLP,arm2,100,1,40,0.6,0.75,0.7083
4,0,weak-MLP,arm2,100,2,39,0.4872,0.6552,0.6684
4,0,weak-MLP,arm2,100,3,50,0.54,0.7013,0.7713
4,0,weak-MLP,arm2,1.0,global,184,0.5489,0.7088,0.7388
4,0,weak-MLP,arm2,1.0,0,22,0.1818,0.3077,0.875
4,0,weak-MLP,arm2,1.0,1,72,0.8889,0.9412,0.6641
4,0,weak-MLP,arm2,1.0,2,64,0.4375,0.6087,0.6359
4,0,weak-MLP,arm2,1.0,3,26,0.1923,0.3226,0.8667
4,0,weak-MLP,arm2,0.5,global,184,0.5489,0.7088,0.7388
4,0,weak-MLP,arm2,0.5,0,14,0.0,0.0,nan
4,0,weak-MLP,arm2,0.5,1,105,0.6952,0.8202,0.6931
4,0,weak-MLP,arm2,0.5,2,54,0.4259,0.5974,0.709
4,0,weak-MLP,arm2,0.5,3,11,0.4545,0.625,0.8333
4,0,weak-MLP,arm2,0.1,global,184,0.5489,0.7088,0.7388
4,0,weak-MLP,arm2,0.1,0,27,1.0,1.0,nan
4,0,weak-MLP,arm2,0.1,1,50,1.0,1.0,nan
4,0,weak-MLP,arm2,0.1,2,84,0.0238,0.0465,0.7378
4,0,weak-MLP,arm2,0.1,3,23,0.9565,0.9778,0.8636
4,0,weak-MLP,arm2,natural,global,184,0.5489,0.7088,0.7388
4,0,weak-MLP,arm2,natural,0,55,0.4545,0.625,0.7533
4,0,weak-MLP,arm2,natural,1,59,0.3051,0.4675,0.7331
4,0,weak-MLP,arm2,natural,2,25,0.96,0.9796,0.9583
4,0,weak-MLP,arm2,natural,3,45,0.7556,0.8608,0.5535
4,1,weak-MLP,arm2,100,global,184,0.5543,0.7133,0.7374
4,1,weak-MLP,arm2,100,0,60,0.5833,0.7368,0.7977
4,1,weak-MLP,arm2,100,1,39,0.5128,0.678,0.7447
4,1,weak-MLP,arm2,100,2,46,0.587,0.7397,0.7115
4,1,weak-MLP,arm2,100,3,39,0.5128,0.678,0.6658
4,1,weak-MLP,arm2,1.0,global,184,0.5543,0.7133,0.7374
4,1,weak-MLP,arm2,1.0,0,25,0.16,0.2759,0.7381
4,1,weak-MLP,arm2,1.0,1,75,0.9067,0.951,0.7332
4,1,weak-MLP,arm2,1.0,2,58,0.3448,0.5128,0.7066
4,1,weak-MLP,arm2,1.0,3,26,0.3846,0.5556,0.6188
4,1,weak-MLP,arm2,0.5,global,184,0.5543,0.7133,0.7374
4,1,weak-MLP,arm2,0.5,0,17,0.1176,0.2105,1.0
4,1,weak-MLP,arm2,0.5,1,111,0.6757,0.8065,0.693
4,1,weak-MLP,arm2,0.5,2,47,0.4468,0.6176,0.7308
4,1,weak-MLP,arm2,0.5,3,9,0.4444,0.6154,0.7
4,1,weak-MLP,arm2,0.1,global,184,0.5543,0.7133,0.7374
4,1,weak-MLP,arm2,0.1,0,20,1.0,1.0,nan
4,1,weak-MLP,arm2,0.1,1,57,1.0,1.0,nan
4,1,weak-MLP,arm2,0.1,2,84,0.0238,0.0465,0.8598
4,1,weak-MLP,arm2,0.1,3,23,1.0,1.0,nan
4,1,weak-MLP,arm2,natural,global,184,0.5543,0.7133,0.7374
4,1,weak-MLP,arm2,natural,0,64,0.4219,0.5934,0.7097
4,1,weak-MLP,arm2,natural,1,54,0.4259,0.5974,0.7504
4,1,weak-MLP,arm2,natural,2,22,0.9091,0.9524,0.75
4,1,weak-MLP,arm2,natural,3,44,0.7273,0.8421,0.6094
4,2,weak-MLP,arm2,100,global,184,0.5543,0.7133,0.7349
4,2,weak-MLP,arm2,100,0,40,0.6,0.75,0.6406
4,2,weak-MLP,arm2,100,1,50,0.54,0.7013,0.752
4,2,weak-MLP,arm2,100,2,47,0.5745,0.7297,0.7833
4,2,weak-MLP,arm2,100,3,47,0.5106,0.6761,0.7736
4,2,weak-MLP,arm2,1.0,global,184,0.5543,0.7133,0.7349
4,2,weak-MLP,arm2,1.0,0,16,0.1875,0.3158,0.5641
4,2,weak-MLP,arm2,1.0,1,70,0.9571,0.9781,0.4478
4,2,weak-MLP,arm2,1.0,2,74,0.4054,0.5769,0.7432
4,2,weak-MLP,arm2,1.0,3,24,0.0833,0.1538,0.7727
4,2,weak-MLP,arm2,0.5,global,184,0.5543,0.7133,0.7349
4,2,weak-MLP,arm2,0.5,0,11,0.0909,0.1667,0.8
4,2,weak-MLP,arm2,0.5,1,114,0.6842,0.8125,0.7301
4,2,weak-MLP,arm2,0.5,2,51,0.4118,0.5833,0.773
4,2,weak-MLP,arm2,0.5,3,8,0.25,0.4,0.6667
4,2,weak-MLP,arm2,0.1,global,184,0.5543,0.7133,0.7349
4,2,weak-MLP,arm2,0.1,0,26,1.0,1.0,nan
4,2,weak-MLP,arm2,0.1,1,56,1.0,1.0,nan
4,2,weak-MLP,arm2,0.1,2,83,0.012,0.0238,0.9878
4,2,weak-MLP,arm2,0.1,3,19,1.0,1.0,nan
4,2,weak-MLP,arm2,natural,global,184,0.5543,0.7133,0.7349
4,2,weak-MLP,arm2,natural,0,59,0.5085,0.6742,0.7345
4,2,weak-MLP,arm2,natural,1,58,0.3276,0.4935,0.7045
4,2,weak-MLP,arm2,natural,2,28,0.8571,0.9231,0.7396
4,2,weak-MLP,arm2,natural,3,39,0.7436,0.8529,0.6207
4,3,weak-MLP,arm2,100,global,184,0.5543,0.7133,0.6824
4,3,weak-MLP,arm2,100,0,57,0.5789,0.7333,0.6774
4,3,weak-MLP,arm2,100,1,43,0.5116,0.6769,0.5671
4,3,weak-MLP,arm2,100,2,49,0.5714,0.7273,0.7789
4,3,weak-MLP,arm2,100,3,35,0.5429,0.7037,0.6645
4,3,weak-MLP,arm2,1.0,global,184,0.5543,0.7133,0.6824
4,3,weak-MLP,arm2,1.0,0,23,0.087,0.16,0.7857
4,3,weak-MLP,arm2,1.0,1,91,0.9011,0.948,0.6653
4,3,weak-MLP,arm2,1.0,2,56,0.2857,0.4444,0.6672
4,3,weak-MLP,arm2,1.0,3,14,0.1429,0.25,0.5833
4,3,weak-MLP,arm2,0.5,global,184,0.5543,0.7133,0.6824
4,3,weak-MLP,arm2,0.5,0,19,0.1579,0.2727,0.7917
4,3,weak-MLP,arm2,0.5,1,121,0.6446,0.7839,0.6614
4,3,weak-MLP,arm2,0.5,2,36,0.5,0.6667,0.7438
4,3,weak-MLP,arm2,0.5,3,8,0.375,0.5455,0.4667
4,3,weak-MLP,arm2,0.1,global,184,0.5543,0.7133,0.6824
4,3,weak-MLP,arm2,0.1,0,25,1.0,1.0,nan
4,3,weak-MLP,arm2,0.1,1,46,1.0,1.0,nan
4,3,weak-MLP,arm2,0.1,2,84,0.0238,0.0465,0.3537
4,3,weak-MLP,arm2,0.1,3,29,1.0,1.0,nan
4,3,weak-MLP,arm2,natural,global,184,0.5543,0.7133,0.6824
4,3,weak-MLP,arm2,natural,0,63,0.4444,0.6154,0.6663
4,3,weak-MLP,arm2,natural,1,61,0.3607,0.5301,0.7704
4,3,weak-MLP,arm2,natural,2,24,1.0,1.0,nan
4,3,weak-MLP,arm2,natural,3,36,0.7778,0.875,0.4018
4,4,weak-MLP,arm2,100,global,184,0.5543,0.7133,0.7055
4,4,weak-MLP,arm2,100,0,46,0.5217,0.6857,0.625
4,4,weak-MLP,arm2,100,1,51,0.5686,0.725,0.8009
4,4,weak-MLP,arm2,100,2,38,0.6053,0.7541,0.7565
4,4,weak-MLP,arm2,100,3,49,0.5306,0.6933,0.709
4,4,weak-MLP,arm2,1.0,global,184,0.5543,0.7133,0.7055
4,4,weak-MLP,arm2,1.0,0,19,0.0526,0.1,0.2778
4,4,weak-MLP,arm2,1.0,1,76,0.9342,0.966,0.5408
4,4,weak-MLP,arm2,1.0,2,66,0.4242,0.5957,0.7274
4,4,weak-MLP,arm2,1.0,3,23,0.087,0.16,0.7857
4,4,weak-MLP,arm2,0.5,global,184,0.5543,0.7133,0.7055
4,4,weak-MLP,arm2,0.5,0,11,0.0,0.0,nan
4,4,weak-MLP,arm2,0.5,1,111,0.6757,0.8065,0.6933
4,4,weak-MLP,arm2,0.5,2,46,0.3913,0.5625,0.7163
4,4,weak-MLP,arm2,0.5,3,16,0.5625,0.72,0.7143
4,4,weak-MLP,arm2,0.1,global,184,0.5543,0.7133,0.7055
4,4,weak-MLP,arm2,0.1,0,27,1.0,1.0,nan
4,4,weak-MLP,arm2,0.1,1,51,1.0,1.0,nan
4,4,weak-MLP,arm2,0.1,2,84,0.0238,0.0465,0.7744
4,4,weak-MLP,arm2,0.1,3,22,1.0,1.0,nan
4,4,weak-MLP,arm2,natural,global,184,0.5543,0.7133,0.7055
4,4,weak-MLP,arm2,natural,0,62,0.4677,0.6374,0.7461
4,4,weak-MLP,arm2,natural,1,62,0.3871,0.5581,0.7292
4,4,weak-MLP,arm2,natural,2,24,0.9583,0.9787,0.913
4,4,weak-MLP,arm2,natural,3,36,0.7222,0.8387,0.4962
5,0,weak-MLP,arm2,100,global,184,0.6576,0.749,0.7973
5,0,weak-MLP,arm2,100,0,36,0.6944,0.7755,0.808
5,0,weak-MLP,arm2,100,1,42,0.5952,0.6792,0.7205
5,0,weak-MLP,arm2,100,2,57,0.6316,0.7042,0.842
5,0,weak-MLP,arm2,100,3,49,0.7143,0.8205,0.7595
5,0,weak-MLP,arm2,1.0,global,184,0.6576,0.749,0.7973
5,0,weak-MLP,arm2,1.0,0,31,0.871,0.9286,0.8667
5,0,weak-MLP,arm2,1.0,1,77,0.4675,0.4058,0.8379
5,0,weak-MLP,arm2,1.0,2,60,0.7167,0.8211,0.7484
5,0,weak-MLP,arm2,1.0,3,16,0.9375,0.9677,nan
5,0,weak-MLP,arm2,0.5,global,184,0.6576,0.749,0.7973
5,0,weak-MLP,arm2,0.5,0,8,0.375,0.0,nan
5,0,weak-MLP,arm2,0.5,1,75,0.32,0.0,nan
5,0,weak-MLP,arm2,0.5,2,64,0.9062,0.9508,nan
5,0,weak-MLP,arm2,0.5,3,37,0.973,0.9863,nan
5,0,weak-MLP,arm2,0.1,global,184,0.6576,0.749,0.7973
5,0,weak-MLP,arm2,0.1,0,101,0.9208,0.9583,0.9293
5,0,weak-MLP,arm2,0.1,1,20,0.3,0.125,0.8947
5,0,weak-MLP,arm2,0.1,2,1,1.0,1.0,nan
5,0,weak-MLP,arm2,0.1,3,62,0.3387,0.0,nan
5,0,weak-MLP,arm2,natural,global,184,0.6576,0.749,0.7973
5,0,weak-MLP,arm2,natural,0,57,0.5263,0.5091,0.7322
5,0,weak-MLP,arm2,natural,1,57,0.5789,0.6471,0.7677
5,0,weak-MLP,arm2,natural,2,24,0.9167,0.9565,0.8696
5,0,weak-MLP,arm2,natural,3,46,0.7826,0.878,0.775
5,1,weak-MLP,arm2,100,global,184,0.6576,0.7605,0.8449
5,1,weak-MLP,arm2,100,0,36,0.6667,0.7778,0.8222
5,1,weak-MLP,arm2,100,1,49,0.6939,0.8,0.8544
5,1,weak-MLP,arm2,100,2,44,0.6591,0.7619,0.8375
5,1,weak-MLP,arm2,100,3,55,0.6182,0.7042,0.8519
5,1,weak-MLP,arm2,1.0,global,184,0.6576,0.7605,0.8449
5,1,weak-MLP,arm2,1.0,0,35,1.0,1.0,nan
5,1,weak-MLP,arm2,1.0,1,70,0.4429,0.4935,0.8999
5,1,weak-MLP,arm2,1.0,2,63,0.6508,0.75,0.8561
5,1,weak-MLP,arm2,1.0,3,16,0.875,0.9286,0.7179
5,1,weak-MLP,arm2,0.5,global,184,0.6576,0.7605,0.8449
5,1,weak-MLP,arm2,0.5,0,8,0.125,0.2222,0.0
5,1,weak-MLP,arm2,0.5,1,72,0.2778,0.0,nan
5,1,weak-MLP,arm2,0.5,2,74,0.9865,0.9931,0.9653
5,1,weak-MLP,arm2,0.5,3,30,0.9,0.9474,0.1034
5,1,weak-MLP,arm2,0.1,global,184,0.6576,0.7605,0.8449
5,1,weak-MLP,arm2,0.1,0,101,0.9307,0.9634,0.9696
5,1,weak-MLP,arm2,0.1,1,15,0.4,0.3077,0.6923
5,1,weak-MLP,arm2,0.1,2,7,1.0,1.0,1.0
5,1,weak-MLP,arm2,0.1,3,61,0.2295,0.0,nan
5,1,weak-MLP,arm2,natural,global,184,0.6576,0.7605,0.8449
5,1,weak-MLP,arm2,natural,0,50,0.58,0.6441,0.8583
5,1,weak-MLP,arm2,natural,1,65,0.6154,0.6988,0.8629
5,1,weak-MLP,arm2,natural,2,26,0.9231,0.96,0.7292
5,1,weak-MLP,arm2,natural,3,43,0.6512,0.7887,0.7024
5,2,weak-MLP,arm2,100,global,184,0.663,0.7559,0.7519
5,2,weak-MLP,arm2,100,0,56,0.7321,0.8,0.8274
5,2,weak-MLP,arm2,100,1,39,0.641,0.75,0.7143
5,2,weak-MLP,arm2,100,2,43,0.7674,0.8387,0.7037
5,2,weak-MLP,arm2,100,3,46,0.5,0.623,0.781
5,2,weak-MLP,arm2,1.0,global,184,0.663,0.7559,0.7519
5,2,weak-MLP,arm2,1.0,0,38,0.8947,0.9444,0.7838
5,2,weak-MLP,arm2,1.0,1,83,0.6024,0.6374,0.8263
5,2,weak-MLP,arm2,1.0,2,49,0.5714,0.6866,0.7283
5,2,weak-MLP,arm2,1.0,3,14,0.7143,0.8333,0.75
5,2,weak-MLP,arm2,0.5,global,184,0.663,0.7559,0.7519
5,2,weak-MLP,arm2,0.5,0,7,0.7143,0.5,1.0
5,2,weak-MLP,arm2,0.5,1,74,0.2973,0.0,nan
5,2,weak-MLP,arm2,0.5,2,77,0.9481,0.9733,nan
5,2,weak-MLP,arm2,0.5,3,26,0.8462,0.9167,0.8333
5,2,weak-MLP,arm2,0.1,global,184,0.663,0.7559,0.7519
5,2,weak-MLP,arm2,0.1,0,98,0.9082,0.9508,0.8315
5,2,weak-MLP,arm2,0.1,1,17,0.2941,0.25,0.7333
5,2,weak-MLP,arm2,0.1,2,8,0.875,0.9333,nan
5,2,weak-MLP,arm2,0.1,3,61,0.3443,0.0,nan
5,2,weak-MLP,arm2,natural,global,184,0.663,0.7559,0.7519
5,2,weak-MLP,arm2,natural,0,57,0.6491,0.7297,0.7311
5,2,weak-MLP,arm2,natural,1,67,0.5522,0.5946,0.7939
5,2,weak-MLP,arm2,natural,2,23,0.913,0.9545,0.5952
5,2,weak-MLP,arm2,natural,3,37,0.7297,0.8387,0.7692
5,3,weak-MLP,arm2,100,global,184,0.6359,0.7433,0.8038
5,3,weak-MLP,arm2,100,0,47,0.6383,0.7213,0.8225
5,3,weak-MLP,arm2,100,1,55,0.5818,0.7089,0.7666
5,3,weak-MLP,arm2,100,2,51,0.6667,0.7733,0.7919
5,3,weak-MLP,arm2,100,3,31,0.6774,0.7826,0.859
5,3,weak-MLP,arm2,1.0,global,184,0.6359,0.7433,0.8038
5,3,weak-MLP,arm2,1.0,0,42,0.9524,0.975,0.65
5,3,weak-MLP,arm2,1.0,1,83,0.3855,0.4,0.8171
5,3,weak-MLP,arm2,1.0,2,49,0.7347,0.8312,0.8163
5,3,weak-MLP,arm2,1.0,3,10,0.9,0.9474,0.8889
5,3,weak-MLP,arm2,0.5,global,184,0.6359,0.7433,0.8038
5,3,weak-MLP,arm2,0.5,0,8,0.5,0.0,nan
5,3,weak-MLP,arm2,0.5,1,74,0.2162,0.0,nan
5,3,weak-MLP,arm2,0.5,2,81,0.9506,0.9747,nan
5,3,weak-MLP,arm2,0.5,3,21,0.9524,0.9756,nan
5,3,weak-MLP,arm2,0.1,global,184,0.6359,0.7433,0.8038
5,3,weak-MLP,arm2,0.1,0,101,0.9406,0.9688,0.9626
5,3,weak-MLP,arm2,0.1,1,26,0.3462,0.0,nan
5,3,weak-MLP,arm2,0.1,2,3,1.0,1.0,nan
5,3,weak-MLP,arm2,0.1,3,54,0.1852,0.0435,0.7358
5,3,weak-MLP,arm2,natural,global,184,0.6359,0.7433,0.8038
5,3,weak-MLP,arm2,natural,0,67,0.597,0.6824,0.8109
5,3,weak-MLP,arm2,natural,1,49,0.4286,0.4615,0.8291
5,3,weak-MLP,arm2,natural,2,27,0.8889,0.9412,0.76
5,3,weak-MLP,arm2,natural,3,41,0.7805,0.8767,0.5947
5,4,weak-MLP,arm2,100,global,184,0.663,0.75,0.7209
5,4,weak-MLP,arm2,100,0,40,0.675,0.7451,0.7506
5,4,weak-MLP,arm2,100,1,40,0.775,0.8364,0.7627
5,4,weak-MLP,arm2,100,2,58,0.6207,0.725,0.6786
5,4,weak-MLP,arm2,100,3,46,0.6087,0.7097,0.6998
5,4,weak-MLP,arm2,1.0,global,184,0.663,0.75,0.7209
5,4,weak-MLP,arm2,1.0,0,29,1.0,1.0,1.0
5,4,weak-MLP,arm2,1.0,1,75,0.4267,0.3768,0.678
5,4,weak-MLP,arm2,1.0,2,68,0.7941,0.8679,0.76
5,4,weak-MLP,arm2,1.0,3,12,0.5833,0.7059,0.6562
5,4,weak-MLP,arm2,0.5,global,184,0.663,0.75,0.7209
5,4,weak-MLP,arm2,0.5,0,11,0.4545,0.0,nan
5,4,weak-MLP,arm2,0.5,1,69,0.3333,0.0,nan
5,4,weak-MLP,arm2,0.5,2,73,0.9452,0.9718,nan
5,4,weak-MLP,arm2,0.5,3,31,0.8065,0.8889,0.8103
5,4,weak-MLP,arm2,0.1,global,184,0.663,0.75,0.7209
5,4,weak-MLP,arm2,0.1,0,102,0.8627,0.9239,0.7573
5,4,weak-MLP,arm2,0.1,1,22,0.5455,0.4444,0.7361
5,4,weak-MLP,arm2,0.1,2,4,1.0,1.0,nan
5,4,weak-MLP,arm2,0.1,3,56,0.3214,0.0,nan
5,4,weak-MLP,arm2,natural,global,184,0.663,0.75,0.7209
5,4,weak-MLP,arm2,natural,0,72,0.6667,0.7273,0.7166
5,4,weak-MLP,arm2,natural,1,56,0.4821,0.4912,0.6802
5,4,weak-MLP,arm2,natural,2,23,0.913,0.9545,0.5
5,4,weak-MLP,arm2,natural,3,33,0.7879,0.8814,0.4945
6,0,weak-MLP,arm2,100,global,184,0.5707,0.7041,0.5635
6,0,weak-MLP,arm2,100,0,49,0.3878,0.5161,0.3925
6,0,weak-MLP,arm2,100,1,55,0.6545,0.7711,0.6377
6,0,weak-MLP,arm2,100,2,34,0.6471,0.7692,0.5909
6,0,weak-MLP,arm2,100,3,46,0.6087,0.7429,0.6448
6,0,weak-MLP,arm2,1.0,global,184,0.5707,0.7041,0.5635
6,0,weak-MLP,arm2,1.0,0,6,0.5,0.5714,0.625
6,0,weak-MLP,arm2,1.0,1,76,0.1974,0.1867,0.4561
6,0,weak-MLP,arm2,1.0,2,66,0.8636,0.9244,0.5263
6,0,weak-MLP,arm2,1.0,3,36,0.8333,0.9091,0.697
6,0,weak-MLP,arm2,0.5,global,184,0.5707,0.7041,0.5635
6,0,weak-MLP,arm2,0.5,0,61,0.4098,0.55,0.4256
