seed,fold,model,arm,condition,client,n,accuracy,f1,auroc
2,2,LR,arm1,100,0,40,0.75,0.7917,0.9093
2,2,LR,arm1,100,1,53,0.7547,0.7869,0.8402
2,2,LR,arm1,100,2,44,0.7273,0.7391,0.8509
2,2,LR,arm1,100,3,47,0.7021,0.6957,0.8
2,2,LR,arm1,1.0,0,13,0.6923,0.6,0.75
2,2,LR,arm1,1.0,1,33,0.7576,0.6923,0.8849
2,2,LR,arm1,1.0,2,106,0.717,0.7619,0.8285
2,2,LR,arm1,1.0,3,32,0.7812,0.8205,0.8658
2,2,LR,arm1,0.5,0,29,0.7586,0.0,nan
2,2,LR,arm1,0.5,1,72,0.6806,0.6462,0.8317
2,2,LR,arm1,0.5,2,42,0.8095,0.8947,nan
2,2,LR,arm1,0.5,3,41,0.7317,0.7925,0.8
2,2,LR,arm1,0.1,0,22,0.7727,0.0,nan
2,2,LR,arm1,0.1,1,80,0.7125,0.566,0.8292
2,2,LR,arm1,0.1,2,59,0.7458,0.8544,nan
2,2,LR,arm1,0.1,3,23,0.7391,0.85,nan
2,2,LR,arm1,natural,0,71,0.6901,0.5769,0.7949
2,2,LR,arm1,natural,1,47,0.7447,0.7,0.8346
2,2,LR,arm1,natural,2,22,0.8182,0.8947,0.875
2,2,LR,arm1,natural,3,44,0.75,0.8451,0.7302
2,2,LR,arm2,100,global,184,0.7446,0.7638,0.8311
2,2,LR,arm2,100,0,40,0.75,0.7917,0.8819
2,2,LR,arm2,100,1,53,0.7736,0.8,0.8211
2,2,LR,arm2,100,2,44,0.75,0.7556,0.8654
2,2,LR,arm2,100,3,47,0.7021,0.6957,0.7836
2,2,LR,arm2,1.0,global,184,0.75,0.7677,0.8286
2,2,LR,arm2,1.0,0,13,0.6923,0.6,0.725
2,2,LR,arm2,1.0,1,33,0.7879,0.72,0.869
2,2,LR,arm2,1.0,2,106,0.7358,0.7742,0.8185
2,2,LR,arm2,1.0,3,32,0.7812,0.8205,0.8182
2,2,LR,arm2,0.5,global,184,0.7391,0.7624,0.8295
2,2,LR,arm2,0.5,0,29,0.7931,0.0,nan
2,2,LR,arm2,0.5,1,72,0.6806,0.6567,0.8167
2,2,LR,arm2,0.5,2,42,0.8095,0.8947,nan
2,2,LR,arm2,0.5,3,41,0.7317,0.7925,0.7727
2,2,LR,arm2,0.1,global,184,0.7446,0.7685,0.8268
2,2,LR,arm2,0.1,0,22,0.8182,0.0,nan
2,2,LR,arm2,0.1,1,80,0.7,0.5556,0.8067
2,2,LR,arm2,0.1,2,59,0.7797,0.8762,nan
2,2,LR,arm2,0.1,3,23,0.7391,0.85,nan
2,2,LR,arm2,natural,global,184,0.7446,0.7638,0.8263
2,2,LR,arm2,natural,0,71,0.6901,0.5769,0.7674
2,2,LR,arm2,natural,1,47,0.766,0.7179,0.8365
2,2,LR,arm2,natural,2,22,0.8182,0.8947,0.875
2,2,LR,arm2,natural,3,44,0.7727,0.8571,0.7016
2,2,MLP,arm1,,global,184,0.7663,0.7962,0.8331
2,2,MLP,arm1,100,0,40,0.8,0.8462,0.8874
2,2,MLP,arm1,100,1,53,0.7736,0.8065,0.8226
2,2,MLP,arm1,100,2,44,0.7727,0.7917,0.8427
2,2,MLP,arm1,100,3,47,0.7234,0.7347,0.7945
2,2,MLP,arm1,1.0,0,13,0.6923,0.6,0.725
2,2,MLP,arm1,1.0,1,33,0.7576,0.7143,0.8492
2,2,MLP,arm1,1.0,2,106,0.7547,0.8,0.8255
2,2,MLP,arm1,1.0,3,32,0.8438,0.8837,0.8528
2,2,MLP,arm1,0.5,0,29,0.7241,0.0,nan
2,2,MLP,arm1,0.5,1,72,0.7361,0.7246,0.8262
2,2,MLP,arm1,0.5,2,42,0.8095,0.8947,nan
2,2,MLP,arm1,0.5,3,41,0.8049,0.8621,0.8152
2,2,MLP,arm1,0.1,0,22,0.7727,0.0,nan
2,2,MLP,arm1,0.1,1,80,0.7125,0.5965,0.8308
2,2,MLP,arm1,0.1,2,59,0.8136,0.8972,nan
2,2,MLP,arm1,0.1,3,23,0.8261,0.9048,nan
2,2,MLP,arm1,natural,0,71,0.7465,0.7,0.7899
2,2,MLP,arm1,natural,1,47,0.766,0.7317,0.8346
2,2,MLP,arm1,natural,2,22,0.8636,0.9231,0.775
2,2,MLP,arm1,natural,3,44,0.75,0.8451,0.7079
2,2,MLP,arm2,100,global,184,0.7554,0.7716,0.841
2,2,MLP,arm2,100,0,40,0.8,0.84,0.9011
2,2,MLP,arm2,100,1,53,0.7547,0.7797,0.8416
2,2,MLP,arm2,100,2,44,0.7273,0.7273,0.8385
2,2,MLP,arm2,100,3,47,0.7447,0.7273,0.8018
2,2,MLP,arm2,1.0,global,184,0.7609,0.7822,0.8447
2,2,MLP,arm2,1.0,0,13,0.6923,0.6,0.75
2,2,MLP,arm2,1.0,1,33,0.7879,0.72,0.8651
2,2,MLP,arm2,1.0,2,106,0.7358,0.7778,0.8341
2,2,MLP,arm2,1.0,3,32,0.8438,0.878,0.8615
2,2,MLP,arm2,0.5,global,184,0.75,0.7604,0.8339
2,2,MLP,arm2,0.5,0,29,0.8276,0.0,nan
2,2,MLP,arm2,0.5,1,72,0.7083,0.6557,0.8183
2,2,MLP,arm2,0.5,2,42,0.7619,0.8649,nan
2,2,MLP,arm2,0.5,3,41,0.7561,0.8077,0.7818
2,2,MLP,arm2,0.1,global,184,0.7337,0.7513,0.8181
2,2,MLP,arm2,0.1,0,22,0.8636,0.0,nan
2,2,MLP,arm2,0.1,1,80,0.7,0.5385,0.7808
2,2,MLP,arm2,0.1,2,59,0.7288,0.8431,nan
2,2,MLP,arm2,0.1,3,23,0.7391,0.85,nan
2,2,MLP,arm2,natural,global,184,0.75,0.7653,0.8417
2,2,MLP,arm2,natural,0,71,0.6901,0.56,0.7924
2,2,MLP,arm2,natural,1,47,0.7872,0.7368,0.8421
2,2,MLP,arm2,natural,2,22,0.8636,0.9231,0.825
2,2,MLP,arm2,natural,3,44,0.75,0.8406,0.7175
2,3,LR,arm1,,global,184,0.788,0.8134,0.8571
2,3,LR,arm1,100,0,47,0.8298,0.8333,0.8949
2,3,LR,arm1,100,1,51,0.7647,0.8065,0.8339
2,3,LR,arm1,100,2,46,0.7391,0.7857,0.781
2,3,LR,arm1,100,3,40,0.825,0.8372,0.9073
2,3,LR,arm1,1.0,0,20,0.75,0.6154,0.7976
2,3,LR,arm1,1.0,1,26,0.8462,0.75,0.925
2,3,LR,arm1,1.0,2,111,0.7838,0.831,0.8237
2,3,LR,arm1,1.0,3,27,0.7778,0.8421,0.9286
2,3,LR,arm1,0.5,0,32,0.7812,0.0,0.7742
2,3,LR,arm1,0.5,1,75,0.7333,0.7143,0.8134
2,3,LR,arm1,0.5,2,43,0.8605,0.9231,1.0
2,3,LR,arm1,0.5,3,34,0.8235,0.8889,0.9226
2,3,LR,arm1,0.1,0,29,0.8276,0.0,nan
2,3,LR,arm1,0.1,1,70,0.7,0.5532,0.7852
2,3,LR,arm1,0.1,2,62,0.8387,0.9123,nan
2,3,LR,arm1,0.1,3,23,0.8696,0.9302,nan
2,3,LR,arm1,natural,0,55,0.8364,0.8302,0.896
2,3,LR,arm1,natural,1,56,0.7857,0.7143,0.8677
2,3,LR,arm1,natural,2,32,0.7188,0.8235,0.75
2,3,LR,arm1,natural,3,41,0.7805,0.8571,0.6545
2,3,LR,arm2,100,global,184,0.7826,0.8058,0.8583
2,3,LR,arm2,100,0,47,0.8085,0.8085,0.8967
2,3,LR,arm2,100,1,51,0.7451,0.7937,0.8289
2,3,LR,arm2,100,2,46,0.7391,0.7778,0.7924
2,3,LR,arm2,100,3,40,0.85,0.8571,0.8997
2,3,LR,arm2,1.0,global,184,0.7826,0.8058,0.8582
2,3,LR,arm2,1.0,0,20,0.75,0.6154,0.7976
2,3,LR,arm2,1.0,1,26,0.8077,0.7059,0.9333
2,3,LR,arm2,1.0,2,111,0.7748,0.8201,0.8296
2,3,LR,arm2,1.0,3,27,0.8148,0.8649,0.9357
2,3,LR,arm2,0.5,global,184,0.7989,0.8279,0.8586
2,3,LR,arm2,0.5,0,32,0.75,0.0,0.7097
2,3,LR,arm2,0.5,1,75,0.76,0.7568,0.8171
2,3,LR,arm2,0.5,2,43,0.8605,0.9231,1.0
2,3,LR,arm2,0.5,3,34,0.8529,0.9091,0.9345
2,3,LR,arm2,0.1,global,184,0.7935,0.8288,0.8583
2,3,LR,arm2,0.1,0,29,0.7241,0.0,nan
2,3,LR,arm2,0.1,1,70,0.6714,0.549,0.7897
2,3,LR,arm2,0.1,2,62,0.9032,0.9492,nan
2,3,LR,arm2,0.1,3,23,0.9565,0.9778,nan
2,3,LR,arm2,natural,global,184,0.7772,0.8,0.8574
2,3,LR,arm2,natural,0,55,0.8,0.7843,0.892
2,3,LR,arm2,natural,1,56,0.8036,0.7442,0.8819
2,3,LR,arm2,natural,2,32,0.7188,0.8235,0.7321
2,3,LR,arm2,natural,3,41,0.7561,0.8333,0.6848
2,3,MLP,arm1,,global,184,0.7609,0.7732,0.8627
2,3,MLP,arm1,100,0,47,0.7872,0.7727,0.8986
2,3,MLP,arm1,100,1,51,0.7059,0.7458,0.8388
2,3,MLP,arm1,100,2,46,0.7174,0.7451,0.7981
2,3,MLP,arm1,100,3,40,0.85,0.85,0.9098
2,3,MLP,arm1,1.0,0,20,0.8,0.6667,0.8095
2,3,MLP,arm1,1.0,1,26,0.8077,0.6667,0.9417
2,3,MLP,arm1,1.0,2,111,0.7297,0.7727,0.823
2,3,MLP,arm1,1.0,3,27,0.8148,0.8571,0.95
2,3,MLP,arm1,0.5,0,32,0.8125,0.0,0.8065
2,3,MLP,arm1,0.5,1,75,0.7067,0.6562,0.8083
2,3,MLP,arm1,0.5,2,43,0.7907,0.88,0.9762
2,3,MLP,arm1,0.5,3,34,0.7941,0.8571,0.9405
2,3,MLP,arm1,0.1,0,29,0.8621,0.0,nan
2,3,MLP,arm1,0.1,1,70,0.7286,0.5366,0.7797
2,3,MLP,arm1,0.1,2,62,0.7419,0.8519,nan
2,3,MLP,arm1,0.1,3,23,0.7826,0.878,nan
2,3,MLP,arm1,natural,0,55,0.8182,0.7917,0.9093
2,3,MLP,arm1,natural,1,56,0.7857,0.6842,0.8634
2,3,MLP,arm1,natural,2,32,0.6562,0.7755,0.7768
2,3,MLP,arm1,natural,3,41,0.7317,0.8136,0.6545
2,3,MLP,arm2,100,global,184,0.788,0.8079,0.865
2,3,MLP,arm2,100,0,47,0.8298,0.8333,0.9004
2,3,MLP,arm2,100,1,51,0.7451,0.7869,0.8405
2,3,MLP,arm2,100,2,46,0.7609,0.7925,0.7943
2,3,MLP,arm2,100,3,40,0.825,0.8293,0.9098
2,3,MLP,arm2,1.0,global,184,0.7935,0.8137,0.8626
2,3,MLP,arm2,1.0,0,20,0.75,0.6154,0.8095
2,3,MLP,arm2,1.0,1,26,0.8462,0.75,0.9333
2,3,MLP,arm2,1.0,2,111,0.7838,0.8261,0.8251
2,3,MLP,arm2,1.0,3,27,0.8148,0.8649,0.9429
2,3,MLP,arm2,0.5,global,184,0.7772,0.796,0.8565
2,3,MLP,arm2,0.5,0,32,0.7812,0.0,0.7097
2,3,MLP,arm2,0.5,1,75,0.72,0.6866,0.8098
2,3,MLP,arm2,0.5,2,43,0.8372,0.9091,1.0
2,3,MLP,arm2,0.5,3,34,0.8235,0.88,0.9464
2,3,MLP,arm2,0.1,global,184,0.7935,0.8273,0.85
2,3,MLP,arm2,0.1,0,29,0.7241,0.0,nan
2,3,MLP,arm2,0.1,1,70,0.6857,0.56,0.7708
2,3,MLP,arm2,0.1,2,62,0.8871,0.9402,nan
2,3,MLP,arm2,0.1,3,23,0.9565,0.9778,nan
2,3,MLP,arm2,natural,global,184,0.8098,0.8485,0.8675
2,3,MLP,arm2,natural,0,55,0.8364,0.8421,0.9
2,3,MLP,arm2,natural,1,56,0.7679,0.7347,0.8905
2,3,MLP,arm2,natural,2,32,0.875,0.931,0.7946
2,3,MLP,arm2,natural,3,41,0.7805,0.8657,0.6909
2,4,LR,arm1,,global,184,0.7826,0.8058,0.8338
2,4,LR,arm1,100,0,48,0.7292,0.7347,0.816
2,4,LR,arm1,100,1,55,0.8,0.8308,0.876
2,4,LR,arm1,100,2,36,0.8889,0.9,0.9226
2,4,LR,arm1,100,3,45,0.7333,0.7692,0.7206
2,4,LR,arm1,1.0,0,15,0.8,0.7273,0.8409
2,4,LR,arm1,1.0,1,34,0.7353,0.5263,0.873
2,4,LR,arm1,1.0,2,103,0.7961,0.8421,0.8429
2,4,LR,arm1,1.0,3,32,0.7812,0.8372,0.7391
2,4,LR,arm1,0.5,0,37,0.7568,0.1818,0.7778
2,4,LR,arm1,0.5,1,66,0.7576,0.7241,0.8471
2,4,LR,arm1,0.5,2,43,0.8372,0.9114,nan
2,4,LR,arm1,0.5,3,38,0.7895,0.8621,0.7465
2,4,LR,arm1,0.1,0,32,0.75,0.0,nan
2,4,LR,arm1,0.1,1,68,0.75,0.6222,0.82
2,4,LR,arm1,0.1,2,54,0.8333,0.9091,nan
2,4,LR,arm1,0.1,3,30,0.8,0.8889,nan
2,4,LR,arm1,natural,0,60,0.8,0.75,0.8203
2,4,LR,arm1,natural,1,68,0.75,0.7302,0.8278
2,4,LR,arm1,natural,2,20,0.8,0.8889,nan
2,4,LR,arm1,natural,3,36,0.8056,0.8814,0.7634
2,4,LR,arm2,100,global,184,0.7663,0.7923,0.8348
2,4,LR,arm2,100,0,48,0.7083,0.7083,0.8351
2,4,LR,arm2,100,1,55,0.7818,0.8182,0.8774
2,4,LR,arm2,100,2,36,0.8611,0.878,0.9164
2,4,LR,arm2,100,3,45,0.7333,0.7692,0.7085
2,4,LR,arm2,1.0,global,184,0.7609,0.7885,0.8345
2,4,LR,arm2,1.0,0,15,0.8,0.7273,0.8636
2,4,LR,arm2,1.0,1,34,0.7059,0.5,0.8836
2,4,LR,arm2,1.0,2,103,0.767,0.8209,0.837
2,4,LR,arm2,1.0,3,32,0.7812,0.8372,0.7391
2,4,LR,arm2,0.5,global,184,0.7717,0.8,0.8343
2,4,LR,arm2,0.5,0,37,0.7297,0.1667,0.8333
2,4,LR,arm2,0.5,1,66,0.7273,0.7,0.8414
2,4,LR,arm2,0.5,2,43,0.8605,0.925,nan
2,4,LR,arm2,0.5,3,38,0.7895,0.8621,0.7465
2,4,LR,arm2,0.1,global,184,0.7717,0.8037,0.8336
2,4,LR,arm2,0.1,0,32,0.6562,0.0,nan
2,4,LR,arm2,0.1,1,68,0.7353,0.625,0.8311
2,4,LR,arm2,0.1,2,54,0.8519,0.92,nan
2,4,LR,arm2,0.1,3,30,0.8333,0.9091,nan
2,4,LR,arm2,natural,global,184,0.7554,0.7826,0.8305
2,4,LR,arm2,natural,0,60,0.8,0.75,0.8158
2,4,LR,arm2,natural,1,68,0.7059,0.697,0.837
2,4,LR,arm2,natural,2,20,0.8,0.8889,nan
2,4,LR,arm2,natural,3,36,0.75,0.8421,0.8125
2,4,MLP,arm1,,global,184,0.8043,0.8252,0.8478
2,4,MLP,arm1,100,0,48,0.7708,0.7755,0.8472
2,4,MLP,arm1,100,1,55,0.8182,0.8485,0.8678
2,4,MLP,arm1,100,2,36,0.8611,0.878,0.9319
2,4,MLP,arm1,100,3,45,0.7778,0.8,0.7389
2,4,MLP,arm1,1.0,0,15,0.6667,0.4444,0.7955
2,4,MLP,arm1,1.0,1,34,0.7941,0.6316,0.9153
2,4,MLP,arm1,1.0,2,103,0.835,0.8741,0.8571
2,4,MLP,arm1,1.0,3,32,0.7812,0.8372,0.715
2,4,MLP,arm1,0.5,0,37,0.7568,0.0,0.75
2,4,MLP,arm1,0.5,1,66,0.803,0.7797,0.8604
2,4,MLP,arm1,0.5,2,43,0.8605,0.925,nan
2,4,MLP,arm1,0.5,3,38,0.7895,0.8621,0.7281
2,4,MLP,arm1,0.1,0,32,0.7812,0.0,nan
2,4,MLP,arm1,0.1,1,68,0.7647,0.6364,0.8378
2,4,MLP,arm1,0.1,2,54,0.8704,0.9307,nan
2,4,MLP,arm1,0.1,3,30,0.8,0.8889,nan
2,4,MLP,arm1,natural,0,60,0.8167,0.7843,0.8527
2,4,MLP,arm1,natural,1,68,0.7647,0.7241,0.8407
2,4,MLP,arm1,natural,2,20,0.85,0.9189,nan
2,4,MLP,arm1,natural,3,36,0.8333,0.9,0.7679
2,4,MLP,arm2,100,global,184,0.7663,0.7839,0.8456
2,4,MLP,arm2,100,0,48,0.6875,0.6667,0.8455
2,4,MLP,arm2,100,1,55,0.8,0.8308,0.8609
2,4,MLP,arm2,100,2,36,0.8611,0.878,0.935
2,4,MLP,arm2,100,3,45,0.7333,0.75,0.7368
2,4,MLP,arm2,1.0,global,184,0.7989,0.8195,0.8467
2,4,MLP,arm2,1.0,0,15,0.7333,0.6,0.8636
2,4,MLP,arm2,1.0,1,34,0.7647,0.5556,0.9048
2,4,MLP,arm2,1.0,2,103,0.8252,0.8657,0.8534
2,4,MLP,arm2,1.0,3,32,0.7812,0.8372,0.7246
2,4,MLP,arm2,0.5,global,184,0.7717,0.7879,0.8265
2,4,MLP,arm2,0.5,0,37,0.8378,0.25,0.8333
2,4,MLP,arm2,0.5,1,66,0.7424,0.7018,0.8414
2,4,MLP,arm2,0.5,2,43,0.814,0.8974,nan
2,4,MLP,arm2,0.5,3,38,0.7105,0.8,0.7327
2,4,MLP,arm2,0.1,global,184,0.7391,0.7419,0.8164
2,4,MLP,arm2,0.1,0,32,0.8438,0.0,nan
2,4,MLP,arm2,0.1,1,68,0.7647,0.6,0.8167
2,4,MLP,arm2,0.1,2,54,0.7407,0.8511,nan
2,4,MLP,arm2,0.1,3,30,0.5667,0.7234,nan
2,4,MLP,arm2,natural,global,184,0.7772,0.7919,0.8458
2,4,MLP,arm2,natural,0,60,0.8,0.7391,0.8538
2,4,MLP,arm2,natural,1,68,0.7647,0.7241,0.8425
2,4,MLP,arm2,natural,2,20,0.8,0.8889,nan
2,4,MLP,arm2,natural,3,36,0.75,0.8421,0.7902
3,0,LR,arm1,,global,184,0.7609,0.78,0.8363
3,0,LR,arm1,100,0,49,0.6122,0.6275,0.7273
3,0,LR,arm1,100,1,44,0.9091,0.9167,0.9396
3,0,LR,arm1,100,2,42,0.7619,0.7619,0.8364
3,0,LR,arm1,100,3,49,0.7755,0.8136,0.8421
3,0,LR,arm1,1.0,0,14,0.8571,0.8889,0.9333
3,0,LR,arm1,1.0,1,54,0.7037,0.7647,0.7838
3,0,LR,arm1,1.0,2,68,0.8088,0.8169,0.8737
3,0,LR,arm1,1.0,3,48,0.7292,0.6977,0.8125
3,0,LR,arm1,0.5,0,40,0.775,0.8732,nan
3,0,LR,arm1,0.5,1,33,0.7273,0.5714,0.9383
3,0,LR,arm1,0.5,2,53,0.8113,0.7917,0.8771
3,0,LR,arm1,0.5,3,58,0.7241,0.7333,0.8131
3,0,LR,arm1,0.1,0,36,0.6667,0.8,nan
3,0,LR,arm1,0.1,1,50,0.76,0.1429,0.9388
3,0,LR,arm1,0.1,2,87,0.8046,0.8618,0.8832
3,0,LR,arm1,0.1,3,11,0.7273,0.0,nan
3,0,LR,arm1,natural,0,73,0.7671,0.7463,0.8629
3,0,LR,arm1,natural,1,54,0.8333,0.8,0.8543
3,0,LR,arm1,natural,2,19,0.7895,0.8824,0.6111
3,0,LR,arm1,natural,3,38,0.6316,0.7407,0.6245
3,0,LR,arm2,100,global,184,0.75,0.77,0.8397
3,0,LR,arm2,100,0,49,0.6122,0.6275,0.729
3,0,LR,arm2,100,1,44,0.8636,0.8696,0.9396
3,0,LR,arm2,100,2,42,0.7619,0.7727,0.85
3,0,LR,arm2,100,3,49,0.7755,0.8136,0.8421
3,0,LR,arm2,1.0,global,184,0.75,0.77,0.8387
3,0,LR,arm2,1.0,0,14,0.8571,0.8889,0.8889
3,0,LR,arm2,1.0,1,54,0.7037,0.7647,0.7912
3,0,LR,arm2,1.0,2,68,0.7794,0.7887,0.8737
3,0,LR,arm2,1.0,3,48,0.7292,0.6977,0.8125
3,0,LR,arm2,0.5,global,184,0.75,0.7723,0.8404
3,0,LR,arm2,0.5,0,40,0.775,0.8732,nan
3,0,LR,arm2,0.5,1,33,0.7273,0.5714,0.9383
3,0,LR,arm2,0.5,2,53,0.7736,0.76,0.8871
3,0,LR,arm2,0.5,3,58,0.7241,0.7333,0.8179
3,0,LR,arm2,0.1,global,184,0.7663,0.7839,0.8421
3,0,LR,arm2,0.1,0,36,0.6389,0.7797,nan
3,0,LR,arm2,0.1,1,50,0.76,0.1429,0.9388
3,0,LR,arm2,0.1,2,87,0.8276,0.878,0.894
3,0,LR,arm2,0.1,3,11,0.7273,0.0,nan
3,0,LR,arm2,natural,global,184,0.7446,0.7638,0.8412
3,0,LR,arm2,natural,0,73,0.7534,0.7353,0.872
3,0,LR,arm2,natural,1,54,0.8148,0.7727,0.8672
3,0,LR,arm2,natural,2,19,0.7368,0.8485,0.6667
3,0,LR,arm2,natural,3,38,0.6316,0.7407,0.6245
3,0,MLP,arm1,,global,184,0.7283,0.7368,0.8277
3,0,MLP,arm1,100,0,49,0.6122,0.6122,0.734
3,0,MLP,arm1,100,1,44,0.8182,0.8182,0.9292
3,0,MLP,arm1,100,2,42,0.7619,0.75,0.8
3,0,MLP,arm1,100,3,49,0.7347,0.7719,0.8211
3,0,MLP,arm1,1.0,0,14,0.7143,0.75,0.9333
3,0,MLP,arm1,1.0,1,54,0.6852,0.7385,0.7868
3,0,MLP,arm1,1.0,2,68,0.7794,0.7761,0.864
3,0,MLP,arm1,1.0,3,48,0.7083,0.6667,0.7929
3,0,MLP,arm1,0.5,0,40,0.675,0.806,nan
3,0,MLP,arm1,0.5,1,33,0.7576,0.6,0.9753
3,0,MLP,arm1,0.5,2,53,0.7925,0.7556,0.8571
3,0,MLP,arm1,0.5,3,58,0.6897,0.6897,0.7988
3,0,MLP,arm1,0.1,0,36,0.6111,0.7586,nan
3,0,MLP,arm1,0.1,1,50,0.78,0.1538,0.9388
3,0,MLP,arm1,0.1,2,87,0.7471,0.8103,0.8587
3,0,MLP,arm1,0.1,3,11,0.7273,0.0,nan
3,0,MLP,arm1,natural,0,73,0.7534,0.7188,0.8508
3,0,MLP,arm1,natural,1,54,0.7778,0.7,0.8514
3,0,MLP,arm1,natural,2,19,0.7368,0.8485,0.6111
3,0,MLP,arm1,natural,3,38,0.6053,0.717,0.6054
3,0,MLP,arm2,100,global,184,0.7663,0.7981,0.8304
3,0,MLP,arm2,100,0,49,0.6531,0.6909,0.7357
3,0,MLP,arm2,100,1,44,0.9091,0.92,0.9375
3,0,MLP,arm2,100,2,42,0.7619,0.7727,0.8023
3,0,MLP,arm2,100,3,49,0.7551,0.8125,0.8246
3,0,MLP,arm2,1.0,global,184,0.7283,0.7449,0.8292
3,0,MLP,arm2,1.0,0,14,0.7143,0.75,0.9333
3,0,MLP,arm2,1.0,1,54,0.6667,0.7353,0.7735
3,0,MLP,arm2,1.0,2,68,0.7941,0.8,0.8746
3,0,MLP,arm2,1.0,3,48,0.7083,0.6667,0.7964
3,0,MLP,arm2,0.5,global,184,0.7337,0.7487,0.8338
3,0,MLP,arm2,0.5,0,40,0.7,0.8235,nan
3,0,MLP,arm2,0.5,1,33,0.7273,0.5714,0.9198
3,0,MLP,arm2,0.5,2,53,0.7736,0.7391,0.8814
3,0,MLP,arm2,0.5,3,58,0.7241,0.7333,0.8179
3,0,MLP,arm2,0.1,global,184,0.7283,0.7312,0.8246
3,0,MLP,arm2,0.1,0,36,0.5833,0.7368,nan
3,0,MLP,arm2,0.1,1,50,0.82,0.1818,0.9592
3,0,MLP,arm2,0.1,2,87,0.7356,0.8,0.8696
3,0,MLP,arm2,0.1,3,11,0.7273,0.0,nan
3,0,MLP,arm2,natural,global,184,0.7391,0.7419,0.8322
3,0,MLP,arm2,natural,0,73,0.7945,0.7458,0.8568
3,0,MLP,arm2,natural,1,54,0.7778,0.7143,0.8442
3,0,MLP,arm2,natural,2,19,0.6842,0.8125,0.6667
3,0,MLP,arm2,natural,3,38,0.6053,0.717,0.6207
3,1,LR,arm1,,global,184,0.7663,0.7981,0.8369
3,1,LR,arm1,100,0,46,0.7826,0.8,0.8286
3,1,LR,arm1,100,1,33,0.6364,0.5714,0.7609
3,1,LR,arm1,100,2,55,0.8,0.8358,0.8669
3,1,LR,arm1,100,3,50,0.8,0.8529,0.8717
3,1,LR,arm1,1.0,0,18,0.8333,0.88,0.9077
3,1,LR,arm1,1.0,1,53,0.7547,0.7797,0.8157
3,1,LR,arm1,1.0,2,65,0.7231,0.775,0.7968
3,1,LR,arm1,1.0,3,48,0.8125,0.8163,0.8759
3,1,LR,arm1,0.5,0,36,0.8056,0.8923,nan
3,1,LR,arm1,0.5,1,38,0.7105,0.2667,0.8667
3,1,LR,arm1,0.5,2,46,0.6957,0.7407,0.7962
3,1,LR,arm1,0.5,3,64,0.8281,0.8608,0.8846
3,1,LR,arm1,0.1,0,30,0.8,0.8889,nan
3,1,LR,arm1,0.1,1,50,0.62,0.0,0.1837
3,1,LR,arm1,0.1,2,90,0.8556,0.9023,0.8979
3,1,LR,arm1,0.1,3,14,0.6429,0.2857,1.0
3,1,LR,arm1,natural,0,66,0.7879,0.7742,0.8452
3,1,LR,arm1,natural,1,53,0.7358,0.6957,0.8123
3,1,LR,arm1,natural,2,24,0.75,0.85,0.7143
3,1,LR,arm1,natural,3,41,0.7805,0.8615,0.7637
3,1,LR,arm2,100,global,184,0.7609,0.7905,0.8374
3,1,LR,arm2,100,0,46,0.7826,0.8,0.8248
3,1,LR,arm2,100,1,33,0.6667,0.5926,0.787
3,1,LR,arm2,100,2,55,0.7636,0.8,0.8683
3,1,LR,arm2,100,3,50,0.8,0.8529,0.8699
3,1,LR,arm2,1.0,global,184,0.7554,0.7867,0.8375
3,1,LR,arm2,1.0,0,18,0.8333,0.88,0.9077
3,1,LR,arm2,1.0,1,53,0.7358,0.7586,0.8114
3,1,LR,arm2,1.0,2,65,0.7077,0.7595,0.8087
3,1,LR,arm2,1.0,3,48,0.8125,0.8163,0.8741
3,1,LR,arm2,0.5,global,184,0.7391,0.7757,0.8332
3,1,LR,arm2,0.5,0,36,0.8056,0.8923,nan
3,1,LR,arm2,0.5,1,38,0.6579,0.2353,0.8381
3,1,LR,arm2,0.5,2,46,0.6739,0.717,0.8152
3,1,LR,arm2,0.5,3,64,0.7969,0.8354,0.8775
3,1,LR,arm2,0.1,global,184,0.7446,0.7729,0.8299
3,1,LR,arm2,0.1,0,30,0.7333,0.8462,nan
3,1,LR,arm2,0.1,1,50,0.62,0.0,0.1837
3,1,LR,arm2,0.1,2,90,0.8222,0.8769,0.895
3,1,LR,arm2,0.1,3,14,0.7143,0.3333,1.0
3,1,LR,arm2,natural,global,184,0.7337,0.7656,0.8301
3,1,LR,arm2,natural,0,66,0.7273,0.6897,0.823
3,1,LR,arm2,natural,1,53,0.717,0.6809,0.8182
3,1,LR,arm2,natural,2,24,0.75,0.85,0.6825
3,1,LR,arm2,natural,3,41,0.7561,0.8438,0.7665
3,1,MLP,arm1,,global,184,0.75,0.7982,0.8446
3,1,MLP,arm1,100,0,46,0.8043,0.8421,0.8552
3,1,MLP,arm1,100,1,33,0.5758,0.5333,0.787
3,1,MLP,arm1,100,2,55,0.7636,0.8169,0.8515
3,1,MLP,arm1,100,3,50,0.8,0.8571,0.8752
3,1,MLP,arm1,1.0,0,18,0.8889,0.9231,0.9077
3,1,MLP,arm1,1.0,1,53,0.7358,0.7812,0.8586
3,1,MLP,arm1,1.0,2,65,0.7385,0.8,0.7899
3,1,MLP,arm1,1.0,3,48,0.7292,0.7547,0.8636
3,1,MLP,arm1,0.5,0,36,0.8889,0.9412,nan
3,1,MLP,arm1,0.5,1,38,0.6316,0.3,0.8857
