seed,fold,model,arm,condition,client,n,accuracy,f1,auroc
6,1,VQC,arm4,0.5,3,5,0.8,0.8571,1.0
6,2,VQC,arm4,0.5,global,184,0.6902,0.7595,0.7421
6,2,VQC,arm4,0.5,0,50,0.6,0.6552,0.7045
6,2,VQC,arm4,0.5,1,78,0.8462,0.9091,0.7856
6,2,VQC,arm4,0.5,2,49,0.5102,0.2941,0.6939
6,2,VQC,arm4,0.5,3,7,0.8571,0.9231,0.6667
6,3,VQC,arm4,0.5,global,184,0.6685,0.7163,0.7046
6,3,VQC,arm4,0.5,0,57,0.6316,0.6441,0.713
6,3,VQC,arm4,0.5,1,75,0.7333,0.8276,0.7063
6,3,VQC,arm4,0.5,2,41,0.5854,0.32,0.625
6,3,VQC,arm4,0.5,3,11,0.7273,0.8,0.7917
6,4,VQC,arm4,0.5,global,184,0.712,0.758,0.7557
6,4,VQC,arm4,0.5,0,61,0.7049,0.7273,0.7214
6,4,VQC,arm4,0.5,1,69,0.7101,0.8148,0.6696
6,4,VQC,arm4,0.5,2,40,0.65,0.4167,0.7696
6,4,VQC,arm4,0.5,3,14,0.9286,0.9524,0.8
7,0,VQC,arm4,0.5,global,184,0.7663,0.7923,0.8537
7,0,VQC,arm4,0.5,0,37,0.6757,0.7391,0.79
7,0,VQC,arm4,0.5,1,99,0.8081,0.8527,0.8699
7,0,VQC,arm4,0.5,2,31,0.7419,0.0,nan
7,0,VQC,arm4,0.5,3,17,0.7647,0.8333,0.85
7,1,VQC,arm4,0.5,global,184,0.7663,0.7923,0.8495
7,1,VQC,arm4,0.5,0,44,0.8636,0.9032,0.9661
7,1,VQC,arm4,0.5,1,93,0.7312,0.7788,0.7939
7,1,VQC,arm4,0.5,2,30,0.6667,0.0,nan
7,1,VQC,arm4,0.5,3,17,0.8824,0.9091,0.9091
7,2,VQC,arm4,0.5,global,184,0.7826,0.8039,0.8495
7,2,VQC,arm4,0.5,0,33,0.6667,0.6857,0.7426
7,2,VQC,arm4,0.5,1,95,0.8526,0.8923,0.9129
7,2,VQC,arm4,0.5,2,37,0.7568,0.1818,0.8889
7,2,VQC,arm4,0.5,3,19,0.6842,0.7857,0.7292
7,3,VQC,arm4,0.5,global,184,0.7554,0.7887,0.8189
7,3,VQC,arm4,0.5,0,27,0.8519,0.8667,0.85
7,3,VQC,arm4,0.5,1,108,0.7593,0.8169,0.8496
7,3,VQC,arm4,0.5,2,27,0.5926,0.0,nan
7,3,VQC,arm4,0.5,3,22,0.8182,0.8667,0.8333
7,4,VQC,arm4,0.5,global,184,0.75,0.789,0.7722
7,4,VQC,arm4,0.5,0,30,0.7,0.7805,0.6931
7,4,VQC,arm4,0.5,1,94,0.7979,0.8571,0.8422
7,4,VQC,arm4,0.5,2,36,0.6667,0.0,nan
7,4,VQC,arm4,0.5,3,24,0.75,0.8125,0.6607
8,0,VQC,arm4,0.5,global,184,0.7772,0.8075,0.8459
8,0,VQC,arm4,0.5,0,22,0.6818,0.6957,0.7708
8,0,VQC,arm4,0.5,1,3,0.6667,0.8,nan
8,0,VQC,arm4,0.5,2,115,0.7913,0.8554,0.8313
8,0,VQC,arm4,0.5,3,44,0.7955,0.5263,0.7992
8,1,VQC,arm4,0.5,global,184,0.7174,0.7636,0.8059
8,1,VQC,arm4,0.5,0,28,0.5714,0.5385,0.7105
8,1,VQC,arm4,0.5,1,9,0.8889,0.9412,0.25
8,1,VQC,arm4,0.5,2,103,0.7573,0.8276,0.8143
8,1,VQC,arm4,0.5,3,44,0.6818,0.5625,0.8347
8,2,VQC,arm4,0.5,global,184,0.7228,0.756,0.7893
8,2,VQC,arm4,0.5,0,30,0.6333,0.6667,0.6585
8,2,VQC,arm4,0.5,1,10,0.6,0.6,0.8333
8,2,VQC,arm4,0.5,2,108,0.7593,0.8143,0.8245
8,2,VQC,arm4,0.5,3,36,0.7222,0.6154,0.7819
8,3,VQC,arm4,0.5,global,184,0.7011,0.7317,0.7624
8,3,VQC,arm4,0.5,0,26,0.5769,0.4211,0.6424
8,3,VQC,arm4,0.5,1,7,1.0,1.0,1.0
8,3,VQC,arm4,0.5,2,108,0.6944,0.7724,0.7697
8,3,VQC,arm4,0.5,3,43,0.7442,0.6667,0.759
8,4,VQC,arm4,0.5,global,184,0.8098,0.8293,0.8553
8,4,VQC,arm4,0.5,0,16,0.75,0.6,0.8909
8,4,VQC,arm4,0.5,1,10,0.8,0.875,1.0
8,4,VQC,arm4,0.5,2,115,0.8522,0.8903,0.8565
8,4,VQC,arm4,0.5,3,43,0.7209,0.5,0.8137
9,0,VQC,arm4,0.5,global,184,0.7174,0.7615,0.8001
9,0,VQC,arm4,0.5,0,6,0.5,0.6667,nan
9,0,VQC,arm4,0.5,1,33,0.7273,0.8235,0.7425
9,0,VQC,arm4,0.5,2,65,0.6154,0.0,nan
9,0,VQC,arm4,0.5,3,80,0.8125,0.8872,0.7164
9,1,VQC,arm4,0.5,global,184,0.7065,0.7523,0.7917
9,1,VQC,arm4,0.5,0,8,0.75,0.8571,nan
9,1,VQC,arm4,0.5,1,38,0.6579,0.7719,0.7125
9,1,VQC,arm4,0.5,2,66,0.6212,0.0,nan
9,1,VQC,arm4,0.5,3,72,0.8056,0.8852,0.8096
9,2,VQC,arm4,0.5,global,184,0.6957,0.7358,0.7468
9,2,VQC,arm4,0.5,0,12,0.9167,0.9565,nan
9,2,VQC,arm4,0.5,1,38,0.6316,0.6957,0.687
9,2,VQC,arm4,0.5,2,54,0.5741,0.0,nan
9,2,VQC,arm4,0.5,3,80,0.775,0.85,0.8272
9,3,VQC,arm4,0.5,global,184,0.6685,0.6995,0.7577
9,3,VQC,arm4,0.5,0,7,0.5714,0.7273,nan
9,3,VQC,arm4,0.5,1,26,0.6538,0.7692,0.7556
9,3,VQC,arm4,0.5,2,64,0.6562,0.0,nan
9,3,VQC,arm4,0.5,3,87,0.6897,0.7939,0.823
9,4,VQC,arm4,0.5,global,184,0.75,0.7788,0.8295
9,4,VQC,arm4,0.5,0,13,0.8462,0.9167,0.5
9,4,VQC,arm4,0.5,1,27,0.7037,0.7778,0.8254
9,4,VQC,arm4,0.5,2,62,0.6774,0.0,nan
9,4,VQC,arm4,0.5,3,82,0.8049,0.875,0.8852
0,0,VQC,arm4,1.0,global,184,0.6304,0.719,0.7118
0,0,VQC,arm4,1.0,0,32,0.5938,0.6667,0.6875
0,0,VQC,arm4,1.0,1,72,0.6667,0.7647,0.6992
0,0,VQC,arm4,1.0,2,48,0.6875,0.7692,0.7619
0,0,VQC,arm4,1.0,3,32,0.5,0.5556,0.6802
0,1,VQC,arm4,1.0,global,184,0.6196,0.7059,0.695
0,1,VQC,arm4,1.0,0,38,0.5,0.5957,0.5972
0,1,VQC,arm4,1.0,1,62,0.6774,0.7674,0.6773
0,1,VQC,arm4,1.0,2,48,0.6875,0.7458,0.8497
0,1,VQC,arm4,1.0,3,36,0.5556,0.6522,0.6223
0,2,VQC,arm4,1.0,global,184,0.6739,0.7479,0.7101
0,2,VQC,arm4,1.0,0,42,0.6905,0.7547,0.7518
0,2,VQC,arm4,1.0,1,72,0.7083,0.7879,0.7277
0,2,VQC,arm4,1.0,2,46,0.6957,0.75,0.7045
0,2,VQC,arm4,1.0,3,24,0.5,0.6,0.6
0,3,VQC,arm4,1.0,global,184,0.6902,0.7511,0.7483
0,3,VQC,arm4,1.0,0,42,0.6905,0.7636,0.75
0,3,VQC,arm4,1.0,1,76,0.6711,0.7525,0.7054
0,3,VQC,arm4,1.0,2,38,0.6316,0.6818,0.7008
0,3,VQC,arm4,1.0,3,28,0.8214,0.8276,0.9219
0,4,VQC,arm4,1.0,global,184,0.6739,0.7297,0.7213
0,4,VQC,arm4,1.0,0,39,0.8462,0.88,0.8778
0,4,VQC,arm4,1.0,1,65,0.6769,0.747,0.7073
0,4,VQC,arm4,1.0,2,54,0.6111,0.6557,0.6992
0,4,VQC,arm4,1.0,3,26,0.5385,0.5714,0.6424
1,0,VQC,arm4,1.0,global,184,0.7337,0.7633,0.7967
1,0,VQC,arm4,1.0,0,67,0.7164,0.6667,0.8152
1,0,VQC,arm4,1.0,1,52,0.7885,0.8764,0.97
1,0,VQC,arm4,1.0,2,25,0.72,0.7879,0.8016
1,0,VQC,arm4,1.0,3,40,0.7,0.5714,0.8233
1,1,VQC,arm4,1.0,global,184,0.75,0.7788,0.8055
1,1,VQC,arm4,1.0,0,55,0.7455,0.6667,0.859
1,1,VQC,arm4,1.0,1,60,0.75,0.8485,0.8216
1,1,VQC,arm4,1.0,2,25,0.84,0.8824,0.8651
1,1,VQC,arm4,1.0,3,44,0.7045,0.6061,0.8347
1,2,VQC,arm4,1.0,global,184,0.75,0.7723,0.7868
1,2,VQC,arm4,1.0,0,63,0.7143,0.5909,0.8084
1,2,VQC,arm4,1.0,1,56,0.8214,0.902,0.2182
1,2,VQC,arm4,1.0,2,22,0.8182,0.8462,0.9429
1,2,VQC,arm4,1.0,3,43,0.6744,0.5333,0.7287
1,3,VQC,arm4,1.0,global,184,0.7228,0.756,0.8197
1,3,VQC,arm4,1.0,0,60,0.75,0.7059,0.8397
1,3,VQC,arm4,1.0,1,60,0.75,0.8571,0.5085
1,3,VQC,arm4,1.0,2,18,0.7222,0.8148,0.8
1,3,VQC,arm4,1.0,3,46,0.6522,0.3846,0.7928
1,4,VQC,arm4,1.0,global,184,0.8043,0.8252,0.8798
1,4,VQC,arm4,1.0,0,60,0.7667,0.6957,0.8606
1,4,VQC,arm4,1.0,1,50,0.82,0.9011,0.7551
1,4,VQC,arm4,1.0,2,25,0.92,0.9412,0.9286
1,4,VQC,arm4,1.0,3,49,0.7755,0.6857,0.9327
2,0,VQC,arm4,1.0,global,184,0.712,0.7602,0.8104
2,0,VQC,arm4,1.0,0,16,0.75,0.5,0.7857
2,0,VQC,arm4,1.0,1,28,0.6786,0.5263,0.8299
2,0,VQC,arm4,1.0,2,117,0.6838,0.7702,0.7465
2,0,VQC,arm4,1.0,3,23,0.8696,0.9091,0.9152
2,1,VQC,arm4,1.0,global,184,0.7337,0.77,0.8312
2,1,VQC,arm4,1.0,0,9,0.6667,0.5714,0.9286
2,1,VQC,arm4,1.0,1,29,0.7586,0.5333,0.8917
2,1,VQC,arm4,1.0,2,119,0.7227,0.7843,0.7785
2,1,VQC,arm4,1.0,3,27,0.7778,0.8421,0.9412
2,2,VQC,arm4,1.0,global,184,0.7011,0.7343,0.7694
2,2,VQC,arm4,1.0,0,13,0.6923,0.6,0.75
2,2,VQC,arm4,1.0,1,33,0.5758,0.5333,0.7302
2,2,VQC,arm4,1.0,2,106,0.7264,0.7717,0.7755
2,2,VQC,arm4,1.0,3,32,0.75,0.8,0.8009
2,3,VQC,arm4,1.0,global,184,0.7174,0.757,0.8204
2,3,VQC,arm4,1.0,0,20,0.8,0.6667,0.7917
2,3,VQC,arm4,1.0,1,26,0.6154,0.5,0.8667
2,3,VQC,arm4,1.0,2,111,0.7027,0.7724,0.7782
2,3,VQC,arm4,1.0,3,27,0.8148,0.8649,0.9071
2,4,VQC,arm4,1.0,global,184,0.6793,0.7122,0.7577
2,4,VQC,arm4,1.0,0,15,0.5333,0.3636,0.5682
2,4,VQC,arm4,1.0,1,34,0.7647,0.6364,0.9048
2,4,VQC,arm4,1.0,2,103,0.7087,0.7692,0.7798
2,4,VQC,arm4,1.0,3,32,0.5625,0.6667,0.6063
3,0,VQC,arm4,1.0,global,184,0.6739,0.7391,0.7147
3,0,VQC,arm4,1.0,0,14,0.7857,0.8421,0.7778
3,0,VQC,arm4,1.0,1,54,0.6667,0.75,0.6338
3,0,VQC,arm4,1.0,2,68,0.7206,0.7765,0.7895
3,0,VQC,arm4,1.0,3,48,0.5833,0.6296,0.6929
3,1,VQC,arm4,1.0,global,184,0.5924,0.6888,0.6506
3,1,VQC,arm4,1.0,0,18,0.7222,0.8,0.8615
3,1,VQC,arm4,1.0,1,53,0.5283,0.6377,0.6321
3,1,VQC,arm4,1.0,2,65,0.6154,0.7191,0.6391
3,1,VQC,arm4,1.0,3,48,0.5833,0.6552,0.66
3,2,VQC,arm4,1.0,global,184,0.663,0.7156,0.7147
3,2,VQC,arm4,1.0,0,15,0.8,0.8421,0.76
3,2,VQC,arm4,1.0,1,50,0.58,0.6667,0.6691
3,2,VQC,arm4,1.0,2,69,0.6522,0.7209,0.6418
3,2,VQC,arm4,1.0,3,50,0.72,0.72,0.81
3,3,VQC,arm4,1.0,global,184,0.7011,0.7679,0.7064
3,3,VQC,arm4,1.0,0,19,0.6316,0.72,0.625
3,3,VQC,arm4,1.0,1,53,0.7736,0.85,0.6732
3,3,VQC,arm4,1.0,2,59,0.6949,0.775,0.6763
3,3,VQC,arm4,1.0,3,53,0.6604,0.6538,0.7889
3,4,VQC,arm4,1.0,global,184,0.6413,0.708,0.7101
3,4,VQC,arm4,1.0,0,6,0.8333,0.8571,1.0
3,4,VQC,arm4,1.0,1,51,0.5882,0.7123,0.5402
3,4,VQC,arm4,1.0,2,68,0.7059,0.7368,0.7887
3,4,VQC,arm4,1.0,3,59,0.5932,0.6571,0.7385
4,0,VQC,arm4,1.0,global,184,0.7717,0.8019,0.8233
4,0,VQC,arm4,1.0,0,22,0.8182,0.6667,0.9167
4,0,VQC,arm4,1.0,1,72,0.8194,0.8943,0.8145
4,0,VQC,arm4,1.0,2,64,0.6875,0.6774,0.7713
4,0,VQC,arm4,1.0,3,26,0.8077,0.6667,0.9143
4,1,VQC,arm4,1.0,global,184,0.7609,0.78,0.8357
4,1,VQC,arm4,1.0,0,25,0.8,0.5455,0.869
4,1,VQC,arm4,1.0,1,75,0.7733,0.8618,0.8256
4,1,VQC,arm4,1.0,2,58,0.7241,0.6522,0.8441
4,1,VQC,arm4,1.0,3,26,0.7692,0.7,0.8562
4,2,VQC,arm4,1.0,global,184,0.788,0.8116,0.8484
4,2,VQC,arm4,1.0,0,16,0.625,0.4,0.6667
4,2,VQC,arm4,1.0,1,70,0.8429,0.912,0.8955
4,2,VQC,arm4,1.0,2,74,0.7568,0.7188,0.7966
4,2,VQC,arm4,1.0,3,24,0.8333,0.5,0.9545
4,3,VQC,arm4,1.0,global,184,0.7554,0.7887,0.8284
4,3,VQC,arm4,1.0,0,23,0.6522,0.3333,0.9524
4,3,VQC,arm4,1.0,1,91,0.7912,0.8758,0.8056
4,3,VQC,arm4,1.0,2,56,0.7857,0.7,0.8914
4,3,VQC,arm4,1.0,3,14,0.5714,0.25,0.5833
4,4,VQC,arm4,1.0,global,184,0.7663,0.7923,0.8016
4,4,VQC,arm4,1.0,0,19,0.6842,0.0,0.3889
4,4,VQC,arm4,1.0,1,76,0.8158,0.8939,0.7155
4,4,VQC,arm4,1.0,2,66,0.7576,0.7241,0.7937
4,4,VQC,arm4,1.0,3,23,0.6957,0.3636,0.8571
5,0,VQC,arm4,1.0,global,184,0.6902,0.722,0.7983
5,0,VQC,arm4,1.0,0,31,0.7419,0.8462,0.9333
5,0,VQC,arm4,1.0,1,77,0.7013,0.4889,0.8311
5,0,VQC,arm4,1.0,2,60,0.6667,0.7561,0.7484
5,0,VQC,arm4,1.0,3,16,0.625,0.7692,nan
5,1,VQC,arm4,1.0,global,184,0.7337,0.7742,0.8218
5,1,VQC,arm4,1.0,0,35,0.8857,0.9394,nan
5,1,VQC,arm4,1.0,1,70,0.7143,0.6296,0.8731
5,1,VQC,arm4,1.0,2,63,0.6667,0.7123,0.7566
5,1,VQC,arm4,1.0,3,16,0.75,0.8333,0.9231
5,2,VQC,arm4,1.0,global,184,0.7554,0.7805,0.8219
5,2,VQC,arm4,1.0,0,38,0.7368,0.8485,0.6757
5,2,VQC,arm4,1.0,1,83,0.759,0.7059,0.8602
5,2,VQC,arm4,1.0,2,49,0.7551,0.76,0.835
5,2,VQC,arm4,1.0,3,14,0.7857,0.8571,0.9583
5,3,VQC,arm4,1.0,global,184,0.7065,0.7404,0.7934
5,3,VQC,arm4,1.0,0,42,0.8095,0.8919,0.5875
5,3,VQC,arm4,1.0,1,83,0.6747,0.4706,0.8026
5,3,VQC,arm4,1.0,2,49,0.6735,0.7647,0.7592
5,3,VQC,arm4,1.0,3,10,0.7,0.8,0.8889
5,4,VQC,arm4,1.0,global,184,0.6739,0.7248,0.7476
5,4,VQC,arm4,1.0,0,29,0.7586,0.8571,0.9643
5,4,VQC,arm4,1.0,1,75,0.6133,0.4528,0.7436
5,4,VQC,arm4,1.0,2,68,0.6912,0.7879,0.7683
5,4,VQC,arm4,1.0,3,12,0.75,0.8235,0.5781
6,0,VQC,arm4,1.0,global,184,0.6685,0.7289,0.7305
6,0,VQC,arm4,1.0,0,6,0.6667,0.6667,0.75
6,0,VQC,arm4,1.0,1,76,0.4868,0.2353,0.5721
6,0,VQC,arm4,1.0,2,66,0.803,0.8807,0.848
6,0,VQC,arm4,1.0,3,36,0.8056,0.8814,0.8485
6,1,VQC,arm4,1.0,global,184,0.6739,0.7345,0.7056
6,1,VQC,arm4,1.0,0,6,0.8333,0.8571,0.8889
6,1,VQC,arm4,1.0,1,75,0.5467,0.3462,0.7215
6,1,VQC,arm4,1.0,2,62,0.7419,0.84,0.7326
6,1,VQC,arm4,1.0,3,41,0.7805,0.8657,0.6619
6,2,VQC,arm4,1.0,global,184,0.6902,0.7574,0.7465
6,2,VQC,arm4,1.0,0,4,0.5,0.5,1.0
6,2,VQC,arm4,1.0,1,84,0.5595,0.4478,0.718
6,2,VQC,arm4,1.0,2,58,0.8448,0.9109,0.7619
6,2,VQC,arm4,1.0,3,38,0.7632,0.8571,0.75
6,3,VQC,arm4,1.0,global,184,0.6685,0.7163,0.705
6,3,VQC,arm4,1.0,0,5,0.6,0.6667,0.6667
6,3,VQC,arm4,1.0,1,75,0.5867,0.3111,0.62
6,3,VQC,arm4,1.0,2,69,0.7101,0.8214,0.5444
6,3,VQC,arm4,1.0,3,35,0.7714,0.8462,0.8736
6,4,VQC,arm4,1.0,global,184,0.712,0.758,0.7562
6,4,VQC,arm4,1.0,0,6,0.5,0.5714,0.75
6,4,VQC,arm4,1.0,1,71,0.6338,0.35,0.6091
6,4,VQC,arm4,1.0,2,67,0.7015,0.8113,0.7129
6,4,VQC,arm4,1.0,3,40,0.9,0.9394,0.7965
7,0,VQC,arm4,1.0,global,184,0.7609,0.7885,0.855
7,0,VQC,arm4,1.0,0,21,0.7619,0.5455,0.9444
7,0,VQC,arm4,1.0,1,38,0.7632,0.8302,0.8927
7,0,VQC,arm4,1.0,2,105,0.7524,0.7797,0.836
7,0,VQC,arm4,1.0,3,20,0.8,0.8462,0.8681
7,1,VQC,arm4,1.0,global,184,0.7772,0.8019,0.8513
7,1,VQC,arm4,1.0,0,29,0.8276,0.7368,0.8895
7,1,VQC,arm4,1.0,1,28,0.8214,0.8889,0.8
7,1,VQC,arm4,1.0,2,105,0.7333,0.7586,0.8152
7,1,VQC,arm4,1.0,3,22,0.8636,0.8889,0.9231
7,2,VQC,arm4,1.0,global,184,0.7772,0.8,0.8511
7,2,VQC,arm4,1.0,0,21,0.6667,0.4615,0.7941
7,2,VQC,arm4,1.0,1,24,0.75,0.7857,0.9412
7,2,VQC,arm4,1.0,2,118,0.8136,0.8358,0.884
7,2,VQC,arm4,1.0,3,21,0.7143,0.8,0.7794
7,3,VQC,arm4,1.0,global,184,0.7554,0.7887,0.821
7,3,VQC,arm4,1.0,0,20,0.8,0.6667,0.8267
7,3,VQC,arm4,1.0,1,30,0.8,0.8421,0.8589
7,3,VQC,arm4,1.0,2,107,0.729,0.768,0.7977
7,3,VQC,arm4,1.0,3,27,0.7778,0.8421,0.85
7,4,VQC,arm4,1.0,global,184,0.75,0.789,0.7752
7,4,VQC,arm4,1.0,0,18,0.6111,0.5882,0.6188
7,4,VQC,arm4,1.0,1,34,0.8824,0.931,0.95
7,4,VQC,arm4,1.0,2,104,0.7308,0.7358,0.7727
7,4,VQC,arm4,1.0,3,28,0.75,0.8108,0.7032
8,0,VQC,arm4,1.0,global,184,0.7717,0.8019,0.8432
8,0,VQC,arm4,1.0,0,41,0.6585,0.6667,0.7874
8,0,VQC,arm4,1.0,1,9,0.7778,0.8571,0.7857
8,0,VQC,arm4,1.0,2,94,0.8085,0.82,0.8752
8,0,VQC,arm4,1.0,3,40,0.8,0.8571,0.8467
8,1,VQC,arm4,1.0,global,184,0.7174,0.7636,0.8056
8,1,VQC,arm4,1.0,0,51,0.6863,0.6923,0.7786
8,1,VQC,arm4,1.0,1,13,0.9231,0.96,nan
8,1,VQC,arm4,1.0,2,84,0.6786,0.6897,0.7997
8,1,VQC,arm4,1.0,3,36,0.7778,0.8571,0.9015
8,2,VQC,arm4,1.0,global,184,0.7228,0.756,0.7879
8,2,VQC,arm4,1.0,0,43,0.6047,0.5143,0.6847
8,2,VQC,arm4,1.0,1,10,0.8,0.875,1.0
8,2,VQC,arm4,1.0,2,94,0.7553,0.781,0.8365
8,2,VQC,arm4,1.0,3,37,0.7568,0.8302,0.8524
8,3,VQC,arm4,1.0,global,184,0.7011,0.7317,0.7609
8,3,VQC,arm4,1.0,0,44,0.7273,0.6667,0.846
8,3,VQC,arm4,1.0,1,10,0.7,0.8235,nan
8,3,VQC,arm4,1.0,2,76,0.6711,0.6753,0.7309
8,3,VQC,arm4,1.0,3,54,0.7222,0.8,0.7536
8,4,VQC,arm4,1.0,global,184,0.8207,0.8374,0.8552
8,4,VQC,arm4,1.0,0,35,0.9143,0.9091,0.9233
8,4,VQC,arm4,1.0,1,11,0.9091,0.9412,1.0
8,4,VQC,arm4,1.0,2,101,0.7723,0.7579,0.8154
8,4,VQC,arm4,1.0,3,37,0.8378,0.8966,0.9032
9,0,VQC,arm4,1.0,global,184,0.7174,0.7615,0.8008
9,0,VQC,arm4,1.0,0,41,0.6098,0.1111,0.925
9,0,VQC,arm4,1.0,1,23,0.6087,0.5714,0.7768
9,0,VQC,arm4,1.0,2,52,0.8077,0.8936,nan
9,0,VQC,arm4,1.0,3,68,0.75,0.8,0.8532
9,1,VQC,arm4,1.0,global,184,0.712,0.7558,0.8001
9,1,VQC,arm4,1.0,0,44,0.5455,0.0909,0.8372
9,1,VQC,arm4,1.0,1,27,0.7037,0.5556,0.7937
9,1,VQC,arm4,1.0,2,63,0.8254,0.9043,0.8065
9,1,VQC,arm4,1.0,3,50,0.72,0.7742,0.8164
9,2,VQC,arm4,1.0,global,184,0.6902,0.7324,0.755
9,2,VQC,arm4,1.0,0,38,0.5789,0.0,nan
9,2,VQC,arm4,1.0,1,31,0.7097,0.6897,0.8571
9,2,VQC,arm4,1.0,2,54,0.7593,0.8632,0.6226
9,2,VQC,arm4,1.0,3,61,0.6885,0.7397,0.7488
9,3,VQC,arm4,1.0,global,184,0.6739,0.7059,0.7627
9,3,VQC,arm4,1.0,0,33,0.7576,0.0,0.7188
9,3,VQC,arm4,1.0,1,28,0.4643,0.4444,0.5944
9,3,VQC,arm4,1.0,2,59,0.7797,0.8762,nan
9,3,VQC,arm4,1.0,3,64,0.625,0.625,0.7354
9,4,VQC,arm4,1.0,global,184,0.7772,0.8019,0.8418
9,4,VQC,arm4,1.0,0,38,0.6579,0.1333,0.7222
9,4,VQC,arm4,1.0,1,33,0.7879,0.6957,0.925
9,4,VQC,arm4,1.0,2,63,0.7619,0.8649,nan
9,4,VQC,arm4,1.0,3,50,0.88,0.8966,0.9236
0,0,VQC,arm4,100,global,184,0.6359,0.7173,0.7159
0,0,VQC,arm4,100,0,35,0.6286,0.7111,0.7072
0,0,VQC,arm4,100,1,47,0.5957,0.6885,0.6486
0,0,VQC,arm4,100,2,50,0.68,0.7419,0.8093
0,0,VQC,arm4,100,3,52,0.6346,0.7246,0.7061
0,1,VQC,arm4,100,global,184,0.625,0.7064,0.6939
0,1,VQC,arm4,100,0,37,0.4865,0.5778,0.567
0,1,VQC,arm4,100,1,41,0.6829,0.7636,0.7059
0,1,VQC,arm4,100,2,49,0.5918,0.697,0.7114
0,1,VQC,arm4,100,3,57,0.7018,0.7536,0.7716
0,2,VQC,arm4,100,global,184,0.6848,0.7521,0.7123
0,2,VQC,arm4,100,0,37,0.7027,0.7442,0.7719
0,2,VQC,arm4,100,1,53,0.717,0.7826,0.753
0,2,VQC,arm4,100,2,46,0.6522,0.7333,0.679
0,2,VQC,arm4,100,3,48,0.6667,0.7419,0.6508
0,3,VQC,arm4,100,global,184,0.6957,0.7544,0.7489
0,3,VQC,arm4,100,0,41,0.6585,0.7308,0.7392
0,3,VQC,arm4,100,1,49,0.6939,0.7368,0.76
0,3,VQC,arm4,100,2,44,0.7045,0.8,0.6309
0,3,VQC,arm4,100,3,50,0.72,0.7407,0.81
0,4,VQC,arm4,100,global,184,0.6793,0.733,0.7223
0,4,VQC,arm4,100,0,36,0.8333,0.8571,0.8302
0,4,VQC,arm4,100,1,44,0.6591,0.7059,0.6667
0,4,VQC,arm4,100,2,55,0.7091,0.7647,0.7858
0,4,VQC,arm4,100,3,49,0.551,0.6333,0.6472
1,0,VQC,arm4,100,global,184,0.6957,0.7455,0.7867
1,0,VQC,arm4,100,0,45,0.6222,0.6909,0.7134
1,0,VQC,arm4,100,1,48,0.75,0.7857,0.8607
1,0,VQC,arm4,100,2,42,0.7381,0.7755,0.817
1,0,VQC,arm4,100,3,49,0.6735,0.7333,0.7716
1,1,VQC,arm4,100,global,184,0.7283,0.7642,0.7989
1,1,VQC,arm4,100,0,30,0.7333,0.7333,0.819
1,1,VQC,arm4,100,1,53,0.7547,0.7937,0.7713
1,1,VQC,arm4,100,2,52,0.7115,0.7273,0.7946
1,1,VQC,arm4,100,3,49,0.7143,0.7812,0.8034
1,2,VQC,arm4,100,global,184,0.7609,0.7843,0.7881
1,2,VQC,arm4,100,0,44,0.7273,0.7143,0.7727
1,2,VQC,arm4,100,1,38,0.8684,0.8889,0.8908
1,2,VQC,arm4,100,2,49,0.8367,0.8519,0.8707
1,2,VQC,arm4,100,3,53,0.6415,0.6984,0.6384
1,3,VQC,arm4,100,global,184,0.712,0.7512,0.7996
1,3,VQC,arm4,100,0,41,0.8293,0.8293,0.8429
1,3,VQC,arm4,100,1,40,0.575,0.6531,0.7315
1,3,VQC,arm4,100,2,59,0.7458,0.7945,0.7765
1,3,VQC,arm4,100,3,44,0.6818,0.72,0.8
1,4,VQC,arm4,100,global,184,0.7609,0.7905,0.8692
1,4,VQC,arm4,100,0,37,0.7297,0.7619,0.8853
1,4,VQC,arm4,100,1,39,0.8462,0.8571,0.8987
1,4,VQC,arm4,100,2,47,0.7447,0.7692,0.8397
1,4,VQC,arm4,100,3,61,0.7377,0.7838,0.8649
2,0,VQC,arm4,100,global,184,0.7065,0.7545,0.8125
2,0,VQC,arm4,100,0,44,0.6818,0.6667,0.7635
2,0,VQC,arm4,100,1,59,0.6441,0.7123,0.7706
2,0,VQC,arm4,100,2,36,0.7222,0.7727,0.8142
2,0,VQC,arm4,100,3,45,0.8,0.8525,0.875
2,1,VQC,arm4,100,global,184,0.7391,0.7757,0.8388
2,1,VQC,arm4,100,0,34,0.7647,0.8182,0.8864
2,1,VQC,arm4,100,1,55,0.7273,0.7458,0.7984
2,1,VQC,arm4,100,2,46,0.7391,0.7778,0.8371
2,1,VQC,arm4,100,3,49,0.7347,0.7719,0.8712
2,2,VQC,arm4,100,global,184,0.7011,0.7343,0.775
2,2,VQC,arm4,100,0,40,0.725,0.7843,0.7981
2,2,VQC,arm4,100,1,53,0.6981,0.7419,0.7749
2,2,VQC,arm4,100,2,44,0.7273,0.7273,0.8209
2,2,VQC,arm4,100,3,47,0.6596,0.68,0.7309
2,3,VQC,arm4,100,global,184,0.7174,0.757,0.8202
2,3,VQC,arm4,100,0,47,0.7447,0.7692,0.8614
2,3,VQC,arm4,100,1,51,0.7059,0.7541,0.8281
2,3,VQC,arm4,100,2,46,0.6957,0.7407,0.8019
