seed,fold,model,arm,condition,client,n,accuracy,f1,auroc
3,0,VQC-circmean,arm5,0.1,global,184,0.6902,0.7299,0.764
3,0,VQC-circmean,arm5,0.1,0,36,0.7222,0.8387,nan
3,0,VQC-circmean,arm5,0.1,1,50,0.6,0.0909,0.6531
3,0,VQC-circmean,arm5,0.1,2,87,0.7471,0.8197,0.7745
3,0,VQC-circmean,arm5,0.1,3,11,0.5455,0.0,nan
3,1,VQC-circmean,arm5,0.1,global,184,0.6359,0.6941,0.719
3,1,VQC-circmean,arm5,0.1,0,30,0.7,0.8235,nan
3,1,VQC-circmean,arm5,0.1,1,50,0.48,0.0,0.1429
3,1,VQC-circmean,arm5,0.1,2,90,0.7222,0.812,0.7921
3,1,VQC-circmean,arm5,0.1,3,14,0.5,0.2222,0.8462
3,2,VQC-circmean,arm5,0.1,global,184,0.6739,0.7248,0.7241
3,2,VQC-circmean,arm5,0.1,0,30,0.7,0.8235,nan
3,2,VQC-circmean,arm5,0.1,1,46,0.5,0.0,nan
3,2,VQC-circmean,arm5,0.1,2,96,0.7604,0.8345,0.8328
3,2,VQC-circmean,arm5,0.1,3,12,0.5833,0.0,nan
3,3,VQC-circmean,arm5,0.1,global,184,0.7228,0.7628,0.786
3,3,VQC-circmean,arm5,0.1,0,36,0.8056,0.8923,nan
3,3,VQC-circmean,arm5,0.1,1,42,0.619,0.1111,0.8537
3,3,VQC-circmean,arm5,0.1,2,85,0.7765,0.8455,0.8081
3,3,VQC-circmean,arm5,0.1,3,21,0.5714,0.0,nan
3,4,VQC-circmean,arm5,0.1,global,184,0.6739,0.717,0.737
3,4,VQC-circmean,arm5,0.1,0,30,0.7667,0.8679,nan
3,4,VQC-circmean,arm5,0.1,1,41,0.5854,0.0,nan
3,4,VQC-circmean,arm5,0.1,2,95,0.7053,0.791,0.7252
3,4,VQC-circmean,arm5,0.1,3,18,0.5556,0.0,nan
4,0,VQC-circmean,arm5,0.1,global,184,0.7663,0.7923,0.8125
4,0,VQC-circmean,arm5,0.1,0,27,0.8519,0.92,nan
4,0,VQC-circmean,arm5,0.1,1,50,0.8,0.8889,nan
4,0,VQC-circmean,arm5,0.1,2,84,0.7143,0.1429,0.9146
4,0,VQC-circmean,arm5,0.1,3,23,0.7826,0.8718,0.8182
4,1,VQC-circmean,arm5,0.1,global,184,0.7609,0.7755,0.8266
4,1,VQC-circmean,arm5,0.1,0,20,0.7,0.8235,nan
4,1,VQC-circmean,arm5,0.1,1,57,0.7544,0.86,nan
4,1,VQC-circmean,arm5,0.1,2,84,0.7857,0.1818,0.939
4,1,VQC-circmean,arm5,0.1,3,23,0.7391,0.85,nan
4,2,VQC-circmean,arm5,0.1,global,184,0.7772,0.8038,0.8363
4,2,VQC-circmean,arm5,0.1,0,26,0.8077,0.8936,nan
4,2,VQC-circmean,arm5,0.1,1,56,0.8214,0.902,nan
4,2,VQC-circmean,arm5,0.1,2,83,0.7229,0.08,0.9634
4,2,VQC-circmean,arm5,0.1,3,19,0.8421,0.9143,nan
4,3,VQC-circmean,arm5,0.1,global,184,0.712,0.7535,0.8091
4,3,VQC-circmean,arm5,0.1,0,25,0.8,0.8889,nan
4,3,VQC-circmean,arm5,0.1,1,46,0.8478,0.9176,nan
4,3,VQC-circmean,arm5,0.1,2,84,0.6071,0.0571,0.6433
4,3,VQC-circmean,arm5,0.1,3,29,0.7241,0.84,nan
4,4,VQC-circmean,arm5,0.1,global,184,0.7391,0.7624,0.7863
4,4,VQC-circmean,arm5,0.1,0,27,0.8148,0.898,nan
4,4,VQC-circmean,arm5,0.1,1,51,0.7451,0.8539,nan
4,4,VQC-circmean,arm5,0.1,2,84,0.7262,0.1481,0.8171
4,4,VQC-circmean,arm5,0.1,3,22,0.6818,0.8108,nan
5,0,VQC-circmean,arm5,0.1,global,184,0.7011,0.7343,0.78
5,0,VQC-circmean,arm5,0.1,0,101,0.7525,0.8571,0.7626
5,0,VQC-circmean,arm5,0.1,1,20,0.55,0.0,0.2632
5,0,VQC-circmean,arm5,0.1,2,1,1.0,1.0,nan
5,0,VQC-circmean,arm5,0.1,3,62,0.6613,0.0,nan
5,1,VQC-circmean,arm5,0.1,global,184,0.7174,0.757,0.8072
5,1,VQC-circmean,arm5,0.1,0,101,0.802,0.8837,0.8951
5,1,VQC-circmean,arm5,0.1,1,15,0.7333,0.5,0.8846
5,1,VQC-circmean,arm5,0.1,2,7,0.4286,0.6,0.5
5,1,VQC-circmean,arm5,0.1,3,61,0.6066,0.0,nan
5,2,VQC-circmean,arm5,0.1,global,184,0.7446,0.7707,0.811
5,2,VQC-circmean,arm5,0.1,0,98,0.7653,0.8589,0.8913
5,2,VQC-circmean,arm5,0.1,1,17,0.8235,0.5714,1.0
5,2,VQC-circmean,arm5,0.1,2,8,0.875,0.9333,nan
5,2,VQC-circmean,arm5,0.1,3,61,0.6721,0.0,nan
5,3,VQC-circmean,arm5,0.1,global,184,0.7011,0.7317,0.7654
5,3,VQC-circmean,arm5,0.1,0,101,0.7228,0.8372,0.7891
5,3,VQC-circmean,arm5,0.1,1,26,0.6923,0.0,nan
5,3,VQC-circmean,arm5,0.1,2,3,0.6667,0.8,nan
5,3,VQC-circmean,arm5,0.1,3,54,0.6667,0.1,0.8019
5,4,VQC-circmean,arm5,0.1,global,184,0.6576,0.7097,0.7374
5,4,VQC-circmean,arm5,0.1,0,102,0.7451,0.8452,0.7533
5,4,VQC-circmean,arm5,0.1,1,22,0.5909,0.4,0.8056
5,4,VQC-circmean,arm5,0.1,2,4,0.75,0.8571,nan
5,4,VQC-circmean,arm5,0.1,3,56,0.5179,0.0,nan
6,0,VQC-circmean,arm5,0.1,global,184,0.6685,0.7289,0.7313
6,0,VQC-circmean,arm5,0.1,0,22,0.4545,0.0,nan
6,0,VQC-circmean,arm5,0.1,1,129,0.6899,0.7436,0.7518
6,0,VQC-circmean,arm5,0.1,2,3,0.6667,0.8,0.0
6,0,VQC-circmean,arm5,0.1,3,30,0.7333,0.8462,nan
6,1,VQC-circmean,arm5,0.1,global,184,0.6793,0.7378,0.7067
6,1,VQC-circmean,arm5,0.1,0,13,0.6154,0.0,nan
6,1,VQC-circmean,arm5,0.1,1,140,0.6643,0.7152,0.6869
6,1,VQC-circmean,arm5,0.1,2,4,0.75,0.8571,nan
6,1,VQC-circmean,arm5,0.1,3,27,0.7778,0.875,nan
6,2,VQC-circmean,arm5,0.1,global,184,0.6848,0.75,0.748
6,2,VQC-circmean,arm5,0.1,0,13,0.3077,0.0,nan
6,2,VQC-circmean,arm5,0.1,1,133,0.6692,0.7105,0.7499
6,2,VQC-circmean,arm5,0.1,2,8,0.875,0.9333,nan
6,2,VQC-circmean,arm5,0.1,3,30,0.8667,0.9286,0.7931
6,3,VQC-circmean,arm5,0.1,global,184,0.6685,0.7163,0.7049
6,3,VQC-circmean,arm5,0.1,0,19,0.3684,0.0,nan
6,3,VQC-circmean,arm5,0.1,1,128,0.6719,0.6912,0.7241
6,3,VQC-circmean,arm5,0.1,2,2,1.0,1.0,nan
6,3,VQC-circmean,arm5,0.1,3,35,0.8,0.8889,nan
6,4,VQC-circmean,arm5,0.1,global,184,0.712,0.758,0.7551
6,4,VQC-circmean,arm5,0.1,0,20,0.75,0.0,nan
6,4,VQC-circmean,arm5,0.1,1,116,0.6724,0.7031,0.7547
6,4,VQC-circmean,arm5,0.1,2,9,0.6667,0.8,0.625
6,4,VQC-circmean,arm5,0.1,3,39,0.8205,0.9014,nan
7,0,VQC-circmean,arm5,0.1,global,184,0.7663,0.7923,0.8539
7,0,VQC-circmean,arm5,0.1,0,24,0.6667,0.0,nan
7,0,VQC-circmean,arm5,0.1,1,9,0.6667,0.8,nan
7,0,VQC-circmean,arm5,0.1,2,8,0.875,0.9333,nan
7,0,VQC-circmean,arm5,0.1,3,143,0.7832,0.8166,0.8789
7,1,VQC-circmean,arm5,0.1,global,184,0.7663,0.7923,0.8498
7,1,VQC-circmean,arm5,0.1,0,20,0.8,0.5,0.9444
7,1,VQC-circmean,arm5,0.1,1,9,0.8889,0.9412,nan
7,1,VQC-circmean,arm5,0.1,2,8,0.75,0.8571,nan
7,1,VQC-circmean,arm5,0.1,3,147,0.7551,0.7857,0.8397
7,2,VQC-circmean,arm5,0.1,global,184,0.7772,0.8,0.8503
7,2,VQC-circmean,arm5,0.1,0,25,0.84,0.5,0.9565
7,2,VQC-circmean,arm5,0.1,1,17,0.8824,0.9375,nan
7,2,VQC-circmean,arm5,0.1,2,5,1.0,1.0,nan
7,2,VQC-circmean,arm5,0.1,3,137,0.7445,0.7742,0.8299
7,3,VQC-circmean,arm5,0.1,global,184,0.7554,0.7887,0.8202
7,3,VQC-circmean,arm5,0.1,0,24,0.6667,0.0,nan
7,3,VQC-circmean,arm5,0.1,1,16,0.8125,0.8966,nan
7,3,VQC-circmean,arm5,0.1,2,8,0.875,0.9333,nan
7,3,VQC-circmean,arm5,0.1,3,136,0.7574,0.795,0.8371
7,4,VQC-circmean,arm5,0.1,global,184,0.75,0.789,0.7727
7,4,VQC-circmean,arm5,0.1,0,22,0.6364,0.2,0.7619
7,4,VQC-circmean,arm5,0.1,1,16,0.9375,0.9677,nan
7,4,VQC-circmean,arm5,0.1,2,9,0.7778,0.875,nan
7,4,VQC-circmean,arm5,0.1,3,137,0.7445,0.7826,0.7648
8,0,VQC-circmean,arm5,0.1,global,184,0.7772,0.8075,0.8419
8,0,VQC-circmean,arm5,0.1,0,69,0.8986,0.9466,nan
8,0,VQC-circmean,arm5,0.1,1,83,0.6867,0.0,nan
8,0,VQC-circmean,arm5,0.1,2,23,0.8261,0.9048,nan
8,0,VQC-circmean,arm5,0.1,3,9,0.5556,0.7143,nan
8,1,VQC-circmean,arm5,0.1,global,184,0.6848,0.7387,0.7615
8,1,VQC-circmean,arm5,0.1,0,67,0.8358,0.9106,nan
8,1,VQC-circmean,arm5,0.1,1,82,0.5366,0.0,nan
8,1,VQC-circmean,arm5,0.1,2,26,0.8077,0.8936,nan
8,1,VQC-circmean,arm5,0.1,3,9,0.5556,0.7143,nan
8,2,VQC-circmean,arm5,0.1,global,184,0.6902,0.7273,0.7724
8,2,VQC-circmean,arm5,0.1,0,60,0.75,0.8571,nan
8,2,VQC-circmean,arm5,0.1,1,82,0.622,0.0,nan
8,2,VQC-circmean,arm5,0.1,2,27,0.7778,0.875,nan
8,2,VQC-circmean,arm5,0.1,3,15,0.6667,0.8,nan
8,3,VQC-circmean,arm5,0.1,global,184,0.6522,0.6952,0.7301
8,3,VQC-circmean,arm5,0.1,0,65,0.7231,0.8393,nan
8,3,VQC-circmean,arm5,0.1,1,81,0.5679,0.0,nan
8,3,VQC-circmean,arm5,0.1,2,20,0.55,0.7097,nan
8,3,VQC-circmean,arm5,0.1,3,18,0.8889,0.9375,1.0
8,4,VQC-circmean,arm5,0.1,global,184,0.7391,0.7736,0.8163
8,4,VQC-circmean,arm5,0.1,0,63,0.8095,0.8947,nan
8,4,VQC-circmean,arm5,0.1,1,82,0.6585,0.0,nan
8,4,VQC-circmean,arm5,0.1,2,23,0.7391,0.85,nan
8,4,VQC-circmean,arm5,0.1,3,16,0.875,0.9333,nan
9,0,VQC-circmean,arm5,0.1,global,184,0.663,0.7257,0.7782
9,0,VQC-circmean,arm5,0.1,0,76,0.5526,0.4848,0.7346
9,0,VQC-circmean,arm5,0.1,1,6,1.0,1.0,nan
9,0,VQC-circmean,arm5,0.1,2,88,0.7614,0.8511,0.7732
9,0,VQC-circmean,arm5,0.1,3,14,0.5,0.0,nan
9,1,VQC-circmean,arm5,0.1,global,184,0.6957,0.7431,0.7914
9,1,VQC-circmean,arm5,0.1,0,68,0.6765,0.5417,0.8143
9,1,VQC-circmean,arm5,0.1,1,7,0.8571,0.9231,nan
9,1,VQC-circmean,arm5,0.1,2,103,0.699,0.8,0.7431
9,1,VQC-circmean,arm5,0.1,3,6,0.6667,0.0,nan
9,2,VQC-circmean,arm5,0.1,global,184,0.6957,0.7358,0.764
9,2,VQC-circmean,arm5,0.1,0,72,0.6111,0.5,0.6508
9,2,VQC-circmean,arm5,0.1,1,7,0.7143,0.8333,nan
9,2,VQC-circmean,arm5,0.1,2,88,0.7614,0.8489,0.8329
9,2,VQC-circmean,arm5,0.1,3,17,0.7059,0.0,nan
9,3,VQC-circmean,arm5,0.1,global,184,0.663,0.6961,0.761
9,3,VQC-circmean,arm5,0.1,0,63,0.5873,0.3158,0.7202
9,3,VQC-circmean,arm5,0.1,1,6,0.8333,0.8889,0.8
9,3,VQC-circmean,arm5,0.1,2,105,0.6952,0.7922,0.8336
9,3,VQC-circmean,arm5,0.1,3,10,0.7,0.0,nan
9,4,VQC-circmean,arm5,0.1,global,184,0.7554,0.7867,0.8229
9,4,VQC-circmean,arm5,0.1,0,75,0.6667,0.5763,0.7841
9,4,VQC-circmean,arm5,0.1,1,7,0.5714,0.7273,nan
9,4,VQC-circmean,arm5,0.1,2,87,0.8161,0.8841,0.8586
9,4,VQC-circmean,arm5,0.1,3,15,0.9333,0.6667,1.0
0,0,VQC-circmean,arm5,0.5,global,184,0.6196,0.7177,0.5373
0,0,VQC-circmean,arm5,0.5,0,62,0.4677,0.4762,0.5537
0,0,VQC-circmean,arm5,0.5,1,69,0.8841,0.9375,0.3283
0,0,VQC-circmean,arm5,0.5,2,33,0.4848,0.5405,0.4463
0,0,VQC-circmean,arm5,0.5,3,20,0.4,0.4,0.3452
0,1,VQC-circmean,arm5,0.5,global,184,0.6196,0.72,0.5817
0,1,VQC-circmean,arm5,0.5,0,57,0.3333,0.3448,0.5192
0,1,VQC-circmean,arm5,0.5,1,75,0.8533,0.9185,0.6829
0,1,VQC-circmean,arm5,0.5,2,33,0.7273,0.7568,0.7889
0,1,VQC-circmean,arm5,0.5,3,19,0.3684,0.4,0.675
0,2,VQC-circmean,arm5,0.5,global,184,0.6739,0.7619,0.571
0,2,VQC-circmean,arm5,0.5,0,60,0.5,0.4444,0.5982
0,2,VQC-circmean,arm5,0.5,1,74,0.9189,0.9571,0.8125
0,2,VQC-circmean,arm5,0.5,2,34,0.5882,0.65,0.6209
0,2,VQC-circmean,arm5,0.5,3,16,0.375,0.4444,0.5208
0,3,VQC-circmean,arm5,0.5,global,184,0.6576,0.7407,0.6462
0,3,VQC-circmean,arm5,0.5,0,65,0.4615,0.4444,0.658
0,3,VQC-circmean,arm5,0.5,1,76,0.8421,0.9143,0.6667
0,3,VQC-circmean,arm5,0.5,2,28,0.6071,0.6452,0.8222
0,3,VQC-circmean,arm5,0.5,3,15,0.6667,0.4444,0.8077
0,4,VQC-circmean,arm5,0.5,global,184,0.6685,0.7426,0.6205
0,4,VQC-circmean,arm5,0.5,0,59,0.5593,0.5185,0.672
0,4,VQC-circmean,arm5,0.5,1,74,0.8378,0.9077,0.8967
0,4,VQC-circmean,arm5,0.5,2,34,0.6176,0.6667,0.6536
0,4,VQC-circmean,arm5,0.5,3,17,0.4118,0.2857,0.5
1,0,VQC-circmean,arm5,0.5,global,184,0.712,0.7488,0.7982
1,0,VQC-circmean,arm5,0.5,0,40,0.65,0.6957,0.8082
1,0,VQC-circmean,arm5,0.5,1,53,0.7358,0.7667,0.8557
1,0,VQC-circmean,arm5,0.5,2,51,0.7255,0.6111,0.7831
1,0,VQC-circmean,arm5,0.5,3,40,0.725,0.8406,nan
1,1,VQC-circmean,arm5,0.5,global,184,0.7554,0.7826,0.8056
1,1,VQC-circmean,arm5,0.5,0,25,0.68,0.6923,0.8052
1,1,VQC-circmean,arm5,0.5,1,55,0.8182,0.8276,0.8069
1,1,VQC-circmean,arm5,0.5,2,55,0.7091,0.5556,0.7909
1,1,VQC-circmean,arm5,0.5,3,49,0.7755,0.8736,nan
1,2,VQC-circmean,arm5,0.5,global,184,0.75,0.7723,0.7886
1,2,VQC-circmean,arm5,0.5,0,39,0.7436,0.7222,0.8066
1,2,VQC-circmean,arm5,0.5,1,42,0.8095,0.8182,0.833
1,2,VQC-circmean,arm5,0.5,2,55,0.7273,0.6154,0.79
1,2,VQC-circmean,arm5,0.5,3,48,0.7292,0.8434,nan
1,3,VQC-circmean,arm5,0.5,global,184,0.7228,0.756,0.8106
1,3,VQC-circmean,arm5,0.5,0,39,0.8718,0.8718,0.8974
1,3,VQC-circmean,arm5,0.5,1,40,0.575,0.6047,0.6892
1,3,VQC-circmean,arm5,0.5,2,58,0.7069,0.6222,0.9261
1,3,VQC-circmean,arm5,0.5,3,47,0.7447,0.8537,nan
1,4,VQC-circmean,arm5,0.5,global,184,0.8043,0.8269,0.8779
1,4,VQC-circmean,arm5,0.5,0,31,0.7097,0.7097,0.8866
1,4,VQC-circmean,arm5,0.5,1,46,0.8696,0.88,0.8968
1,4,VQC-circmean,arm5,0.5,2,55,0.7636,0.6061,0.8352
1,4,VQC-circmean,arm5,0.5,3,52,0.8462,0.9149,0.9608
2,0,VQC-circmean,arm5,0.5,global,184,0.7228,0.7671,0.8118
2,0,VQC-circmean,arm5,0.5,0,33,0.7273,0.0,nan
2,0,VQC-circmean,arm5,0.5,1,65,0.5538,0.5246,0.6728
2,0,VQC-circmean,arm5,0.5,2,46,0.8043,0.8916,nan
2,0,VQC-circmean,arm5,0.5,3,40,0.9,0.9394,0.8918
2,1,VQC-circmean,arm5,0.5,global,184,0.75,0.785,0.8321
2,1,VQC-circmean,arm5,0.5,0,30,0.7333,0.0,nan
2,1,VQC-circmean,arm5,0.5,1,67,0.7313,0.6897,0.8202
2,1,VQC-circmean,arm5,0.5,2,47,0.766,0.8642,0.8106
2,1,VQC-circmean,arm5,0.5,3,40,0.775,0.8657,0.8686
2,2,VQC-circmean,arm5,0.5,global,184,0.7065,0.7379,0.7695
2,2,VQC-circmean,arm5,0.5,0,29,0.5862,0.0,nan
2,2,VQC-circmean,arm5,0.5,1,72,0.7083,0.6866,0.7806
2,2,VQC-circmean,arm5,0.5,2,42,0.7381,0.8493,nan
2,2,VQC-circmean,arm5,0.5,3,41,0.7561,0.8148,0.8091
2,3,VQC-circmean,arm5,0.5,global,184,0.7174,0.757,0.8173
2,3,VQC-circmean,arm5,0.5,0,32,0.6875,0.1667,0.9677
2,3,VQC-circmean,arm5,0.5,1,75,0.64,0.64,0.7738
2,3,VQC-circmean,arm5,0.5,2,43,0.7907,0.88,1.0
2,3,VQC-circmean,arm5,0.5,3,34,0.8235,0.8846,0.881
2,4,VQC-circmean,arm5,0.5,global,184,0.7228,0.7512,0.7668
2,4,VQC-circmean,arm5,0.5,0,37,0.7027,0.0,0.2222
2,4,VQC-circmean,arm5,0.5,1,66,0.697,0.6667,0.764
2,4,VQC-circmean,arm5,0.5,2,43,0.814,0.8974,nan
2,4,VQC-circmean,arm5,0.5,3,38,0.6842,0.7857,0.5829
3,0,VQC-circmean,arm5,0.5,global,184,0.6793,0.7256,0.7596
3,0,VQC-circmean,arm5,0.5,0,40,0.725,0.8406,nan
3,0,VQC-circmean,arm5,0.5,1,33,0.5758,0.4615,0.8426
3,0,VQC-circmean,arm5,0.5,2,53,0.717,0.717,0.8471
3,0,VQC-circmean,arm5,0.5,3,58,0.6724,0.7164,0.7131
3,1,VQC-circmean,arm5,0.5,global,184,0.6304,0.6937,0.7138
3,1,VQC-circmean,arm5,0.5,0,36,0.7222,0.8387,nan
3,1,VQC-circmean,arm5,0.5,1,38,0.4474,0.16,0.7714
3,1,VQC-circmean,arm5,0.5,2,46,0.6957,0.7407,0.7238
3,1,VQC-circmean,arm5,0.5,3,64,0.6406,0.716,0.6781
3,2,VQC-circmean,arm5,0.5,global,184,0.6739,0.7248,0.7303
3,2,VQC-circmean,arm5,0.5,0,39,0.7436,0.8529,nan
3,2,VQC-circmean,arm5,0.5,1,32,0.5312,0.1176,0.6322
3,2,VQC-circmean,arm5,0.5,2,46,0.5652,0.6296,0.6307
3,2,VQC-circmean,arm5,0.5,3,67,0.7761,0.8101,0.8494
3,3,VQC-circmean,arm5,0.5,global,184,0.7283,0.7706,0.78
3,3,VQC-circmean,arm5,0.5,0,40,0.775,0.8732,nan
3,3,VQC-circmean,arm5,0.5,1,31,0.6452,0.4762,0.8308
3,3,VQC-circmean,arm5,0.5,2,42,0.6905,0.7347,0.7205
3,3,VQC-circmean,arm5,0.5,3,71,0.7606,0.7792,0.8079
3,4,VQC-circmean,arm5,0.5,global,184,0.6739,0.7196,0.7371
3,4,VQC-circmean,arm5,0.5,0,37,0.7297,0.8438,nan
3,4,VQC-circmean,arm5,0.5,1,32,0.5938,0.48,0.7886
3,4,VQC-circmean,arm5,0.5,2,53,0.6604,0.6667,0.745
3,4,VQC-circmean,arm5,0.5,3,62,0.6935,0.7324,0.7544
4,0,VQC-circmean,arm5,0.5,global,184,0.7717,0.8037,0.8211
4,0,VQC-circmean,arm5,0.5,0,14,0.8571,0.0,nan
4,0,VQC-circmean,arm5,0.5,1,105,0.7619,0.8322,0.7866
4,0,VQC-circmean,arm5,0.5,2,54,0.7407,0.7308,0.8268
4,0,VQC-circmean,arm5,0.5,3,11,0.9091,0.9091,1.0
4,1,VQC-circmean,arm5,0.5,global,184,0.7663,0.7882,0.8363
4,1,VQC-circmean,arm5,0.5,0,17,0.8824,0.6667,0.9667
4,1,VQC-circmean,arm5,0.5,1,111,0.7297,0.7917,0.773
4,1,VQC-circmean,arm5,0.5,2,47,0.8085,0.8,0.9103
4,1,VQC-circmean,arm5,0.5,3,9,0.7778,0.75,0.9
4,2,VQC-circmean,arm5,0.5,global,184,0.788,0.8116,0.8512
4,2,VQC-circmean,arm5,0.5,0,11,0.5455,0.2857,0.8
4,2,VQC-circmean,arm5,0.5,1,114,0.8158,0.8627,0.8296
4,2,VQC-circmean,arm5,0.5,2,51,0.7843,0.7442,0.8659
4,2,VQC-circmean,arm5,0.5,3,8,0.75,0.5,0.75
4,3,VQC-circmean,arm5,0.5,global,184,0.7609,0.7944,0.8325
4,3,VQC-circmean,arm5,0.5,0,19,0.6842,0.5,0.9167
4,3,VQC-circmean,arm5,0.5,1,121,0.7603,0.8153,0.8253
4,3,VQC-circmean,arm5,0.5,2,36,0.8056,0.8205,0.8704
4,3,VQC-circmean,arm5,0.5,3,8,0.75,0.6667,0.8
