seed,fold,model,condition,round,mean_pairwise_l2
6,2,weak-MLP,1.0,1,0.269669
6,2,weak-MLP,1.0,2,0.272366
6,2,weak-MLP,1.0,3,0.274592
6,2,weak-MLP,0.5,0,0.246395
6,2,weak-MLP,0.5,1,0.249234
6,2,weak-MLP,0.5,2,0.251538
6,2,weak-MLP,0.5,3,0.253396
6,2,weak-MLP,0.1,0,0.338899
6,2,weak-MLP,0.1,1,0.342416
6,2,weak-MLP,0.1,2,0.345249
6,2,weak-MLP,0.1,3,0.347501
6,2,weak-MLP,natural,0,0.188181
6,2,weak-MLP,natural,1,0.190639
6,2,weak-MLP,natural,2,0.192646
6,2,weak-MLP,natural,3,0.194262
6,3,weak-MLP,100,0,0.047072
6,3,weak-MLP,100,1,0.0477
6,3,weak-MLP,100,2,0.048214
6,3,weak-MLP,100,3,0.048639
6,3,weak-MLP,1.0,0,0.263583
6,3,weak-MLP,1.0,1,0.266908
6,3,weak-MLP,1.0,2,0.269632
6,3,weak-MLP,1.0,3,0.271842
6,3,weak-MLP,0.5,0,0.247259
6,3,weak-MLP,0.5,1,0.25021
6,3,weak-MLP,0.5,2,0.252609
6,3,weak-MLP,0.5,3,0.254542
6,3,weak-MLP,0.1,0,0.335454
6,3,weak-MLP,0.1,1,0.339527
6,3,weak-MLP,0.1,2,0.342856
6,3,weak-MLP,0.1,3,0.345552
6,3,weak-MLP,natural,0,0.194538
6,3,weak-MLP,natural,1,0.197213
6,3,weak-MLP,natural,2,0.199398
6,3,weak-MLP,natural,3,0.20116
6,4,weak-MLP,100,0,0.044366
6,4,weak-MLP,100,1,0.044756
6,4,weak-MLP,100,2,0.045089
6,4,weak-MLP,100,3,0.045379
6,4,weak-MLP,1.0,0,0.255161
6,4,weak-MLP,1.0,1,0.258358
6,4,weak-MLP,1.0,2,0.260991
6,4,weak-MLP,1.0,3,0.263134
6,4,weak-MLP,0.5,0,0.25713
6,4,weak-MLP,0.5,1,0.260296
6,4,weak-MLP,0.5,2,0.26289
6,4,weak-MLP,0.5,3,0.264996
6,4,weak-MLP,0.1,0,0.344831
6,4,weak-MLP,0.1,1,0.349056
6,4,weak-MLP,0.1,2,0.352502
6,4,weak-MLP,0.1,3,0.355286
6,4,weak-MLP,natural,0,0.197362
6,4,weak-MLP,natural,1,0.1997
6,4,weak-MLP,natural,2,0.201612
6,4,weak-MLP,natural,3,0.203149
7,0,weak-MLP,100,0,0.030284
7,0,weak-MLP,100,1,0.030086
7,0,weak-MLP,100,2,0.030224
7,0,weak-MLP,100,3,0.030586
7,0,weak-MLP,1.0,0,0.147751
7,0,weak-MLP,1.0,1,0.147264
7,0,weak-MLP,1.0,2,0.148009
7,0,weak-MLP,1.0,3,0.149482
7,0,weak-MLP,0.5,0,0.202492
7,0,weak-MLP,0.5,1,0.201884
7,0,weak-MLP,0.5,2,0.202889
7,0,weak-MLP,0.5,3,0.204854
7,0,weak-MLP,0.1,0,0.313228
7,0,weak-MLP,0.1,1,0.312358
7,0,weak-MLP,0.1,2,0.314245
7,0,weak-MLP,0.1,3,0.317725
7,0,weak-MLP,natural,0,0.183338
7,0,weak-MLP,natural,1,0.183077
7,0,weak-MLP,natural,2,0.184888
7,0,weak-MLP,natural,3,0.187941
7,1,weak-MLP,100,0,0.018495
7,1,weak-MLP,100,1,0.018558
7,1,weak-MLP,100,2,0.018869
7,1,weak-MLP,100,3,0.019359
7,1,weak-MLP,1.0,0,0.156738
7,1,weak-MLP,1.0,1,0.15619
7,1,weak-MLP,1.0,2,0.157234
7,1,weak-MLP,1.0,3,0.159267
7,1,weak-MLP,0.5,0,0.205185
7,1,weak-MLP,0.5,1,0.204558
7,1,weak-MLP,0.5,2,0.20565
7,1,weak-MLP,0.5,3,0.207786
7,1,weak-MLP,0.1,0,0.317205
7,1,weak-MLP,0.1,1,0.316157
7,1,weak-MLP,0.1,2,0.317945
7,1,weak-MLP,0.1,3,0.321391
7,1,weak-MLP,natural,0,0.177951
7,1,weak-MLP,natural,1,0.177741
7,1,weak-MLP,natural,2,0.179608
7,1,weak-MLP,natural,3,0.182744
7,2,weak-MLP,100,0,0.030122
7,2,weak-MLP,100,1,0.030023
7,2,weak-MLP,100,2,0.030508
7,2,weak-MLP,100,3,0.031383
7,2,weak-MLP,1.0,0,0.150676
7,2,weak-MLP,1.0,1,0.15016
7,2,weak-MLP,1.0,2,0.150804
7,2,weak-MLP,1.0,3,0.152138
7,2,weak-MLP,0.5,0,0.195631
7,2,weak-MLP,0.5,1,0.195011
7,2,weak-MLP,0.5,2,0.195977
7,2,weak-MLP,0.5,3,0.197884
7,2,weak-MLP,0.1,0,0.317798
7,2,weak-MLP,0.1,1,0.316855
7,2,weak-MLP,0.1,2,0.318604
7,2,weak-MLP,0.1,3,0.321956
7,2,weak-MLP,natural,0,0.181582
7,2,weak-MLP,natural,1,0.181286
7,2,weak-MLP,natural,2,0.182923
7,2,weak-MLP,natural,3,0.18574
7,3,weak-MLP,100,0,0.041288
7,3,weak-MLP,100,1,0.041137
7,3,weak-MLP,100,2,0.041318
7,3,weak-MLP,100,3,0.041721
7,3,weak-MLP,1.0,0,0.161315
7,3,weak-MLP,1.0,1,0.160811
7,3,weak-MLP,1.0,2,0.161647
7,3,weak-MLP,1.0,3,0.163291
7,3,weak-MLP,0.5,0,0.197075
7,3,weak-MLP,0.5,1,0.196563
7,3,weak-MLP,0.5,2,0.197751
7,3,weak-MLP,0.5,3,0.199948
7,3,weak-MLP,0.1,0,0.309352
7,3,weak-MLP,0.1,1,0.308566
7,3,weak-MLP,0.1,2,0.310763
7,3,weak-MLP,0.1,3,0.314517
7,3,weak-MLP,natural,0,0.186764
7,3,weak-MLP,natural,1,0.186606
7,3,weak-MLP,natural,2,0.188643
7,3,weak-MLP,natural,3,0.192029
7,4,weak-MLP,100,0,0.032325
7,4,weak-MLP,100,1,0.032125
7,4,weak-MLP,100,2,0.032307
7,4,weak-MLP,100,3,0.032754
7,4,weak-MLP,1.0,0,0.154716
7,4,weak-MLP,1.0,1,0.154172
7,4,weak-MLP,1.0,2,0.155013
7,4,weak-MLP,1.0,3,0.156698
7,4,weak-MLP,0.5,0,0.210708
7,4,weak-MLP,0.5,1,0.210219
7,4,weak-MLP,0.5,2,0.211393
7,4,weak-MLP,0.5,3,0.21357
7,4,weak-MLP,0.1,0,0.318591
7,4,weak-MLP,0.1,1,0.317537
7,4,weak-MLP,0.1,2,0.319035
7,4,weak-MLP,0.1,3,0.322061
7,4,weak-MLP,natural,0,0.186547
7,4,weak-MLP,natural,1,0.186301
7,4,weak-MLP,natural,2,0.188168
7,4,weak-MLP,natural,3,0.191322
8,0,weak-MLP,100,0,0.030512
8,0,weak-MLP,100,1,0.030511
8,0,weak-MLP,100,2,0.030511
8,0,weak-MLP,100,3,0.030511
8,0,weak-MLP,1.0,0,0.23095
8,0,weak-MLP,1.0,1,0.23095
8,0,weak-MLP,1.0,2,0.230951
8,0,weak-MLP,1.0,3,0.230951
8,0,weak-MLP,0.5,0,0.207822
8,0,weak-MLP,0.5,1,0.207825
8,0,weak-MLP,0.5,2,0.207828
8,0,weak-MLP,0.5,3,0.207829
8,0,weak-MLP,0.1,0,0.35507
8,0,weak-MLP,0.1,1,0.355072
8,0,weak-MLP,0.1,2,0.355073
8,0,weak-MLP,0.1,3,0.355074
8,0,weak-MLP,natural,0,0.240132
8,0,weak-MLP,natural,1,0.240135
8,0,weak-MLP,natural,2,0.240138
8,0,weak-MLP,natural,3,0.240139
8,1,weak-MLP,100,0,0.023944
8,1,weak-MLP,100,1,0.023945
8,1,weak-MLP,100,2,0.023945
8,1,weak-MLP,100,3,0.023945
8,1,weak-MLP,1.0,0,0.206886
8,1,weak-MLP,1.0,1,0.206887
8,1,weak-MLP,1.0,2,0.206887
8,1,weak-MLP,1.0,3,0.206887
8,1,weak-MLP,0.5,0,0.205832
8,1,weak-MLP,0.5,1,0.205835
8,1,weak-MLP,0.5,2,0.205838
8,1,weak-MLP,0.5,3,0.205839
8,1,weak-MLP,0.1,0,0.355062
8,1,weak-MLP,0.1,1,0.355065
8,1,weak-MLP,0.1,2,0.355066
8,1,weak-MLP,0.1,3,0.355067
8,1,weak-MLP,natural,0,0.233176
8,1,weak-MLP,natural,1,0.233179
8,1,weak-MLP,natural,2,0.233182
8,1,weak-MLP,natural,3,0.233183
8,2,weak-MLP,100,0,0.039033
8,2,weak-MLP,100,1,0.039034
8,2,weak-MLP,100,2,0.039034
8,2,weak-MLP,100,3,0.039035
8,2,weak-MLP,1.0,0,0.211651
8,2,weak-MLP,1.0,1,0.211652
8,2,weak-MLP,1.0,2,0.211652
8,2,weak-MLP,1.0,3,0.211652
8,2,weak-MLP,0.5,0,0.248262
8,2,weak-MLP,0.5,1,0.248266
8,2,weak-MLP,0.5,2,0.248268
8,2,weak-MLP,0.5,3,0.248269
8,2,weak-MLP,0.1,0,0.355244
8,2,weak-MLP,0.1,1,0.355247
8,2,weak-MLP,0.1,2,0.355248
8,2,weak-MLP,0.1,3,0.355249
8,2,weak-MLP,natural,0,0.240405
8,2,weak-MLP,natural,1,0.240409
8,2,weak-MLP,natural,2,0.240411
8,2,weak-MLP,natural,3,0.240413
8,3,weak-MLP,100,0,0.051999
8,3,weak-MLP,100,1,0.052
8,3,weak-MLP,100,2,0.052
8,3,weak-MLP,100,3,0.052
8,3,weak-MLP,1.0,0,0.207937
8,3,weak-MLP,1.0,1,0.207938
8,3,weak-MLP,1.0,2,0.207938
8,3,weak-MLP,1.0,3,0.207938
8,3,weak-MLP,0.5,0,0.243098
8,3,weak-MLP,0.5,1,0.2431
8,3,weak-MLP,0.5,2,0.243102
8,3,weak-MLP,0.5,3,0.243103
8,3,weak-MLP,0.1,0,0.353216
8,3,weak-MLP,0.1,1,0.353218
8,3,weak-MLP,0.1,2,0.353219
8,3,weak-MLP,0.1,3,0.353219
8,3,weak-MLP,natural,0,0.235376
8,3,weak-MLP,natural,1,0.235379
8,3,weak-MLP,natural,2,0.235382
8,3,weak-MLP,natural,3,0.235383
8,4,weak-MLP,100,0,0.050256
8,4,weak-MLP,100,1,0.050256
8,4,weak-MLP,100,2,0.050256
8,4,weak-MLP,100,3,0.050256
8,4,weak-MLP,1.0,0,0.225097
8,4,weak-MLP,1.0,1,0.225099
8,4,weak-MLP,1.0,2,0.2251
8,4,weak-MLP,1.0,3,0.2251
8,4,weak-MLP,0.5,0,0.201252
8,4,weak-MLP,0.5,1,0.201255
8,4,weak-MLP,0.5,2,0.201257
8,4,weak-MLP,0.5,3,0.201258
8,4,weak-MLP,0.1,0,0.355364
8,4,weak-MLP,0.1,1,0.355367
8,4,weak-MLP,0.1,2,0.355369
8,4,weak-MLP,0.1,3,0.35537
8,4,weak-MLP,natural,0,0.231913
8,4,weak-MLP,natural,1,0.231917
8,4,weak-MLP,natural,2,0.231919
8,4,weak-MLP,natural,3,0.23192
9,0,weak-MLP,100,0,0.022953
9,0,weak-MLP,100,1,0.020765
9,0,weak-MLP,100,2,0.020266
9,0,weak-MLP,100,3,0.021133
9,0,weak-MLP,1.0,0,0.309171
9,0,weak-MLP,1.0,1,0.298027
9,0,weak-MLP,1.0,2,0.294217
9,0,weak-MLP,1.0,3,0.295363
9,0,weak-MLP,0.5,0,0.297976
9,0,weak-MLP,0.5,1,0.287675
9,0,weak-MLP,0.5,2,0.283908
9,0,weak-MLP,0.5,3,0.284491
9,0,weak-MLP,0.1,0,0.321985
9,0,weak-MLP,0.1,1,0.307612
9,0,weak-MLP,0.1,2,0.302729
9,0,weak-MLP,0.1,3,0.304518
9,0,weak-MLP,natural,0,0.201036
9,0,weak-MLP,natural,1,0.194137
9,0,weak-MLP,natural,2,0.19098
9,0,weak-MLP,natural,3,0.190268
9,1,weak-MLP,100,0,0.015676
9,1,weak-MLP,100,1,0.012789
9,1,weak-MLP,100,2,0.012012
9,1,weak-MLP,100,3,0.013677
9,1,weak-MLP,1.0,0,0.307486
9,1,weak-MLP,1.0,1,0.296296
9,1,weak-MLP,1.0,2,0.292583
9,1,weak-MLP,1.0,3,0.293851
9,1,weak-MLP,0.5,0,0.297312
9,1,weak-MLP,0.5,1,0.286887
9,1,weak-MLP,0.5,2,0.283147
9,1,weak-MLP,0.5,3,0.283836
9,1,weak-MLP,0.1,0,0.324141
9,1,weak-MLP,0.1,1,0.31075
9,1,weak-MLP,0.1,2,0.306415
9,1,weak-MLP,0.1,3,0.308239
9,1,weak-MLP,natural,0,0.193251
9,1,weak-MLP,natural,1,0.186299
9,1,weak-MLP,natural,2,0.18339
9,1,weak-MLP,natural,3,0.183109
9,2,weak-MLP,100,0,0.032623
9,2,weak-MLP,100,1,0.029209
9,2,weak-MLP,100,2,0.028441
9,2,weak-MLP,100,3,0.029892
9,2,weak-MLP,1.0,0,0.307762
9,2,weak-MLP,1.0,1,0.296191
9,2,weak-MLP,1.0,2,0.292493
9,2,weak-MLP,1.0,3,0.294071
9,2,weak-MLP,0.5,0,0.289113
9,2,weak-MLP,0.5,1,0.277954
9,2,weak-MLP,0.5,2,0.27436
9,2,weak-MLP,0.5,3,0.27581
9,2,weak-MLP,0.1,0,0.322591
9,2,weak-MLP,0.1,1,0.309666
9,2,weak-MLP,0.1,2,0.305369
9,2,weak-MLP,0.1,3,0.306882
9,2,weak-MLP,natural,0,0.202698
9,2,weak-MLP,natural,1,0.195616
9,2,weak-MLP,natural,2,0.192637
9,2,weak-MLP,natural,3,0.192289
9,3,weak-MLP,100,0,0.044777
9,3,weak-MLP,100,1,0.042135
9,3,weak-MLP,100,2,0.041653
9,3,weak-MLP,100,3,0.042804
9,3,weak-MLP,1.0,0,0.316784
9,3,weak-MLP,1.0,1,0.306041
9,3,weak-MLP,1.0,2,0.302714
9,3,weak-MLP,1.0,3,0.304016
9,3,weak-MLP,0.5,0,0.301052
9,3,weak-MLP,0.5,1,0.291049
9,3,weak-MLP,0.5,2,0.287329
9,3,weak-MLP,0.5,3,0.28747
9,3,weak-MLP,0.1,0,0.333971
9,3,weak-MLP,0.1,1,0.320538
9,3,weak-MLP,0.1,2,0.316472
9,3,weak-MLP,0.1,3,0.318377
9,3,weak-MLP,natural,0,0.202575
9,3,weak-MLP,natural,1,0.195854
9,3,weak-MLP,natural,2,0.193022
9,3,weak-MLP,natural,3,0.192536
9,4,weak-MLP,100,0,0.0318
9,4,weak-MLP,100,1,0.02943
9,4,weak-MLP,100,2,0.029102
9,4,weak-MLP,100,3,0.030227
9,4,weak-MLP,1.0,0,0.31174
9,4,weak-MLP,1.0,1,0.301
9,4,weak-MLP,1.0,2,0.297534
9,4,weak-MLP,1.0,3,0.298622
9,4,weak-MLP,0.5,0,0.305761
9,4,weak-MLP,0.5,1,0.295903
9,4,weak-MLP,0.5,2,0.292552
9,4,weak-MLP,0.5,3,0.293251
9,4,weak-MLP,0.1,0,0.335611
9,4,weak-MLP,0.1,1,0.322028
9,4,weak-MLP,0.1,2,0.317381
9,4,weak-MLP,0.1,3,0.318456
9,4,weak-MLP,natural,0,0.188599
9,4,weak-MLP,natural,1,0.18204
9,4,weak-MLP,natural,2,0.179294
9,4,weak-MLP,natural,3,0.178914
