seed,fold,model,condition,round,mean_pairwise_l2
0,3,VQC,0.1,9,0.348294
0,3,VQC,0.1,10,0.333675
0,3,VQC,0.1,11,0.322617
0,3,VQC,0.1,12,0.314461
0,3,VQC,0.1,13,0.308606
0,3,VQC,0.1,14,0.30452
0,3,VQC,0.1,15,0.301746
0,3,VQC,0.1,16,0.29989
0,3,VQC,0.1,17,0.298617
0,3,VQC,0.1,18,0.297642
0,3,VQC,0.1,19,0.296727
0,4,VQC,0.1,0,0.621541
0,4,VQC,0.1,1,0.609789
0,4,VQC,0.1,2,0.590147
0,4,VQC,0.1,3,0.562324
0,4,VQC,0.1,4,0.528603
0,4,VQC,0.1,5,0.492348
0,4,VQC,0.1,6,0.45696
0,4,VQC,0.1,7,0.424938
0,4,VQC,0.1,8,0.397488
0,4,VQC,0.1,9,0.37479
0,4,VQC,0.1,10,0.356483
0,4,VQC,0.1,11,0.342006
0,4,VQC,0.1,12,0.330754
0,4,VQC,0.1,13,0.322145
0,4,VQC,0.1,14,0.31565
0,4,VQC,0.1,15,0.310795
0,4,VQC,0.1,16,0.307172
0,4,VQC,0.1,17,0.304433
0,4,VQC,0.1,18,0.302279
0,4,VQC,0.1,19,0.300455
1,0,VQC,0.1,0,0.675516
1,0,VQC,0.1,1,0.645952
1,0,VQC,0.1,2,0.60792
1,0,VQC,0.1,3,0.565404
1,0,VQC,0.1,4,0.52088
1,0,VQC,0.1,5,0.477636
1,0,VQC,0.1,6,0.438185
1,0,VQC,0.1,7,0.403968
1,0,VQC,0.1,8,0.375314
1,0,VQC,0.1,9,0.351728
1,0,VQC,0.1,10,0.332318
1,0,VQC,0.1,11,0.316143
1,0,VQC,0.1,12,0.302401
1,0,VQC,0.1,13,0.290503
1,0,VQC,0.1,14,0.280085
1,0,VQC,0.1,15,0.27099
1,0,VQC,0.1,16,0.263204
1,0,VQC,0.1,17,0.256747
1,0,VQC,0.1,18,0.251579
1,0,VQC,0.1,19,0.247572
1,1,VQC,0.1,0,0.659629
1,1,VQC,0.1,1,0.635312
1,1,VQC,0.1,2,0.60281
1,1,VQC,0.1,3,0.564618
1,1,VQC,0.1,4,0.522896
1,1,VQC,0.1,5,0.481232
1,1,VQC,0.1,6,0.442569
1,1,VQC,0.1,7,0.408703
1,1,VQC,0.1,8,0.380185
1,1,VQC,0.1,9,0.356646
1,1,VQC,0.1,10,0.337293
1,1,VQC,0.1,11,0.321268
1,1,VQC,0.1,12,0.307818
1,1,VQC,0.1,13,0.296365
1,1,VQC,0.1,14,0.286524
1,1,VQC,0.1,15,0.278109
1,1,VQC,0.1,16,0.27107
1,1,VQC,0.1,17,0.265374
1,1,VQC,0.1,18,0.260907
1,1,VQC,0.1,19,0.257486
1,2,VQC,0.1,0,0.627089
1,2,VQC,0.1,1,0.605642
1,2,VQC,0.1,2,0.575859
1,2,VQC,0.1,3,0.543132
1,2,VQC,0.1,4,0.507192
1,2,VQC,0.1,5,0.469871
1,2,VQC,0.1,6,0.433663
1,2,VQC,0.1,7,0.400815
1,2,VQC,0.1,8,0.372525
1,2,VQC,0.1,9,0.348866
1,2,VQC,0.1,10,0.32934
1,2,VQC,0.1,11,0.313312
1,2,VQC,0.1,12,0.300158
1,2,VQC,0.1,13,0.289272
1,2,VQC,0.1,14,0.28006
1,2,VQC,0.1,15,0.272048
1,2,VQC,0.1,16,0.265109
1,2,VQC,0.1,17,0.25942
1,2,VQC,0.1,18,0.255067
1,2,VQC,0.1,19,0.251891
1,3,VQC,0.1,0,0.658835
1,3,VQC,0.1,1,0.628574
1,3,VQC,0.1,2,0.587471
1,3,VQC,0.1,3,0.544309
1,3,VQC,0.1,4,0.500645
1,3,VQC,0.1,5,0.459041
1,3,VQC,0.1,6,0.421675
1,3,VQC,0.1,7,0.389694
1,3,VQC,0.1,8,0.363148
1,3,VQC,0.1,9,0.341385
1,3,VQC,0.1,10,0.32349
1,3,VQC,0.1,11,0.308568
1,3,VQC,0.1,12,0.295894
1,3,VQC,0.1,13,0.284986
1,3,VQC,0.1,14,0.275643
1,3,VQC,0.1,15,0.267879
1,3,VQC,0.1,16,0.261736
1,3,VQC,0.1,17,0.257119
1,3,VQC,0.1,18,0.253788
1,3,VQC,0.1,19,0.251462
1,4,VQC,0.1,0,0.638963
1,4,VQC,0.1,1,0.613176
1,4,VQC,0.1,2,0.575774
1,4,VQC,0.1,3,0.536693
1,4,VQC,0.1,4,0.497348
1,4,VQC,0.1,5,0.459891
1,4,VQC,0.1,6,0.425912
1,4,VQC,0.1,7,0.396218
1,4,VQC,0.1,8,0.370934
1,4,VQC,0.1,9,0.349736
1,4,VQC,0.1,10,0.332068
1,4,VQC,0.1,11,0.317285
1,4,VQC,0.1,12,0.304738
1,4,VQC,0.1,13,0.293848
1,4,VQC,0.1,14,0.284189
1,4,VQC,0.1,15,0.275592
1,4,VQC,0.1,16,0.268175
1,4,VQC,0.1,17,0.262158
1,4,VQC,0.1,18,0.257608
1,4,VQC,0.1,19,0.25437
2,0,VQC,0.1,0,0.783198
2,0,VQC,0.1,1,0.736732
2,0,VQC,0.1,2,0.69002
2,0,VQC,0.1,3,0.640323
2,0,VQC,0.1,4,0.589218
2,0,VQC,0.1,5,0.540541
2,0,VQC,0.1,6,0.497112
2,0,VQC,0.1,7,0.460075
2,0,VQC,0.1,8,0.429188
2,0,VQC,0.1,9,0.403486
2,0,VQC,0.1,10,0.381832
2,0,VQC,0.1,11,0.363221
2,0,VQC,0.1,12,0.346909
2,0,VQC,0.1,13,0.332433
2,0,VQC,0.1,14,0.319592
2,0,VQC,0.1,15,0.308373
2,0,VQC,0.1,16,0.298825
2,0,VQC,0.1,17,0.290939
2,0,VQC,0.1,18,0.284598
2,0,VQC,0.1,19,0.27962
2,1,VQC,0.1,0,0.745286
2,1,VQC,0.1,1,0.716389
2,1,VQC,0.1,2,0.67587
2,1,VQC,0.1,3,0.630638
2,1,VQC,0.1,4,0.584942
2,1,VQC,0.1,5,0.542021
2,1,VQC,0.1,6,0.503531
2,1,VQC,0.1,7,0.470144
2,1,VQC,0.1,8,0.441763
2,1,VQC,0.1,9,0.417771
2,1,VQC,0.1,10,0.397361
2,1,VQC,0.1,11,0.379758
2,1,VQC,0.1,12,0.364333
2,1,VQC,0.1,13,0.350625
2,1,VQC,0.1,14,0.33834
2,1,VQC,0.1,15,0.327331
2,1,VQC,0.1,16,0.317567
2,1,VQC,0.1,17,0.309075
2,1,VQC,0.1,18,0.301863
2,1,VQC,0.1,19,0.295877
2,2,VQC,0.1,0,0.764436
2,2,VQC,0.1,1,0.728513
2,2,VQC,0.1,2,0.684418
2,2,VQC,0.1,3,0.635189
2,2,VQC,0.1,4,0.583904
2,2,VQC,0.1,5,0.534939
2,2,VQC,0.1,6,0.491349
2,2,VQC,0.1,7,0.454328
2,2,VQC,0.1,8,0.423604
2,2,VQC,0.1,9,0.398165
2,2,VQC,0.1,10,0.376842
2,2,VQC,0.1,11,0.358624
2,2,VQC,0.1,12,0.342784
2,2,VQC,0.1,13,0.328871
2,2,VQC,0.1,14,0.316653
2,2,VQC,0.1,15,0.306026
2,2,VQC,0.1,16,0.296923
2,2,VQC,0.1,17,0.289263
2,2,VQC,0.1,18,0.282944
2,2,VQC,0.1,19,0.277851
2,3,VQC,0.1,0,0.755227
2,3,VQC,0.1,1,0.722453
2,3,VQC,0.1,2,0.680026
2,3,VQC,0.1,3,0.633586
2,3,VQC,0.1,4,0.585044
2,3,VQC,0.1,5,0.537948
2,3,VQC,0.1,6,0.495222
2,3,VQC,0.1,7,0.458347
2,3,VQC,0.1,8,0.427416
2,3,VQC,0.1,9,0.401677
2,3,VQC,0.1,10,0.380081
2,3,VQC,0.1,11,0.36163
2,3,VQC,0.1,12,0.345542
2,3,VQC,0.1,13,0.331298
2,3,VQC,0.1,14,0.318635
2,3,VQC,0.1,15,0.307484
2,3,VQC,0.1,16,0.297869
2,3,VQC,0.1,17,0.289798
2,3,VQC,0.1,18,0.2832
2,3,VQC,0.1,19,0.277938
2,4,VQC,0.1,0,0.751656
2,4,VQC,0.1,1,0.717379
2,4,VQC,0.1,2,0.676562
2,4,VQC,0.1,3,0.631
2,4,VQC,0.1,4,0.583432
2,4,VQC,0.1,5,0.537577
2,4,VQC,0.1,6,0.496244
2,4,VQC,0.1,7,0.460736
2,4,VQC,0.1,8,0.431014
2,4,VQC,0.1,9,0.40626
2,4,VQC,0.1,10,0.385411
2,4,VQC,0.1,11,0.367492
2,4,VQC,0.1,12,0.351774
2,4,VQC,0.1,13,0.337815
2,4,VQC,0.1,14,0.325436
2,4,VQC,0.1,15,0.314629
2,4,VQC,0.1,16,0.305427
2,4,VQC,0.1,17,0.297793
2,4,VQC,0.1,18,0.291592
2,4,VQC,0.1,19,0.28664
3,0,VQC,0.1,0,0.726181
3,0,VQC,0.1,1,0.659953
3,0,VQC,0.1,2,0.595137
3,0,VQC,0.1,3,0.536162
3,0,VQC,0.1,4,0.4868
3,0,VQC,0.1,5,0.447721
3,0,VQC,0.1,6,0.417563
3,0,VQC,0.1,7,0.394727
3,0,VQC,0.1,8,0.377724
3,0,VQC,0.1,9,0.365213
3,0,VQC,0.1,10,0.356062
3,0,VQC,0.1,11,0.349358
3,0,VQC,0.1,12,0.344384
3,0,VQC,0.1,13,0.340583
3,0,VQC,0.1,14,0.33752
3,0,VQC,0.1,15,0.334854
3,0,VQC,0.1,16,0.332324
3,0,VQC,0.1,17,0.329743
3,0,VQC,0.1,18,0.326997
3,0,VQC,0.1,19,0.324044
3,1,VQC,0.1,0,0.717644
3,1,VQC,0.1,1,0.648378
3,1,VQC,0.1,2,0.583739
3,1,VQC,0.1,3,0.527502
3,1,VQC,0.1,4,0.481198
3,1,VQC,0.1,5,0.444358
3,1,VQC,0.1,6,0.415763
3,1,VQC,0.1,7,0.394022
3,1,VQC,0.1,8,0.37777
3,1,VQC,0.1,9,0.365758
3,1,VQC,0.1,10,0.356909
3,1,VQC,0.1,11,0.35034
3,1,VQC,0.1,12,0.345348
3,1,VQC,0.1,13,0.341383
3,1,VQC,0.1,14,0.338016
3,1,VQC,0.1,15,0.334918
3,1,VQC,0.1,16,0.331847
3,1,VQC,0.1,17,0.328644
3,1,VQC,0.1,18,0.325226
3,1,VQC,0.1,19,0.321588
3,2,VQC,0.1,0,0.705383
3,2,VQC,0.1,1,0.649129
3,2,VQC,0.1,2,0.591258
3,2,VQC,0.1,3,0.537518
3,2,VQC,0.1,4,0.491298
3,2,VQC,0.1,5,0.4535
3,2,VQC,0.1,6,0.42367
3,2,VQC,0.1,7,0.400729
3,2,VQC,0.1,8,0.383371
3,2,VQC,0.1,9,0.370309
3,2,VQC,0.1,10,0.360404
3,2,VQC,0.1,11,0.352715
3,2,VQC,0.1,12,0.346497
3,2,VQC,0.1,13,0.341182
3,2,VQC,0.1,14,0.336354
3,2,VQC,0.1,15,0.331736
3,2,VQC,0.1,16,0.327173
3,2,VQC,0.1,17,0.322614
3,2,VQC,0.1,18,0.31809
3,2,VQC,0.1,19,0.313688
3,3,VQC,0.1,0,0.715375
3,3,VQC,0.1,1,0.657525
3,3,VQC,0.1,2,0.601206
3,3,VQC,0.1,3,0.549118
3,3,VQC,0.1,4,0.50358
3,3,VQC,0.1,5,0.465604
3,3,VQC,0.1,6,0.434973
3,3,VQC,0.1,7,0.410893
3,3,VQC,0.1,8,0.392373
3,3,VQC,0.1,9,0.378379
3,3,VQC,0.1,10,0.36794
3,3,VQC,0.1,11,0.360207
3,3,VQC,0.1,12,0.354476
3,3,VQC,0.1,13,0.350181
3,3,VQC,0.1,14,0.346873
3,3,VQC,0.1,15,0.344197
3,3,VQC,0.1,16,0.341876
3,3,VQC,0.1,17,0.3397
3,3,VQC,0.1,18,0.33752
3,3,VQC,0.1,19,0.335244
3,4,VQC,0.1,0,0.71284
3,4,VQC,0.1,1,0.653009
3,4,VQC,0.1,2,0.594319
3,4,VQC,0.1,3,0.541444
3,4,VQC,0.1,4,0.49672
3,4,VQC,0.1,5,0.460374
3,4,VQC,0.1,6,0.431668
3,4,VQC,0.1,7,0.409498
3,4,VQC,0.1,8,0.392644
3,4,VQC,0.1,9,0.379913
3,4,VQC,0.1,10,0.370239
3,4,VQC,0.1,11,0.362732
3,4,VQC,0.1,12,0.356677
3,4,VQC,0.1,13,0.351525
3,4,VQC,0.1,14,0.346865
3,4,VQC,0.1,15,0.342415
3,4,VQC,0.1,16,0.338004
3,4,VQC,0.1,17,0.333562
3,4,VQC,0.1,18,0.329101
3,4,VQC,0.1,19,0.324692
4,0,VQC,0.1,0,0.584541
4,0,VQC,0.1,1,0.552234
4,0,VQC,0.1,2,0.517516
4,0,VQC,0.1,3,0.481025
4,0,VQC,0.1,4,0.446475
4,0,VQC,0.1,5,0.416786
4,0,VQC,0.1,6,0.392465
4,0,VQC,0.1,7,0.372669
4,0,VQC,0.1,8,0.356279
4,0,VQC,0.1,9,0.342438
4,0,VQC,0.1,10,0.330683
4,0,VQC,0.1,11,0.32064
4,0,VQC,0.1,12,0.31154
4,0,VQC,0.1,13,0.301984
4,0,VQC,0.1,14,0.291069
4,0,VQC,0.1,15,0.280383
4,0,VQC,0.1,16,0.271587
4,0,VQC,0.1,17,0.264616
4,0,VQC,0.1,18,0.259328
4,0,VQC,0.1,19,0.255525
4,1,VQC,0.1,0,0.597712
4,1,VQC,0.1,1,0.561325
4,1,VQC,0.1,2,0.521271
4,1,VQC,0.1,3,0.479743
4,1,VQC,0.1,4,0.440938
4,1,VQC,0.1,5,0.407112
4,1,VQC,0.1,6,0.378742
4,1,VQC,0.1,7,0.355352
4,1,VQC,0.1,8,0.336061
4,1,VQC,0.1,9,0.320114
4,1,VQC,0.1,10,0.306892
4,1,VQC,0.1,11,0.295636
4,1,VQC,0.1,12,0.285384
4,1,VQC,0.1,13,0.27578
4,1,VQC,0.1,14,0.26773
4,1,VQC,0.1,15,0.261772
4,1,VQC,0.1,16,0.257336
4,1,VQC,0.1,17,0.253948
4,1,VQC,0.1,18,0.251461
4,1,VQC,0.1,19,0.249776
4,2,VQC,0.1,0,0.586492
4,2,VQC,0.1,1,0.552785
4,2,VQC,0.1,2,0.51523
4,2,VQC,0.1,3,0.476234
4,2,VQC,0.1,4,0.440105
4,2,VQC,0.1,5,0.409263
4,2,VQC,0.1,6,0.383562
4,2,VQC,0.1,7,0.36214
4,2,VQC,0.1,8,0.344183
4,2,VQC,0.1,9,0.329049
4,2,VQC,0.1,10,0.316254
4,2,VQC,0.1,11,0.305285
4,2,VQC,0.1,12,0.295331
4,2,VQC,0.1,13,0.285523
4,2,VQC,0.1,14,0.276181
4,2,VQC,0.1,15,0.268348
4,2,VQC,0.1,16,0.262115
4,2,VQC,0.1,17,0.257335
4,2,VQC,0.1,18,0.25379
4,2,VQC,0.1,19,0.251244
4,3,VQC,0.1,0,0.579499
4,3,VQC,0.1,1,0.549622
4,3,VQC,0.1,2,0.513355
4,3,VQC,0.1,3,0.476534
4,3,VQC,0.1,4,0.443274
4,3,VQC,0.1,5,0.413967
4,3,VQC,0.1,6,0.388534
4,3,VQC,0.1,7,0.366969
4,3,VQC,0.1,8,0.348886
4,3,VQC,0.1,9,0.333827
4,3,VQC,0.1,10,0.321375
4,3,VQC,0.1,11,0.310959
4,3,VQC,0.1,12,0.301658
4,3,VQC,0.1,13,0.292404
4,3,VQC,0.1,14,0.282858
4,3,VQC,0.1,15,0.273815
4,3,VQC,0.1,16,0.266082
4,3,VQC,0.1,17,0.260001
4,3,VQC,0.1,18,0.255612
4,3,VQC,0.1,19,0.252693
4,4,VQC,0.1,0,0.586116
4,4,VQC,0.1,1,0.542147
4,4,VQC,0.1,2,0.501808
4,4,VQC,0.1,3,0.464602
4,4,VQC,0.1,4,0.431599
4,4,VQC,0.1,5,0.403538
4,4,VQC,0.1,6,0.380445
4,4,VQC,0.1,7,0.361657
4,4,VQC,0.1,8,0.3463
4,4,VQC,0.1,9,0.333697
4,4,VQC,0.1,10,0.323386
4,4,VQC,0.1,11,0.314856
4,4,VQC,0.1,12,0.307238
4,4,VQC,0.1,13,0.299376
4,4,VQC,0.1,14,0.290783
4,4,VQC,0.1,15,0.282133
4,4,VQC,0.1,16,0.273856
4,4,VQC,0.1,17,0.266378
4,4,VQC,0.1,18,0.260297
4,4,VQC,0.1,19,0.255753
5,0,VQC,0.1,0,0.804921
5,0,VQC,0.1,1,0.780677
5,0,VQC,0.1,2,0.736208
5,0,VQC,0.1,3,0.675796
5,0,VQC,0.1,4,0.610797
5,0,VQC,0.1,5,0.55368
5,0,VQC,0.1,6,0.508618
5,0,VQC,0.1,7,0.473732
5,0,VQC,0.1,8,0.446316
5,0,VQC,0.1,9,0.424492
5,0,VQC,0.1,10,0.407134
5,0,VQC,0.1,11,0.393411
5,0,VQC,0.1,12,0.382509
5,0,VQC,0.1,13,0.373632
5,0,VQC,0.1,14,0.366111
5,0,VQC,0.1,15,0.359476
5,0,VQC,0.1,16,0.353444
5,0,VQC,0.1,17,0.347888
5,0,VQC,0.1,18,0.342788
5,0,VQC,0.1,19,0.338188
5,1,VQC,0.1,0,0.760447
5,1,VQC,0.1,1,0.730577
5,1,VQC,0.1,2,0.691474
5,1,VQC,0.1,3,0.647892
5,1,VQC,0.1,4,0.60496
5,1,VQC,0.1,5,0.565755
5,1,VQC,0.1,6,0.531458
5,1,VQC,0.1,7,0.50202
5,1,VQC,0.1,8,0.476761
5,1,VQC,0.1,9,0.454814
5,1,VQC,0.1,10,0.435391
5,1,VQC,0.1,11,0.417911
5,1,VQC,0.1,12,0.402058
5,1,VQC,0.1,13,0.38777
5,1,VQC,0.1,14,0.37514
5,1,VQC,0.1,15,0.364231
5,1,VQC,0.1,16,0.35494
5,1,VQC,0.1,17,0.347041
5,1,VQC,0.1,18,0.340305
5,1,VQC,0.1,19,0.334573
5,2,VQC,0.1,0,0.793898
5,2,VQC,0.1,1,0.774653
5,2,VQC,0.1,2,0.741314
5,2,VQC,0.1,3,0.690251
5,2,VQC,0.1,4,0.629929
5,2,VQC,0.1,5,0.573825
5,2,VQC,0.1,6,0.528687
5,2,VQC,0.1,7,0.493624
5,2,VQC,0.1,8,0.466227
5,2,VQC,0.1,9,0.444493
5,2,VQC,0.1,10,0.426987
5,2,VQC,0.1,11,0.412682
5,2,VQC,0.1,12,0.400791
5,2,VQC,0.1,13,0.390671
5,2,VQC,0.1,14,0.381814
5,2,VQC,0.1,15,0.373851
5,2,VQC,0.1,16,0.366546
5,2,VQC,0.1,17,0.359776
5,2,VQC,0.1,18,0.353503
5,2,VQC,0.1,19,0.347747
5,3,VQC,0.1,0,0.791468
5,3,VQC,0.1,1,0.768392
5,3,VQC,0.1,2,0.729247
5,3,VQC,0.1,3,0.674845
5,3,VQC,0.1,4,0.614795
5,3,VQC,0.1,5,0.559969
5,3,VQC,0.1,6,0.515281
5,3,VQC,0.1,7,0.480057
5,3,VQC,0.1,8,0.452078
5,3,VQC,0.1,9,0.429346
5,3,VQC,0.1,10,0.410498
5,3,VQC,0.1,11,0.394731
5,3,VQC,0.1,12,0.381549
5,3,VQC,0.1,13,0.370553
5,3,VQC,0.1,14,0.361344
5,3,VQC,0.1,15,0.353547
5,3,VQC,0.1,16,0.346855
5,3,VQC,0.1,17,0.341052
5,3,VQC,0.1,18,0.336006
5,3,VQC,0.1,19,0.331641
5,4,VQC,0.1,0,0.805988
5,4,VQC,0.1,1,0.78613
5,4,VQC,0.1,2,0.751727
5,4,VQC,0.1,3,0.703169
5,4,VQC,0.1,4,0.646303
5,4,VQC,0.1,5,0.590825
5,4,VQC,0.1,6,0.54405
5,4,VQC,0.1,7,0.506951
5,4,VQC,0.1,8,0.477509
5,4,VQC,0.1,9,0.453577
5,4,VQC,0.1,10,0.433726
5,4,VQC,0.1,11,0.417201
5,4,VQC,0.1,12,0.403546
5,4,VQC,0.1,13,0.392293
5,4,VQC,0.1,14,0.382887
5,4,VQC,0.1,15,0.374795
5,4,VQC,0.1,16,0.367609
5,4,VQC,0.1,17,0.361081
5,4,VQC,0.1,18,0.355095
5,4,VQC,0.1,19,0.349628
6,0,VQC,0.1,0,0.722322
6,0,VQC,0.1,1,0.689757
6,0,VQC,0.1,2,0.629645
6,0,VQC,0.1,3,0.552778
6,0,VQC,0.1,4,0.47481
6,0,VQC,0.1,5,0.40576
6,0,VQC,0.1,6,0.349598
6,0,VQC,0.1,7,0.307456
6,0,VQC,0.1,8,0.278689
6,0,VQC,0.1,9,0.261465
6,0,VQC,0.1,10,0.253456
6,0,VQC,0.1,11,0.252366
6,0,VQC,0.1,12,0.256179
6,0,VQC,0.1,13,0.263238
6,0,VQC,0.1,14,0.272245
6,0,VQC,0.1,15,0.282211
6,0,VQC,0.1,16,0.292419
6,0,VQC,0.1,17,0.302369
6,0,VQC,0.1,18,0.311742
6,0,VQC,0.1,19,0.320357
6,1,VQC,0.1,0,0.723693
6,1,VQC,0.1,1,0.688439
6,1,VQC,0.1,2,0.633249
6,1,VQC,0.1,3,0.562773
6,1,VQC,0.1,4,0.488466
6,1,VQC,0.1,5,0.4198
6,1,VQC,0.1,6,0.361581
6,1,VQC,0.1,7,0.316013
6,1,VQC,0.1,8,0.283606
6,1,VQC,0.1,9,0.263361
6,1,VQC,0.1,10,0.253203
6,1,VQC,0.1,11,0.250662
6,1,VQC,0.1,12,0.253445
6,1,VQC,0.1,13,0.259677
6,1,VQC,0.1,14,0.267931
6,1,VQC,0.1,15,0.277164
6,1,VQC,0.1,16,0.286644
6,1,VQC,0.1,17,0.295879
6,1,VQC,0.1,18,0.304562
6,1,VQC,0.1,19,0.31252
6,2,VQC,0.1,0,0.696876
6,2,VQC,0.1,1,0.663006
6,2,VQC,0.1,2,0.606913
6,2,VQC,0.1,3,0.540379
6,2,VQC,0.1,4,0.472986
6,2,VQC,0.1,5,0.410259
6,2,VQC,0.1,6,0.355849
6,2,VQC,0.1,7,0.312082
6,2,VQC,0.1,8,0.279792
6,2,VQC,0.1,9,0.258508
6,2,VQC,0.1,10,0.246828
6,2,VQC,0.1,11,0.242826
6,2,VQC,0.1,12,0.244447
6,2,VQC,0.1,13,0.249831
6,2,VQC,0.1,14,0.257476
6,2,VQC,0.1,15,0.266255
6,2,VQC,0.1,16,0.27538
6,2,VQC,0.1,17,0.284324
6,2,VQC,0.1,18,0.292759
6,2,VQC,0.1,19,0.300506
6,3,VQC,0.1,0,0.728333
6,3,VQC,0.1,1,0.689785
6,3,VQC,0.1,2,0.625672
6,3,VQC,0.1,3,0.546098
6,3,VQC,0.1,4,0.463561
6,3,VQC,0.1,5,0.387658
6,3,VQC,0.1,6,0.324133
6,3,VQC,0.1,7,0.276576
6,3,VQC,0.1,8,0.246142
6,3,VQC,0.1,9,0.231124
6,3,VQC,0.1,10,0.22781
6,3,VQC,0.1,11,0.232117
6,3,VQC,0.1,12,0.240695
6,3,VQC,0.1,13,0.251197
6,3,VQC,0.1,14,0.262145
6,3,VQC,0.1,15,0.272677
6,3,VQC,0.1,16,0.282346
6,3,VQC,0.1,17,0.290961
6,3,VQC,0.1,18,0.298484
6,3,VQC,0.1,19,0.30496
6,4,VQC,0.1,0,0.739644
6,4,VQC,0.1,1,0.707664
6,4,VQC,0.1,2,0.650689
6,4,VQC,0.1,3,0.578418
6,4,VQC,0.1,4,0.504237
6,4,VQC,0.1,5,0.437823
6,4,VQC,0.1,6,0.382893
6,4,VQC,0.1,7,0.340558
6,4,VQC,0.1,8,0.3105
6,4,VQC,0.1,9,0.291238
6,4,VQC,0.1,10,0.280689
6,4,VQC,0.1,11,0.276705
6,4,VQC,0.1,12,0.277376
6,4,VQC,0.1,13,0.281148
6,4,VQC,0.1,14,0.286827
6,4,VQC,0.1,15,0.293533
6,4,VQC,0.1,16,0.300641
6,4,VQC,0.1,17,0.307724
6,4,VQC,0.1,18,0.314504
6,4,VQC,0.1,19,0.320818
7,0,VQC,0.1,0,0.709293
7,0,VQC,0.1,1,0.600078
7,0,VQC,0.1,2,0.535894
7,0,VQC,0.1,3,0.48165
7,0,VQC,0.1,4,0.439392
7,0,VQC,0.1,5,0.407855
7,0,VQC,0.1,6,0.384886
7,0,VQC,0.1,7,0.367786
7,0,VQC,0.1,8,0.352776
7,0,VQC,0.1,9,0.336327
7,0,VQC,0.1,10,0.32009
7,0,VQC,0.1,11,0.307795
7,0,VQC,0.1,12,0.299121
7,0,VQC,0.1,13,0.292763
7,0,VQC,0.1,14,0.287934
7,0,VQC,0.1,15,0.28419
7,0,VQC,0.1,16,0.281265
7,0,VQC,0.1,17,0.278988
7,0,VQC,0.1,18,0.277237
7,0,VQC,0.1,19,0.275918
7,1,VQC,0.1,0,0.729693
7,1,VQC,0.1,1,0.614467
7,1,VQC,0.1,2,0.551029
7,1,VQC,0.1,3,0.494991
7,1,VQC,0.1,4,0.450759
7,1,VQC,0.1,5,0.417897
7,1,VQC,0.1,6,0.393709
7,1,VQC,0.1,7,0.374426
7,1,VQC,0.1,8,0.355494
7,1,VQC,0.1,9,0.335419
7,1,VQC,0.1,10,0.318861
7,1,VQC,0.1,11,0.3077
7,1,VQC,0.1,12,0.300086
7,1,VQC,0.1,13,0.294529
