seed,fold,model,condition,round,mean_pairwise_l2
6,0,VQC-circmean,0.1,2,0.629578
6,0,VQC-circmean,0.1,3,0.5527
6,0,VQC-circmean,0.1,4,0.47475
6,0,VQC-circmean,0.1,5,0.40572
6,0,VQC-circmean,0.1,6,0.349576
6,0,VQC-circmean,0.1,7,0.307452
6,0,VQC-circmean,0.1,8,0.278699
6,0,VQC-circmean,0.1,9,0.261482
6,0,VQC-circmean,0.1,10,0.253473
6,0,VQC-circmean,0.1,11,0.252378
6,0,VQC-circmean,0.1,12,0.256182
6,0,VQC-circmean,0.1,13,0.263233
6,0,VQC-circmean,0.1,14,0.272229
6,0,VQC-circmean,0.1,15,0.282186
6,0,VQC-circmean,0.1,16,0.292384
6,0,VQC-circmean,0.1,17,0.302324
6,0,VQC-circmean,0.1,18,0.311689
6,0,VQC-circmean,0.1,19,0.320294
6,1,VQC-circmean,0.1,0,0.723693
6,1,VQC-circmean,0.1,1,0.688428
6,1,VQC-circmean,0.1,2,0.633228
6,1,VQC-circmean,0.1,3,0.562737
6,1,VQC-circmean,0.1,4,0.488389
6,1,VQC-circmean,0.1,5,0.419662
6,1,VQC-circmean,0.1,6,0.361389
6,1,VQC-circmean,0.1,7,0.315794
6,1,VQC-circmean,0.1,8,0.283395
6,1,VQC-circmean,0.1,9,0.263193
6,1,VQC-circmean,0.1,10,0.253104
6,1,VQC-circmean,0.1,11,0.250645
6,1,VQC-circmean,0.1,12,0.253506
6,1,VQC-circmean,0.1,13,0.259804
6,1,VQC-circmean,0.1,14,0.268108
6,1,VQC-circmean,0.1,15,0.277373
6,1,VQC-circmean,0.1,16,0.286866
6,1,VQC-circmean,0.1,17,0.2961
6,1,VQC-circmean,0.1,18,0.304769
6,1,VQC-circmean,0.1,19,0.312708
6,2,VQC-circmean,0.1,0,0.696876
6,2,VQC-circmean,0.1,1,0.663007
6,2,VQC-circmean,0.1,2,0.606903
6,2,VQC-circmean,0.1,3,0.540325
6,2,VQC-circmean,0.1,4,0.472874
6,2,VQC-circmean,0.1,5,0.410097
6,2,VQC-circmean,0.1,6,0.355659
6,2,VQC-circmean,0.1,7,0.311893
6,2,VQC-circmean,0.1,8,0.279635
6,2,VQC-circmean,0.1,9,0.25841
6,2,VQC-circmean,0.1,10,0.246806
6,2,VQC-circmean,0.1,11,0.242884
6,2,VQC-circmean,0.1,12,0.244578
6,2,VQC-circmean,0.1,13,0.250019
6,2,VQC-circmean,0.1,14,0.257701
6,2,VQC-circmean,0.1,15,0.266498
6,2,VQC-circmean,0.1,16,0.275624
6,2,VQC-circmean,0.1,17,0.284555
6,2,VQC-circmean,0.1,18,0.292969
6,2,VQC-circmean,0.1,19,0.30069
6,3,VQC-circmean,0.1,0,0.728333
6,3,VQC-circmean,0.1,1,0.689745
6,3,VQC-circmean,0.1,2,0.625634
6,3,VQC-circmean,0.1,3,0.546048
6,3,VQC-circmean,0.1,4,0.463493
6,3,VQC-circmean,0.1,5,0.387578
6,3,VQC-circmean,0.1,6,0.324058
6,3,VQC-circmean,0.1,7,0.276523
6,3,VQC-circmean,0.1,8,0.246122
6,3,VQC-circmean,0.1,9,0.23114
6,3,VQC-circmean,0.1,10,0.227857
6,3,VQC-circmean,0.1,11,0.232184
6,3,VQC-circmean,0.1,12,0.240769
6,3,VQC-circmean,0.1,13,0.25127
6,3,VQC-circmean,0.1,14,0.262209
6,3,VQC-circmean,0.1,15,0.272729
6,3,VQC-circmean,0.1,16,0.282383
6,3,VQC-circmean,0.1,17,0.290983
6,3,VQC-circmean,0.1,18,0.298491
6,3,VQC-circmean,0.1,19,0.304954
6,4,VQC-circmean,0.1,0,0.739644
6,4,VQC-circmean,0.1,1,0.707648
6,4,VQC-circmean,0.1,2,0.65068
6,4,VQC-circmean,0.1,3,0.578403
6,4,VQC-circmean,0.1,4,0.50418
6,4,VQC-circmean,0.1,5,0.43771
6,4,VQC-circmean,0.1,6,0.382738
6,4,VQC-circmean,0.1,7,0.340389
6,4,VQC-circmean,0.1,8,0.310344
6,4,VQC-circmean,0.1,9,0.291118
6,4,VQC-circmean,0.1,10,0.280622
6,4,VQC-circmean,0.1,11,0.276699
6,4,VQC-circmean,0.1,12,0.277431
6,4,VQC-circmean,0.1,13,0.281257
6,4,VQC-circmean,0.1,14,0.286979
6,4,VQC-circmean,0.1,15,0.293714
6,4,VQC-circmean,0.1,16,0.300838
6,4,VQC-circmean,0.1,17,0.307924
6,4,VQC-circmean,0.1,18,0.314697
6,4,VQC-circmean,0.1,19,0.320996
7,0,VQC-circmean,0.1,0,0.709293
7,0,VQC-circmean,0.1,1,0.600035
7,0,VQC-circmean,0.1,2,0.535828
7,0,VQC-circmean,0.1,3,0.481585
7,0,VQC-circmean,0.1,4,0.439337
7,0,VQC-circmean,0.1,5,0.407811
7,0,VQC-circmean,0.1,6,0.384856
7,0,VQC-circmean,0.1,7,0.367779
7,0,VQC-circmean,0.1,8,0.352804
7,0,VQC-circmean,0.1,9,0.336379
7,0,VQC-circmean,0.1,10,0.320135
7,0,VQC-circmean,0.1,11,0.307824
7,0,VQC-circmean,0.1,12,0.299141
7,0,VQC-circmean,0.1,13,0.292779
7,0,VQC-circmean,0.1,14,0.287949
7,0,VQC-circmean,0.1,15,0.284206
7,0,VQC-circmean,0.1,16,0.281283
7,0,VQC-circmean,0.1,17,0.279008
7,0,VQC-circmean,0.1,18,0.277258
7,0,VQC-circmean,0.1,19,0.275941
7,1,VQC-circmean,0.1,0,0.729693
7,1,VQC-circmean,0.1,1,0.61436
7,1,VQC-circmean,0.1,2,0.550909
7,1,VQC-circmean,0.1,3,0.494884
7,1,VQC-circmean,0.1,4,0.450669
7,1,VQC-circmean,0.1,5,0.417822
7,1,VQC-circmean,0.1,6,0.393651
7,1,VQC-circmean,0.1,7,0.374396
7,1,VQC-circmean,0.1,8,0.355498
7,1,VQC-circmean,0.1,9,0.335435
7,1,VQC-circmean,0.1,10,0.318868
7,1,VQC-circmean,0.1,11,0.307698
7,1,VQC-circmean,0.1,12,0.300081
7,1,VQC-circmean,0.1,13,0.294524
7,1,VQC-circmean,0.1,14,0.290269
7,1,VQC-circmean,0.1,15,0.286928
7,1,VQC-circmean,0.1,16,0.284284
7,1,VQC-circmean,0.1,17,0.282199
7,1,VQC-circmean,0.1,18,0.280573
7,1,VQC-circmean,0.1,19,0.279327
7,2,VQC-circmean,0.1,0,0.742751
7,2,VQC-circmean,0.1,1,0.644109
7,2,VQC-circmean,0.1,2,0.583533
7,2,VQC-circmean,0.1,3,0.522845
7,2,VQC-circmean,0.1,4,0.470804
7,2,VQC-circmean,0.1,5,0.429802
7,2,VQC-circmean,0.1,6,0.398455
7,2,VQC-circmean,0.1,7,0.374739
7,2,VQC-circmean,0.1,8,0.356264
7,2,VQC-circmean,0.1,9,0.339734
7,2,VQC-circmean,0.1,10,0.323265
7,2,VQC-circmean,0.1,11,0.309766
7,2,VQC-circmean,0.1,12,0.300474
7,2,VQC-circmean,0.1,13,0.294021
7,2,VQC-circmean,0.1,14,0.289366
7,2,VQC-circmean,0.1,15,0.285945
7,2,VQC-circmean,0.1,16,0.283434
7,2,VQC-circmean,0.1,17,0.281623
7,2,VQC-circmean,0.1,18,0.280368
7,2,VQC-circmean,0.1,19,0.279556
7,3,VQC-circmean,0.1,0,0.684516
7,3,VQC-circmean,0.1,1,0.608173
7,3,VQC-circmean,0.1,2,0.540994
7,3,VQC-circmean,0.1,3,0.480611
7,3,VQC-circmean,0.1,4,0.432789
7,3,VQC-circmean,0.1,5,0.396654
7,3,VQC-circmean,0.1,6,0.369515
7,3,VQC-circmean,0.1,7,0.348892
7,3,VQC-circmean,0.1,8,0.332071
7,3,VQC-circmean,0.1,9,0.315861
7,3,VQC-circmean,0.1,10,0.301035
7,3,VQC-circmean,0.1,11,0.290909
7,3,VQC-circmean,0.1,12,0.284003
7,3,VQC-circmean,0.1,13,0.278819
7,3,VQC-circmean,0.1,14,0.274816
7,3,VQC-circmean,0.1,15,0.271718
7,3,VQC-circmean,0.1,16,0.269335
7,3,VQC-circmean,0.1,17,0.267523
7,3,VQC-circmean,0.1,18,0.266169
7,3,VQC-circmean,0.1,19,0.26518
7,4,VQC-circmean,0.1,0,0.726003
7,4,VQC-circmean,0.1,1,0.618228
7,4,VQC-circmean,0.1,2,0.554216
7,4,VQC-circmean,0.1,3,0.4964
7,4,VQC-circmean,0.1,4,0.449785
7,4,VQC-circmean,0.1,5,0.414195
7,4,VQC-circmean,0.1,6,0.387533
7,4,VQC-circmean,0.1,7,0.366999
7,4,VQC-circmean,0.1,8,0.348869
7,4,VQC-circmean,0.1,9,0.329829
7,4,VQC-circmean,0.1,10,0.311551
7,4,VQC-circmean,0.1,11,0.297764
7,4,VQC-circmean,0.1,12,0.288199
7,4,VQC-circmean,0.1,13,0.281409
7,4,VQC-circmean,0.1,14,0.276487
7,4,VQC-circmean,0.1,15,0.272904
7,4,VQC-circmean,0.1,16,0.270322
7,4,VQC-circmean,0.1,17,0.268504
7,4,VQC-circmean,0.1,18,0.267278
7,4,VQC-circmean,0.1,19,0.266507
8,0,VQC-circmean,0.1,0,0.599824
8,0,VQC-circmean,0.1,1,0.578998
8,0,VQC-circmean,0.1,2,0.552573
8,0,VQC-circmean,0.1,3,0.522638
8,0,VQC-circmean,0.1,4,0.49138
8,0,VQC-circmean,0.1,5,0.460951
8,0,VQC-circmean,0.1,6,0.432989
8,0,VQC-circmean,0.1,7,0.408346
8,0,VQC-circmean,0.1,8,0.387191
8,0,VQC-circmean,0.1,9,0.369241
8,0,VQC-circmean,0.1,10,0.353987
8,0,VQC-circmean,0.1,11,0.340866
8,0,VQC-circmean,0.1,12,0.329367
8,0,VQC-circmean,0.1,13,0.319085
8,0,VQC-circmean,0.1,14,0.309734
8,0,VQC-circmean,0.1,15,0.301135
8,0,VQC-circmean,0.1,16,0.293185
8,0,VQC-circmean,0.1,17,0.285832
8,0,VQC-circmean,0.1,18,0.279044
8,0,VQC-circmean,0.1,19,0.272806
8,1,VQC-circmean,0.1,0,0.581454
8,1,VQC-circmean,0.1,1,0.560329
8,1,VQC-circmean,0.1,2,0.536403
8,1,VQC-circmean,0.1,3,0.510663
8,1,VQC-circmean,0.1,4,0.484296
8,1,VQC-circmean,0.1,5,0.458577
8,1,VQC-circmean,0.1,6,0.434569
8,1,VQC-circmean,0.1,7,0.412923
8,1,VQC-circmean,0.1,8,0.393841
8,1,VQC-circmean,0.1,9,0.377189
8,1,VQC-circmean,0.1,10,0.36265
8,1,VQC-circmean,0.1,11,0.34986
8,1,VQC-circmean,0.1,12,0.338492
8,1,VQC-circmean,0.1,13,0.328293
8,1,VQC-circmean,0.1,14,0.319082
8,1,VQC-circmean,0.1,15,0.310724
8,1,VQC-circmean,0.1,16,0.303083
8,1,VQC-circmean,0.1,17,0.295998
8,1,VQC-circmean,0.1,18,0.289336
8,1,VQC-circmean,0.1,19,0.283096
8,2,VQC-circmean,0.1,0,0.589446
8,2,VQC-circmean,0.1,1,0.566183
8,2,VQC-circmean,0.1,2,0.539031
8,2,VQC-circmean,0.1,3,0.509414
8,2,VQC-circmean,0.1,4,0.479162
8,2,VQC-circmean,0.1,5,0.450077
8,2,VQC-circmean,0.1,6,0.423434
8,2,VQC-circmean,0.1,7,0.399811
8,2,VQC-circmean,0.1,8,0.379219
8,2,VQC-circmean,0.1,9,0.36132
8,2,VQC-circmean,0.1,10,0.345645
8,2,VQC-circmean,0.1,11,0.33175
8,2,VQC-circmean,0.1,12,0.319297
8,2,VQC-circmean,0.1,13,0.30809
8,2,VQC-circmean,0.1,14,0.298048
8,2,VQC-circmean,0.1,15,0.289144
8,2,VQC-circmean,0.1,16,0.281314
8,2,VQC-circmean,0.1,17,0.274429
8,2,VQC-circmean,0.1,18,0.26835
8,2,VQC-circmean,0.1,19,0.263008
8,3,VQC-circmean,0.1,0,0.578038
8,3,VQC-circmean,0.1,1,0.556526
8,3,VQC-circmean,0.1,2,0.532427
8,3,VQC-circmean,0.1,3,0.50665
8,3,VQC-circmean,0.1,4,0.480289
8,3,VQC-circmean,0.1,5,0.454526
8,3,VQC-circmean,0.1,6,0.430348
8,3,VQC-circmean,0.1,7,0.408367
8,3,VQC-circmean,0.1,8,0.388773
8,3,VQC-circmean,0.1,9,0.371429
8,3,VQC-circmean,0.1,10,0.356042
8,3,VQC-circmean,0.1,11,0.342311
8,3,VQC-circmean,0.1,12,0.330009
8,3,VQC-circmean,0.1,13,0.319018
8,3,VQC-circmean,0.1,14,0.309326
8,3,VQC-circmean,0.1,15,0.300973
8,3,VQC-circmean,0.1,16,0.293878
8,3,VQC-circmean,0.1,17,0.287696
8,3,VQC-circmean,0.1,18,0.281942
8,3,VQC-circmean,0.1,19,0.276322
8,4,VQC-circmean,0.1,0,0.596385
8,4,VQC-circmean,0.1,1,0.572038
8,4,VQC-circmean,0.1,2,0.54489
8,4,VQC-circmean,0.1,3,0.51568
8,4,VQC-circmean,0.1,4,0.486153
8,4,VQC-circmean,0.1,5,0.457923
8,4,VQC-circmean,0.1,6,0.432126
8,4,VQC-circmean,0.1,7,0.409328
8,4,VQC-circmean,0.1,8,0.38959
8,4,VQC-circmean,0.1,9,0.372614
8,4,VQC-circmean,0.1,10,0.357925
8,4,VQC-circmean,0.1,11,0.345024
8,4,VQC-circmean,0.1,12,0.33349
8,4,VQC-circmean,0.1,13,0.323035
8,4,VQC-circmean,0.1,14,0.313501
8,4,VQC-circmean,0.1,15,0.30481
8,4,VQC-circmean,0.1,16,0.296892
8,4,VQC-circmean,0.1,17,0.289631
8,4,VQC-circmean,0.1,18,0.282885
8,4,VQC-circmean,0.1,19,0.276569
9,0,VQC-circmean,0.1,0,0.68015
9,0,VQC-circmean,0.1,1,0.639018
9,0,VQC-circmean,0.1,2,0.590993
9,0,VQC-circmean,0.1,3,0.537582
9,0,VQC-circmean,0.1,4,0.485415
9,0,VQC-circmean,0.1,5,0.439417
9,0,VQC-circmean,0.1,6,0.401819
9,0,VQC-circmean,0.1,7,0.372595
9,0,VQC-circmean,0.1,8,0.350547
9,0,VQC-circmean,0.1,9,0.334154
9,0,VQC-circmean,0.1,10,0.321996
9,0,VQC-circmean,0.1,11,0.312897
9,0,VQC-circmean,0.1,12,0.30593
9,0,VQC-circmean,0.1,13,0.300385
9,0,VQC-circmean,0.1,14,0.29572
9,0,VQC-circmean,0.1,15,0.291538
9,0,VQC-circmean,0.1,16,0.287564
9,0,VQC-circmean,0.1,17,0.28363
9,0,VQC-circmean,0.1,18,0.279665
9,0,VQC-circmean,0.1,19,0.275679
9,1,VQC-circmean,0.1,0,0.706342
9,1,VQC-circmean,0.1,1,0.667053
9,1,VQC-circmean,0.1,2,0.618611
9,1,VQC-circmean,0.1,3,0.56326
9,1,VQC-circmean,0.1,4,0.508562
9,1,VQC-circmean,0.1,5,0.459813
9,1,VQC-circmean,0.1,6,0.419581
9,1,VQC-circmean,0.1,7,0.387981
9,1,VQC-circmean,0.1,8,0.36374
9,1,VQC-circmean,0.1,9,0.345166
9,1,VQC-circmean,0.1,10,0.330688
9,1,VQC-circmean,0.1,11,0.319034
9,1,VQC-circmean,0.1,12,0.309248
9,1,VQC-circmean,0.1,13,0.300656
9,1,VQC-circmean,0.1,14,0.29282
9,1,VQC-circmean,0.1,15,0.285496
9,1,VQC-circmean,0.1,16,0.278587
9,1,VQC-circmean,0.1,17,0.272099
9,1,VQC-circmean,0.1,18,0.26609
9,1,VQC-circmean,0.1,19,0.26063
9,2,VQC-circmean,0.1,0,0.679229
9,2,VQC-circmean,0.1,1,0.640516
9,2,VQC-circmean,0.1,2,0.585202
9,2,VQC-circmean,0.1,3,0.526069
9,2,VQC-circmean,0.1,4,0.47212
9,2,VQC-circmean,0.1,5,0.427582
9,2,VQC-circmean,0.1,6,0.392924
9,2,VQC-circmean,0.1,7,0.36649
9,2,VQC-circmean,0.1,8,0.346071
9,2,VQC-circmean,0.1,9,0.329774
9,2,VQC-circmean,0.1,10,0.316268
9,2,VQC-circmean,0.1,11,0.304718
9,2,VQC-circmean,0.1,12,0.294645
9,2,VQC-circmean,0.1,13,0.285788
9,2,VQC-circmean,0.1,14,0.278006
9,2,VQC-circmean,0.1,15,0.271218
9,2,VQC-circmean,0.1,16,0.265364
9,2,VQC-circmean,0.1,17,0.260392
9,2,VQC-circmean,0.1,18,0.256252
9,2,VQC-circmean,0.1,19,0.252889
9,3,VQC-circmean,0.1,0,0.683234
9,3,VQC-circmean,0.1,1,0.636033
9,3,VQC-circmean,0.1,2,0.579235
9,3,VQC-circmean,0.1,3,0.5203
9,3,VQC-circmean,0.1,4,0.467578
9,3,VQC-circmean,0.1,5,0.424768
9,3,VQC-circmean,0.1,6,0.391972
9,3,VQC-circmean,0.1,7,0.367412
9,3,VQC-circmean,0.1,8,0.348869
9,3,VQC-circmean,0.1,9,0.334411
9,3,VQC-circmean,0.1,10,0.32261
9,3,VQC-circmean,0.1,11,0.312512
9,3,VQC-circmean,0.1,12,0.303543
9,3,VQC-circmean,0.1,13,0.295404
9,3,VQC-circmean,0.1,14,0.287981
9,3,VQC-circmean,0.1,15,0.281268
9,3,VQC-circmean,0.1,16,0.275305
9,3,VQC-circmean,0.1,17,0.270134
9,3,VQC-circmean,0.1,18,0.265772
9,3,VQC-circmean,0.1,19,0.262207
9,4,VQC-circmean,0.1,0,0.695234
9,4,VQC-circmean,0.1,1,0.652134
9,4,VQC-circmean,0.1,2,0.607017
9,4,VQC-circmean,0.1,3,0.557754
9,4,VQC-circmean,0.1,4,0.509155
9,4,VQC-circmean,0.1,5,0.465522
9,4,VQC-circmean,0.1,6,0.429148
9,4,VQC-circmean,0.1,7,0.400268
9,4,VQC-circmean,0.1,8,0.377899
9,4,VQC-circmean,0.1,9,0.360655
9,4,VQC-circmean,0.1,10,0.347213
9,4,VQC-circmean,0.1,11,0.336479
9,4,VQC-circmean,0.1,12,0.327617
9,4,VQC-circmean,0.1,13,0.320018
9,4,VQC-circmean,0.1,14,0.313262
9,4,VQC-circmean,0.1,15,0.307086
9,4,VQC-circmean,0.1,16,0.301345
9,4,VQC-circmean,0.1,17,0.295982
9,4,VQC-circmean,0.1,18,0.290996
9,4,VQC-circmean,0.1,19,0.286416
0,0,VQC-circmean,0.5,0,0.501173
0,0,VQC-circmean,0.5,1,0.483119
0,0,VQC-circmean,0.5,2,0.446798
0,0,VQC-circmean,0.5,3,0.402808
0,0,VQC-circmean,0.5,4,0.360844
0,0,VQC-circmean,0.5,5,0.325175
0,0,VQC-circmean,0.5,6,0.296409
0,0,VQC-circmean,0.5,7,0.273746
0,0,VQC-circmean,0.5,8,0.256146
0,0,VQC-circmean,0.5,9,0.24267
0,0,VQC-circmean,0.5,10,0.2325
0,0,VQC-circmean,0.5,11,0.224929
0,0,VQC-circmean,0.5,12,0.21936
0,0,VQC-circmean,0.5,13,0.215307
0,0,VQC-circmean,0.5,14,0.212391
0,0,VQC-circmean,0.5,15,0.210326
0,0,VQC-circmean,0.5,16,0.208903
0,0,VQC-circmean,0.5,17,0.207967
0,0,VQC-circmean,0.5,18,0.207412
0,0,VQC-circmean,0.5,19,0.207162
0,1,VQC-circmean,0.5,0,0.455143
0,1,VQC-circmean,0.5,1,0.443419
0,1,VQC-circmean,0.5,2,0.410954
0,1,VQC-circmean,0.5,3,0.367292
0,1,VQC-circmean,0.5,4,0.323989
0,1,VQC-circmean,0.5,5,0.286407
0,1,VQC-circmean,0.5,6,0.255655
0,1,VQC-circmean,0.5,7,0.231306
0,1,VQC-circmean,0.5,8,0.21255
0,1,VQC-circmean,0.5,9,0.198483
0,1,VQC-circmean,0.5,10,0.188191
0,1,VQC-circmean,0.5,11,0.180829
0,1,VQC-circmean,0.5,12,0.175675
0,1,VQC-circmean,0.5,13,0.172161
0,1,VQC-circmean,0.5,14,0.169864
0,1,VQC-circmean,0.5,15,0.168489
0,1,VQC-circmean,0.5,16,0.167843
0,1,VQC-circmean,0.5,17,0.167813
0,1,VQC-circmean,0.5,18,0.168344
0,1,VQC-circmean,0.5,19,0.169425
0,2,VQC-circmean,0.5,0,0.456322
0,2,VQC-circmean,0.5,1,0.439017
0,2,VQC-circmean,0.5,2,0.406044
0,2,VQC-circmean,0.5,3,0.367691
0,2,VQC-circmean,0.5,4,0.330665
0,2,VQC-circmean,0.5,5,0.297889
0,2,VQC-circmean,0.5,6,0.270234
0,2,VQC-circmean,0.5,7,0.247671
0,2,VQC-circmean,0.5,8,0.229797
0,2,VQC-circmean,0.5,9,0.216029
0,2,VQC-circmean,0.5,10,0.205689
0,2,VQC-circmean,0.5,11,0.198089
0,2,VQC-circmean,0.5,12,0.192593
0,2,VQC-circmean,0.5,13,0.188664
0,2,VQC-circmean,0.5,14,0.185874
0,2,VQC-circmean,0.5,15,0.183902
0,2,VQC-circmean,0.5,16,0.182511
0,2,VQC-circmean,0.5,17,0.181532
0,2,VQC-circmean,0.5,18,0.180844
0,2,VQC-circmean,0.5,19,0.180365
0,3,VQC-circmean,0.5,0,0.470477
0,3,VQC-circmean,0.5,1,0.440991
0,3,VQC-circmean,0.5,2,0.396449
0,3,VQC-circmean,0.5,3,0.351203
0,3,VQC-circmean,0.5,4,0.312297
0,3,VQC-circmean,0.5,5,0.281305
0,3,VQC-circmean,0.5,6,0.257643
0,3,VQC-circmean,0.5,7,0.240135
0,3,VQC-circmean,0.5,8,0.22754
0,3,VQC-circmean,0.5,9,0.218713
0,3,VQC-circmean,0.5,10,0.212686
0,3,VQC-circmean,0.5,11,0.208689
0,3,VQC-circmean,0.5,12,0.206146
0,3,VQC-circmean,0.5,13,0.204649
0,3,VQC-circmean,0.5,14,0.203914
0,3,VQC-circmean,0.5,15,0.203761
0,3,VQC-circmean,0.5,16,0.204075
0,3,VQC-circmean,0.5,17,0.204798
0,3,VQC-circmean,0.5,18,0.205901
0,3,VQC-circmean,0.5,19,0.207381
0,4,VQC-circmean,0.5,0,0.439372
0,4,VQC-circmean,0.5,1,0.422166
0,4,VQC-circmean,0.5,2,0.390191
0,4,VQC-circmean,0.5,3,0.351071
0,4,VQC-circmean,0.5,4,0.313122
0,4,VQC-circmean,0.5,5,0.280719
0,4,VQC-circmean,0.5,6,0.2548
0,4,VQC-circmean,0.5,7,0.234848
0,4,VQC-circmean,0.5,8,0.219952
0,4,VQC-circmean,0.5,9,0.209155
0,4,VQC-circmean,0.5,10,0.20157
0,4,VQC-circmean,0.5,11,0.196429
0,4,VQC-circmean,0.5,12,0.193118
0,4,VQC-circmean,0.5,13,0.191174
0,4,VQC-circmean,0.5,14,0.190267
0,4,VQC-circmean,0.5,15,0.190182
0,4,VQC-circmean,0.5,16,0.190787
0,4,VQC-circmean,0.5,17,0.19201
0,4,VQC-circmean,0.5,18,0.19382
0,4,VQC-circmean,0.5,19,0.196204
1,0,VQC-circmean,0.5,0,0.473931
1,0,VQC-circmean,0.5,1,0.447076
1,0,VQC-circmean,0.5,2,0.409922
1,0,VQC-circmean,0.5,3,0.36862
1,0,VQC-circmean,0.5,4,0.330005
1,0,VQC-circmean,0.5,5,0.29756
1,0,VQC-circmean,0.5,6,0.271984
1,0,VQC-circmean,0.5,7,0.252428
1,0,VQC-circmean,0.5,8,0.237492
1,0,VQC-circmean,0.5,9,0.225878
1,0,VQC-circmean,0.5,10,0.216617
1,0,VQC-circmean,0.5,11,0.209069
1,0,VQC-circmean,0.5,12,0.202832
1,0,VQC-circmean,0.5,13,0.19766
1,0,VQC-circmean,0.5,14,0.193402
1,0,VQC-circmean,0.5,15,0.189958
1,0,VQC-circmean,0.5,16,0.187249
1,0,VQC-circmean,0.5,17,0.185198
1,0,VQC-circmean,0.5,18,0.183724
1,0,VQC-circmean,0.5,19,0.182741
1,1,VQC-circmean,0.5,0,0.486264
1,1,VQC-circmean,0.5,1,0.457224
1,1,VQC-circmean,0.5,2,0.420212
1,1,VQC-circmean,0.5,3,0.382654
1,1,VQC-circmean,0.5,4,0.347331
1,1,VQC-circmean,0.5,5,0.316575
1,1,VQC-circmean,0.5,6,0.291334
1,1,VQC-circmean,0.5,7,0.271285
1,1,VQC-circmean,0.5,8,0.255435
1,1,VQC-circmean,0.5,9,0.242698
1,1,VQC-circmean,0.5,10,0.232209
1,1,VQC-circmean,0.5,11,0.223418
1,1,VQC-circmean,0.5,12,0.216067
1,1,VQC-circmean,0.5,13,0.210076
1,1,VQC-circmean,0.5,14,0.205383
1,1,VQC-circmean,0.5,15,0.201853
1,1,VQC-circmean,0.5,16,0.199282
1,1,VQC-circmean,0.5,17,0.197458
1,1,VQC-circmean,0.5,18,0.196201
1,1,VQC-circmean,0.5,19,0.19538
1,2,VQC-circmean,0.5,0,0.468131
1,2,VQC-circmean,0.5,1,0.44912
1,2,VQC-circmean,0.5,2,0.418405
1,2,VQC-circmean,0.5,3,0.385037
1,2,VQC-circmean,0.5,4,0.351922
1,2,VQC-circmean,0.5,5,0.321972
1,2,VQC-circmean,0.5,6,0.296675
1,2,VQC-circmean,0.5,7,0.276221
1,2,VQC-circmean,0.5,8,0.260072
1,2,VQC-circmean,0.5,9,0.247449
1,2,VQC-circmean,0.5,10,0.237607
1,2,VQC-circmean,0.5,11,0.229917
1,2,VQC-circmean,0.5,12,0.223862
1,2,VQC-circmean,0.5,13,0.219039
1,2,VQC-circmean,0.5,14,0.215163
1,2,VQC-circmean,0.5,15,0.212056
1,2,VQC-circmean,0.5,16,0.209605
1,2,VQC-circmean,0.5,17,0.20772
1,2,VQC-circmean,0.5,18,0.206318
1,2,VQC-circmean,0.5,19,0.205318
1,3,VQC-circmean,0.5,0,0.480812
1,3,VQC-circmean,0.5,1,0.451551
1,3,VQC-circmean,0.5,2,0.41009
1,3,VQC-circmean,0.5,3,0.369323
1,3,VQC-circmean,0.5,4,0.332788
1,3,VQC-circmean,0.5,5,0.302398
1,3,VQC-circmean,0.5,6,0.27833
1,3,VQC-circmean,0.5,7,0.259615
1,3,VQC-circmean,0.5,8,0.244963
1,3,VQC-circmean,0.5,9,0.233277
1,3,VQC-circmean,0.5,10,0.223815
1,3,VQC-circmean,0.5,11,0.216131
1,3,VQC-circmean,0.5,12,0.209968
1,3,VQC-circmean,0.5,13,0.205146
1,3,VQC-circmean,0.5,14,0.201495
1,3,VQC-circmean,0.5,15,0.198829
1,3,VQC-circmean,0.5,16,0.196956
1,3,VQC-circmean,0.5,17,0.195698
1,3,VQC-circmean,0.5,18,0.194911
1,3,VQC-circmean,0.5,19,0.194486
1,4,VQC-circmean,0.5,0,0.484647
1,4,VQC-circmean,0.5,1,0.456818
1,4,VQC-circmean,0.5,2,0.417679
1,4,VQC-circmean,0.5,3,0.379879
1,4,VQC-circmean,0.5,4,0.346126
1,4,VQC-circmean,0.5,5,0.317171
1,4,VQC-circmean,0.5,6,0.293151
1,4,VQC-circmean,0.5,7,0.273669
1,4,VQC-circmean,0.5,8,0.257945
1,4,VQC-circmean,0.5,9,0.24511
1,4,VQC-circmean,0.5,10,0.234439
1,4,VQC-circmean,0.5,11,0.225441
1,4,VQC-circmean,0.5,12,0.217865
1,4,VQC-circmean,0.5,13,0.211619
1,4,VQC-circmean,0.5,14,0.206647
1,4,VQC-circmean,0.5,15,0.202845
1,4,VQC-circmean,0.5,16,0.20005
1,4,VQC-circmean,0.5,17,0.198069
1,4,VQC-circmean,0.5,18,0.196728
1,4,VQC-circmean,0.5,19,0.195884
2,0,VQC-circmean,0.5,0,0.665061
2,0,VQC-circmean,0.5,1,0.622088
2,0,VQC-circmean,0.5,2,0.573322
2,0,VQC-circmean,0.5,3,0.520573
2,0,VQC-circmean,0.5,4,0.46982
2,0,VQC-circmean,0.5,5,0.425321
2,0,VQC-circmean,0.5,6,0.388533
2,0,VQC-circmean,0.5,7,0.359048
2,0,VQC-circmean,0.5,8,0.335634
